symbol,ds,y,market_cap,volume,rolling_mean_7,rolling_mean_14
bitcoin,2024-08-09 00:00:00,57639.60816150085,1218342891278.6091,49201548320.290726,58936.13441848984,62878.603448759684
bitcoin,2024-08-10 00:00:00,59290.52398128659,1198300504959.2505,33804208928.47938,58289.799571593576,62373.7886084806
bitcoin,2024-08-11 00:00:00,61219.77624960249,1201818989571.278,13418919090.197285,58106.74046407458,61943.63766214165
bitcoin,2024-08-12 00:00:00,60201.510549897306,1159146815397.6223,21715994493.456894,58128.27782902569,61381.413360481
bitcoin,2024-08-13 00:00:00,59680.67248301602,1171441797233.8909,39403296385.84335,58430.220881202185,60809.3667104055
bitcoin,2024-08-14 00:00:00,59585.17733684343,1195798013190.8457,31955576195.246292,58946.0886196904,60274.22177286115
bitcoin,2024-08-15 00:00:00,59563.49711097146,1159479277227.7532,28079911397.67297,59597.2522675883,59822.34893339778
bitcoin,2024-08-16 00:00:00,58988.17797624311,1137141836825.8655,33490251842.381626,59789.90509826578,59363.019758377806
bitcoin,2024-08-17 00:00:00,58415.07884744807,1162716063850.1133,30368238897.207172,59664.84150771741,58977.3205396555
bitcoin,2024-08-18 00:00:00,58645.61145149757,1173270497431.1711,12467437134.05582,59297.10367941671,58701.92207174564
bitcoin,2024-08-19 00:00:00,58917.00372288541,1156217205294.1643,17656027563.72502,59113.6027041293,58620.94026657749
bitcoin,2024-08-20 00:00:00,59148.010396694975,1176063402361.815,24031330179.258953,59037.50812036915,58733.86450078567
bitcoin,2024-08-21 00:00:00,59024.45521878922,1166088863323.0896,31470716090.619144,58957.404960647116,58951.746790168756
bitcoin,2024-08-22 00:00:00,59926.58651411613,1207099049402.5117,32960965010.60808,59009.27487538207,59303.263571485186
bitcoin,2024-08-23 00:00:00,60197.45145087371,1192308382713.8381,28170302505.847404,59182.02822890073,59485.96666358325
bitcoin,2024-08-24 00:00:00,61860.63795581184,1261916434075.0183,45038665759.42134,59674.25095866698,59669.546233192195
bitcoin,2024-08-25 00:00:00,62864.79561741586,1264961887998.9824,22029153446.354362,60276.99155379816,59787.047616607444
bitcoin,2024-08-26 00:00:00,64157.554180587525,1269291077270.1143,17875230147.044323,61025.64161918418,60069.62216165674
bitcoin,2024-08-27 00:00:00,63781.85442432315,1242487823611.2612,17894692681.091812,61687.61933741678,60362.56372889296
bitcoin,2024-08-28 00:00:00,62238.32117969409,1176762244308.0742,38131727427.91789,62146.74304611747,60552.074003382295
bitcoin,2024-08-29 00:00:00,60488.147855077696,1166032395735.947,42018989572.42786,62226.966094826275,60618.12048510416
bitcoin,2024-08-30 00:00:00,59297.81223648108,1171762256043.917,32563333956.986053,62098.44620705589,60640.237217978305
bitcoin,2024-08-31 00:00:00,59174.37395543859,1168247205700.9673,44038496614.947586,61714.694207002576,60694.47258283477
bitcoin,2024-09-01 00:00:00,59156.02070469407,1164278309271.2642,11399086336.303324,61184.869219470886,60730.93038663453
bitcoin,2024-09-02 00:00:00,58491.39959864396,1133133027660.6194,25465621877.97047,60375.41856490752,60700.53009204585
bitcoin,2024-09-03 00:00:00,58475.56170603507,1168410293915.9832,28012782290.96625,59617.37674800922,60652.498042713
bitcoin,2024-09-04 00:00:00,57990.3290392266,1137361604370.578,26829983370.35861,59010.52072794243,60578.63188702996
bitcoin,2024-09-05 00:00:00,58200.37231965267,1144983177152.221,37550380696.7459,58683.69565145315,60455.33087313971
bitcoin,2024-09-06 00:00:00,57208.26311080324,1109212553022.4158,30005773445.693718,58385.188633499165,60241.817420277526
bitcoin,2024-09-07 00:00:00,56014.535618969436,1065462041080.5197,50260816556.81667,57933.78315686072,59824.238681931645
bitcoin,2024-09-08 00:00:00,54735.56640057161,1068954727890.2039,17048448412.007126,57302.28968484323,59243.57945215706
bitcoin,2024-09-09 00:00:00,54288.900675770674,1085390277573.522,18644823662.23431,56701.932695861324,58538.67563038442
bitcoin,2024-09-10 00:00:00,55330.821555912065,1126840069631.8132,35655419448.07046,56252.68410298661,57935.03042549792
bitcoin,2024-09-11 00:00:00,56488.56269739682,1137928777838.5286,29676093302.30697,56038.14605415379,57524.333391048116
bitcoin,2024-09-12 00:00:00,57351.68165983506,1134292554478.847,37765652735.2964,55916.9045313227,57300.30009138793
bitcoin,2024-09-13 00:00:00,57704.292486059065,1148469900814.253,34177859933.02337,55987.765870644966,57186.477252072065
bitcoin,2024-09-14 00:00:00,58703.1143825911,1197832322916.0117,31919740723.76027,56371.848551162344,57152.815854011526
bitcoin,2024-09-15 00:00:00,59576.959367867756,1185255944124.8464,15800120841.166773,57063.47611791893,57182.882901381075
bitcoin,2024-09-16 00:00:00,59946.243047268676,1169677517083.0613,17289597542.866756,57871.66788527579,57286.800290568564
bitcoin,2024-09-17 00:00:00,59143.07496671158,1150499194409.9338,32196570894.402115,58416.275515390014,57334.479809188306
bitcoin,2024-09-18 00:00:00,59247.652492922265,1191818552363.6113,34191170117.78261,58810.43120046507,57424.288627309434
bitcoin,2024-09-19 00:00:00,59989.52243189795,1211837853548.9263,40445339415.1129,59187.265596474055,57552.085063898376
bitcoin,2024-09-20 00:00:00,61574.65779450423,1243871590271.4927,41959080716.28771,59740.17492625194,57863.97039844845
bitcoin,2024-09-21 00:00:00,62511.72198159949,1246475981189.1353,35587830476.533394,60284.26172611028,58328.055138636315
bitcoin,2024-09-22 00:00:00,63166.052069704245,1254104417392.48,12938083115.659332,60796.98925494406,58930.2326864315
bitcoin,2024-09-23 00:00:00,63371.40881975195,1255899286380.1958,20349365412.816723,61286.29865101311,59578.98326814444
bitcoin,2024-09-24 00:00:00,63437.67615433654,1251095079247.0432,23998847798.757656,61899.8131063881,60158.04431088905
bitcoin,2024-09-25 00:00:00,63747.92295417041,1271183646356.5713,31490984593.70592,62542.708886566405,60676.57004351574
bitcoin,2024-09-26 00:00:00,63604.35629575878,1245721254991.302,26087643765.748165,63059.11372426081,61123.18966036743
bitcoin,2024-09-27 00:00:00,64205.60372766888,1287151352432.846,37995568903.94455,63434.96314328433,61587.56903476814
bitcoin,2024-09-28 00:00:00,64691.223519887695,1299708226182.0723,32664917503.931107,63746.32050589693,62015.2911160036
bitcoin,2024-09-29 00:00:00,65618.6260200211,1303217687717.8518,15342911002.84781,64096.68821308506,62446.83873401456
bitcoin,2024-09-30 00:00:00,65796.26636215144,1297825615076.3352,12948707838.938381,64443.09643342783,62864.69754222046
bitcoin,2024-10-01 00:00:00,64947.024095226916,1249577803402.1707,35124446789.27111,64658.717567840744,63279.26533711442
bitcoin,2024-10-02 00:00:00,63259.87791166423,1202927109017.5488,54251488433.95029,64588.996847482726,63565.85286702456
bitcoin,2024-10-03 00:00:00,61590.501220112616,1198652098493.4897,41870731291.86736,64301.30326524755,63680.20849475417
bitcoin,2024-10-04 00:00:00,60752.03076246233,1200491237695.5154,37711138441.76231,63807.93569878948,63621.44942103691
bitcoin,2024-10-05 00:00:00,61162.144738831325,1226663492771.043,30349059838.684578,63303.78158720998,63525.05104655347
bitcoin,2024-10-06 00:00:00,61640.935669906496,1226761949791.163,11095453162.990673,62735.540108622205,63416.11416085362
bitcoin,2024-10-07 00:00:00,62335.58092871306,1241834324867.657,14592422860.685436,62241.15647527385,63342.126454350844
bitcoin,2024-10-08 00:00:00,62397.04080613782,1231091696620.0955,33878876147.30253,61876.873148261126,63267.79535805094
bitcoin,2024-10-09 00:00:00,62428.140085649015,1229717180592.4397,28626429276.55382,61758.05345883038,63173.525153156545
bitcoin,2024-10-10 00:00:00,61689.92366167237,1197736450280.4102,28530748117.898792,61772.25666476749,63036.77996500752
bitcoin,2024-10-11 00:00:00,60992.52053921161,1189691671375.1472,29481971885.649742,61806.61234716024,62807.27402297485
bitcoin,2024-10-12 00:00:00,61061.55722561296,1233357176570.333,32008659336.482643,61792.24270241476,62548.01214481238
bitcoin,2024-10-13 00:00:00,61931.76394731057,1249002272717.2275,17665963646.417107,61833.78959918676,62284.664853904476
bitcoin,2024-10-14 00:00:00,62809.88159676534,1241241970951.0295,16784552979.060463,61901.54683747996,62071.35165637691
bitcoin,2024-10-15 00:00:00,64029.09974481489,1306085613997.8015,46553796134.14602,62134.69811443383,62005.78563134747
bitcoin,2024-10-16 00:00:00,65280.582852712345,1323774576161.621,51797932876.82809,62542.18993830001,62150.1216985652
bitcoin,2024-10-17 00:00:00,66886.58633990563,1337304399194.887,40640495380.19594,63284.570320904764,62528.41349283612
bitcoin,2024-10-18 00:00:00,67312.62312088883,1330387728623.8188,34512072357.92087,64187.44211828722,62997.027232723725
bitcoin,2024-10-19 00:00:00,67813.75620812865,1353541799303.4875,39984956633.228035,65152.041972932326,63472.14233767354
bitcoin,2024-10-20 00:00:00,68060.86525545665,1351942347611.1997,14110889435.452631,66027.62787409606,63930.70873664141
bitcoin,2024-10-21 00:00:00,68605.77322559901,1362381684459.9053,17253863432.786995,66855.61239250086,64378.579614990405
bitcoin,2024-10-22 00:00:00,68248.85274248861,1332326858574.4448,40485496091.95008,67458.43424931138,64796.56618187261
bitcoin,2024-10-23 00:00:00,67902.9116243127,1331426858508.4004,31398389967.38113,67833.0526452543,65187.621291777155
bitcoin,2024-10-24 00:00:00,67143.29125263474,1318285437546.2786,32676918488.059,67869.72477564416,65577.14754827447
bitcoin,2024-10-25 00:00:00,67416.35601737403,1347888109010.5889,35892606570.03549,67884.54376085634,66035.99293957178
bitcoin,2024-10-26 00:00:00,67161.22849067052,1313975091942.221,48426924850.053406,67791.32551550517,66471.68374421875
bitcoin,2024-10-27 00:00:00,67272.62747453833,1325192118637.2595,21169467789.89267,67678.72011823113,66853.17399616359
bitcoin,2024-10-28 00:00:00,67180.79483363258,1343350549900.1233,16533385730.434193,67475.15177652164,67165.38208451125
bitcoin,2024-10-29 00:00:00,68267.34122568408,1380874923096.4146,41990540384.96554,67477.79298840671,67468.11361885905
bitcoin,2024-10-30 00:00:00,70188.32391386903,1439310420089.3665,65487782004.97014,67804.28045834333,67818.6665517988
bitcoin,2024-10-31 00:00:00,71656.34644134338,1431085552900.1965,43498144313.67304,68449.00262815885,68159.36370190152
bitcoin,2024-11-01 00:00:00,71796.24404953133,1390195908292.9321,45907074188.570145,69074.70091846703,68479.62233966168
bitcoin,2024-11-02 00:00:00,70705.18054365639,1374687306836.925,54863092261.31101,69580.9797831793,68686.15264934224
bitcoin,2024-11-03 00:00:00,69690.69342889446,1370516856365.7996,14709379754.965973,69926.41777665875,68802.56894744495
bitcoin,2024-11-04 00:00:00,69203.52973124175,1362302032218.0198,37659435506.757034,70215.37990488864,68845.26584070513
bitcoin,2024-11-05 00:00:00,68631.98815227214,1340192510479.9568,46183110993.79166,70267.47232297264,68872.63265568968
bitcoin,2024-11-06 00:00:00,68644.07654038661,1370963795352.6948,40025021601.49395,70046.8655553323,68925.57300683782
bitcoin,2024-11-07 00:00:00,70916.5364760057,1496392703840.9058,128492534668.23851,69941.17841742691,69195.09052279287
bitcoin,2024-11-08 00:00:00,73647.85112805873,1502620808927.6982,66590396087.4524,70205.6937143594,69640.1973164132
bitcoin,2024-11-09 00:00:00,76052.71641246656,1514048743889.1255,50687468387.720375,70969.62740990371,70275.3035965415
bitcoin,2024-11-10 00:00:00,76389.16316064051,1519470275068.1016,31430906055.796104,71926.551657296,70926.48471697737
bitcoin,2024-11-11 00:00:00,77882.32141568343,1590846468754.067,93473126207.67865,73166.37904078767,71690.87947283815
bitcoin,2024-11-12 00:00:00,81911.45428857277,1756619702929.0437,133959805308.72511,75063.44563168776,72665.4589773302
bitcoin,2024-11-13 00:00:00,85789.57876579784,1741113172482.1243,152356811694.44943,77512.8030924608,73779.83432389655
bitcoin,2024-11-14 00:00:00,89130.03994134552,1790737763695.3328,136046309843.60645,80114.73215893791,75027.9552881824
bitcoin,2024-11-15 00:00:00,88720.07085263624,1726797438787.217,99649391847.08359,82267.90640530612,76236.80005983276
bitcoin,2024-11-16 00:00:00,89614.52930217226,1799276211921.9302,84382485697.84985,84205.30824669266,77587.46782829818
bitcoin,2024-11-17 00:00:00,89653.98090844846,1790415769635.4927,49255174407.368774,86100.28221066522,79013.41693398061
bitcoin,2024-11-18 00:00:00,90465.30064319838,1776887033229.9082,48556083101.64749,87897.85067173876,80532.11485626323
bitcoin,2024-11-19 00:00:00,90327.51714388702,1790917617392.4407,77391724184.19348,89100.1453653551,82081.79549852143
bitcoin,2024-11-20 00:00:00,90875.91631507903,1825195454018.501,80493234958.49161,89826.76501525241,83669.78405385661
bitcoin,2024-11-21 00:00:00,92334.43310007604,1862618759426.145,80747272080.24826,90284.53546649963,85199.63381271878
bitcoin,2024-11-22 00:00:00,94992.5977649165,1948284556982.0486,118163852022.3175,91180.61073968252,86724.25857249433
bitcoin,2024-11-23 00:00:00,97217.87861096679,1958091000957.8345,85746174563.98602,92266.80349808175,88236.05587238718
bitcoin,2024-11-24 00:00:00,98372.02578432955,1931255637661.502,47414200206.70341,93512.23848035047,89806.26034550785
bitcoin,2024-11-25 00:00:00,98207.63143030339,1939446484727.4285,50665680246.86775,94618.28573565118,91258.06820369499
bitcoin,2024-11-26 00:00:00,96233.36675880301,1838788677873.8657,89476321216.0935,95461.97853778205,92281.06195156858
bitcoin,2024-11-27 00:00:00,94317.48907763232,1819990514406.0881,97389239315.52954,95953.63178957536,92890.1984024139
bitcoin,2024-11-28 00:00:00,93639.23742535226,1899088665519.225,81469353259.75,96140.03240747198,93212.2839369858
bitcoin,2024-11-29 00:00:00,94524.86910106747,1892297852304.72,49067932024.40325,96073.21402692211,93626.91238330233
bitcoin,2024-11-30 00:00:00,96365.34129179613,1926826079390.2441,74670031635.5065,95951.42298132631,94109.11323970402
bitcoin,2024-12-01 00:00:00,96542.66188342165,1910022814269.8855,43580019720.720634,95690.0852811966,94601.16188077354
bitcoin,2024-12-02 00:00:00,97092.69896097656,1925808416477.5068,49147687432.565895,95530.80921414992,95074.54747490057
bitcoin,2024-12-03 00:00:00,96552.66192262067,1896576914275.523,101019861361.49252,95576.42280898102,95519.20067338154
bitcoin,2024-12-04 00:00:00,96392.15813282602,1900922167493.3643,87935752287.975,95872.8041025801,95913.21794607773
bitcoin,2024-12-05 00:00:00,96915.41222127236,1957276192604.2603,98230784298.0459,96340.82907342583,96240.43074044891
bitcoin,2024-12-06 00:00:00,97371.53359928599,1920742551503.6094,190460293531.53802,96747.4954303142,96410.35472861816
bitcoin,2024-12-07 00:00:00,98685.60710895265,1978389972043.7947,115812632020.44765,97078.96197562225,96515.1924784743
bitcoin,2024-12-08 00:00:00,98985.72728755248,1974739091620.7542,61061136199.7846,97427.97131906953,96559.02830013307
bitcoin,2024-12-09 00:00:00,100330.3510670372,2003238967638.8286,62677764785.05408,97890.49304850677,96710.65113132834
bitcoin,2024-12-10 00:00:00,99457.04956757407,1926047690157.6282,146846843211.51685,98305.40556921439,96940.9141890977
bitcoin,2024-12-11 00:00:00,98413.01105948526,1913115778728.2837,125835977742.51114,98594.09884445144,97233.45147351576
bitcoin,2024-12-12 00:00:00,98375.75986208704,2001746436338.842,118484957960.76833,98802.71993599639,97571.77450471111
bitcoin,2024-12-13 00:00:00,99258.04698113474,1979166149963.3093,100092043319.81221,99072.22184768906,97909.85863900163
bitcoin,2024-12-14 00:00:00,100825.55206287063,2005406021235.8357,78802903278.85962,99377.92826967736,98228.4451226498
bitcoin,2024-12-15 00:00:00,100906.68290793618,2007646386698.8667,57321924844.41535,99652.35050116073,98540.16091011513
bitcoin,2024-12-16 00:00:00,102480.24729218212,2075487816560.1924,70645074624.52869,99959.47853332429,98924.98579091553
bitcoin,2024-12-17 00:00:00,104054.20646634501,2097460193710.789,115184737759.33566,100616.2152331487,99460.81040118156
bitcoin,2024-12-18 00:00:00,105610.17405204882,2100629850064.9119,93417826250.1972,101644.3813749435,100119.24010969746
bitcoin,2024-12-19 00:00:00,104154.86559540225,1985284833093.572,113692025885.44745,102469.96790827425,100636.34392213532
bitcoin,2024-12-20 00:00:00,101413.94777385106,1937022229972.2085,100611554887.24123,102777.95373580515,100925.08779174711
bitcoin,2024-12-21 00:00:00,98632.78807861156,1932373308116.0107,112340864006.62827,102464.70173805385,100921.3150038656
bitcoin,2024-12-22 00:00:00,97581.87101872031,1922768195068.165,53058382639.48845,101989.72861102302,100821.03955609188
bitcoin,2024-12-23 00:00:00,96662.84441134153,1884599149192.4587,44619017105.36954,101158.67105661721,100559.07479497076
bitcoin,2024-12-24 00:00:00,95647.33659058042,1874912975786.6604,64937790292.61125,99957.68964579373,100286.95243947119
bitcoin,2024-12-25 00:00:00,96144.96627036366,1951173788529.116,49169088282.15742,98605.51710555296,100124.94924024823
bitcoin,2024-12-26 00:00:00,97561.85967871384,1966481159354.1177,33963749856.44743,97663.65911745463,100066.81351286444
bitcoin,2024-12-27 00:00:00,97906.32687571745,1894744251986.1084,45049342388.18843,97162.57041772126,99970.2620767632
bitcoin,2024-12-28 00:00:00,96451.7379632857,1867708753554.924,41498540807.666954,96850.99182981756,99657.8467839357
bitcoin,2024-12-29 00:00:00,95064.95972302362,1885556552231.4314,22429850903.940086,96491.43307328946,99240.58084215624
bitcoin,2024-12-30 00:00:00,94393.33808101916,1854872605738.8086,24065314499.502274,96167.21788324341,98662.94446993033
bitcoin,2024-12-31 00:00:00,93825.1163678865,1833188187477.531,57595164139.4709,95906.90070857284,97932.29517718327
bitcoin,2025-01-01 00:00:00,93266.19613272946,1851839954625.13,45327464907.74362,95495.64783176794,97050.58246866046
bitcoin,2025-01-02 00:00:00,93506.43899797827,1869193319140.2422,23275007789.496334,94916.30202023432,96289.98056884448
bitcoin,2025-01-03 00:00:00,94914.72722505091,1917905016063.62,45157338602.617516,94488.93064156767,95825.75052964444
bitcoin,2025-01-04 00:00:00,96440.22190684847,1942834829349.9563,35721645948.10051,94487.28549064805,95669.1386602328
bitcoin,2025-01-05 00:00:00,97731.07612455254,1946611205641.351,20979035420.980793,94868.15926229504,95679.79616779226
bitcoin,2025-01-06 00:00:00,98235.22367576841,1948339898718.8586,20060293834.7155,95417.00006154494,95792.10897239417
bitcoin,2025-01-07 00:00:00,99616.90758879838,2024825178619.8228,46111387334.46171,96244.3988073895,96075.64975798117
bitcoin,2025-01-08 00:00:00,99182.02762188179,1919133187081.3127,60610257147.15405,97089.51759155412,96292.58271166103
bitcoin,2025-01-09 00:00:00,98066.06926984625,1885313354913.7239,65790469838.34392,97740.8933446781,96328.59768245622
bitcoin,2025-01-10 00:00:00,94781.69635370077,1832933628117.9436,65850881574.76184,97721.88893448524,96105.40978802645
bitcoin,2025-01-11 00:00:00,94043.20564514988,1876836759923.398,63433655716.757095,97379.45803995685,95933.37176530247
bitcoin,2025-01-12 00:00:00,93890.81806593334,1874286243377.8525,17836423168.41627,96830.8497458684,95849.50450408172
bitcoin,2025-01-13 00:00:00,94583.64977024238,1870314882306.9236,19608932595.53299,96309.19633079327,95863.0981961691
bitcoin,2025-01-14 00:00:00,94490.22398110984,1870609367804.8223,76328330233.31137,95576.81295826632,95910.6058828279
bitcoin,2025-01-15 00:00:00,95161.73265302645,1912603332624.1123,51241728228.81719,95002.4851055727,96046.0013485634
bitcoin,2025-01-16 00:00:00,97114.52648699183,1986831430651.8647,57637319739.543396,94866.55042230779,96303.72188349294
bitcoin,2025-01-17 00:00:00,98977.26978467999,1980935754458.284,50150102497.2729,95465.9180553048,96593.90349489504
bitcoin,2025-01-18 00:00:00,101506.14175029677,2063854663834.0774,69135117732.00064,96532.05178461153,96955.75491228419
bitcoin,2025-01-19 00:00:00,102846.62953661667,2067151195362.0425,49416447749.13053,97811.45342328055,97321.15158457449
bitcoin,2025-01-20 00:00:00,103256.88216340945,2014842808849.5005,72970313683.92325,99050.48662230444,97679.84147654884
bitcoin,2025-01-21 00:00:00,102458.2871690305,2017837068202.1384,120158523166.88387,100188.78136343595,97882.79716085114
bitcoin,2025-01-22 00:00:00,103074.16085667635,2098829000928.49,95344290057.8965,101319.12824967164,98160.80667762218
bitcoin,2025-01-23 00:00:00,103873.56017242161,2054288661793.9773,55030669602.56557,102284.70449044733,98575.62745637757
bitcoin,2025-01-24 00:00:00,104641.12727587628,2062360759045.0,102455227371.20761,103093.82698918965,99279.87252224724
bitcoin,2025-01-25 00:00:00,104192.11251433562,2076156720642.786,51418786362.7815,103477.53709833806,100004.7944414748
bitcoin,2025-01-26 00:00:00,104566.28107500379,2077647817531.3406,22740744964.719296,103723.20160382194,100767.32751355125
bitcoin,2025-01-27 00:00:00,104061.16068524799,2036324005947.406,20639818380.26942,103838.09853551316,101444.2925789088
bitcoin,2025-01-28 00:00:00,103102.25301921344,2019295541213.5288,93191643783.24739,103930.09365696786,102059.43751020193
bitcoin,2025-01-29 00:00:00,101941.27697508024,2007072201507.5273,45780526813.56264,103768.25310245414,102543.6906760629
bitcoin,2025-01-30 00:00:00,102330.18719352502,2056581551171.7,47425401641.53094,103547.77124832605,102916.23786938669
bitcoin,2025-01-31 00:00:00,103271.20185104315,2076760153260.6191,42122570869.034325,103352.06761620703,103222.94730269835
bitcoin,2025-02-01 00:00:00,103627.62900178948,2028504133577.489,37187819228.35328,103271.42711441474,103374.48210637641
bitcoin,2025-02-02 00:00:00,102612.89841089385,1996423711261.7268,22827776122.48367,102992.37244811331,103357.78702596761
bitcoin,2025-02-03 00:00:00,100208.49941763999,1933691439792.2544,59784234332.21204,102441.99226702646,103140.0454012698
bitcoin,2025-02-04 00:00:00,99903.32160713407,2011121374511.8835,122163969235.23686,101985.00206530084,102957.54786113436
bitcoin,2025-02-05 00:00:00,99051.20547086578,1943535291172.1597,73196693057.98114,101572.1347075559,102670.19390500501
bitcoin,2025-02-06 00:00:00,98722.72890384636,1912584628590.309,48848958931.79228,101056.7835233161,102302.27738582107
bitcoin,2025-02-07 00:00:00,97112.24826638577,1915093756057.5637,44462180396.172516,100176.93301122218,101764.50031371461
bitcoin,2025-02-08 00:00:00,96592.25396405977,1911296376425.356,57077722340.22422,99171.87943440366,101221.6532744092
bitcoin,2025-02-09 00:00:00,96584.03756266658,1914211835440.1182,20760850644.84597,98310.61359894263,100651.49302352795
bitcoin,2025-02-10 00:00:00,96555.09086282448,1913068773356.083,25457107581.051964,97788.69809111183,100115.34517906913
bitcoin,2025-02-11 00:00:00,96835.59929754624,1930742951090.367,37054987393.57789,97350.45204688501,99667.72705609292
bitcoin,2025-02-12 00:00:00,96562.84587947342,1898788887978.3252,36454577154.5622,96994.97210525752,99283.5534064067
bitcoin,2025-02-13 00:00:00,96992.0491819664,1936842454813.9983,47115618235.19051,96747.73214498896,98902.25783415252
bitcoin,2025-02-14 00:00:00,96712.60997705524,1914315097486.3862,29084371910.690556,96690.64096079888,98433.78698601053
bitcoin,2025-02-15 00:00:00,97295.44468191262,1931656846871.4856,32289906944.92862,96791.096777635,97981.48810601933
bitcoin,2025-02-16 00:00:00,97206.69905958923,1934308378710.2861,14215311318.346336,96880.04842005252,97595.33100949756
bitcoin,2025-02-17 00:00:00,97069.26054482989,1905012222220.3691,13634794998.739267,96953.50123176757,97371.0996614397
bitcoin,2025-02-18 00:00:00,96498.48579588409,1898997753781.9536,25324374113.08163,96905.34216010154,97127.89710349329
bitcoin,2025-02-19 00:00:00,95807.13240878016,1892702154844.508,38311133144.729355,96797.38309285966,96896.17759905859
bitcoin,2025-02-20 00:00:00,95942.30677803764,1914337919659.5537,27703222487.389572,96647.4198922984,96697.57601864368
bitcoin,2025-02-21 00:00:00,96811.69349266296,1950376106325.3228,24175261969.81266,96661.57468024237,96676.10782052061
