text,category,value
Sample text 129,B,0.669028218091517
Sample text 130,A,0.9813438992271193
Sample text 131,A,0.3132664312861214
Sample text 132,B,0.7407037550164396
Sample text 133,A,0.39971275258302574
Sample text 134,A,0.21974073245568415
Sample text 135,C,0.6959713085206244
Sample text 136,A,0.4405906973852193
Sample text 137,C,0.7722112611182709
Sample text 138,A,0.07009904992639815
Sample text 139,C,0.9826500408615618
Sample text 140,C,0.41772041654389014
Sample text 141,C,0.5744355538920154
Sample text 142,B,0.7523582016828044
Sample text 143,C,0.5678033490577625
Sample text 144,A,0.18748426240705074
Sample text 145,A,0.8541989967713873
Sample text 146,B,0.9668905688783018
Sample text 147,C,0.06837469544562369
Sample text 148,C,0.06759473174784225
Sample text 149,C,0.12266103071900403
Sample text 150,A,0.2749118091937327
Sample text 151,A,0.5547650583057298
Sample text 152,A,0.894997710680898
Sample text 153,A,0.5489002518766382
Sample text 154,C,0.6570255386980958
Sample text 155,C,0.8306449346974242
Sample text 156,C,0.3321590554197851
Sample text 157,C,0.8000484342286264
Sample text 158,B,0.7666150080743699
Sample text 159,A,0.46737951205087314
Sample text 160,A,0.6996062311032738
Sample text 161,A,0.46150752202791
Sample text 162,C,0.6587712432649749
Sample text 163,C,0.6235799254309337
Sample text 164,C,0.5463507872402946
Sample text 165,A,0.8150143056582192
Sample text 166,B,0.9767992275801217
Sample text 167,C,0.2983510349909553
Sample text 168,C,0.197212570041838
Sample text 169,C,0.5337134550676123
Sample text 170,B,0.6491790998666337
Sample text 171,B,0.6691898797543241
Sample text 172,A,0.4656234835880161
Sample text 173,C,0.27433431032850963
Sample text 174,B,0.39710531771132684
Sample text 175,C,0.1759288911581267
Sample text 176,B,0.15393475585540728
Sample text 177,C,0.6119908353130022
Sample text 178,B,0.8463233884719746
Sample text 179,A,0.19238573327197694
Sample text 180,A,0.7146239120233661
Sample text 181,B,0.1849982698248399
Sample text 182,C,0.3313112443317835
Sample text 183,A,0.9221469881672052
Sample text 184,C,0.7333839996315542
Sample text 185,B,0.8109562646610439
Sample text 186,A,0.4919100434719099
Sample text 187,B,0.6103830767075659
Sample text 188,C,0.6251175089630473
Sample text 189,C,0.9296584666310423
Sample text 190,C,0.691654257931001
Sample text 191,C,0.8997293422759248
Sample text 192,C,0.0451507310527548
Sample text 193,C,0.7796152305366744
Sample text 194,B,0.1860379013511344
Sample text 195,A,0.7039625551507335
Sample text 196,B,0.8329763122893744
Sample text 197,A,0.5361604165776723
Sample text 198,C,0.4822696227786919
Sample text 199,C,0.29562264873494926
Sample text 200,A,0.905353252352989
Sample text 201,C,0.3528728616208672
Sample text 202,A,0.899609583316465
Sample text 203,A,0.7537042248164139
Sample text 204,A,0.3340772975171543
Sample text 205,C,0.6489721382261867
Sample text 206,C,0.2698411521168004
Sample text 207,C,0.04035149624612888
Sample text 208,A,0.2506048535846337
Sample text 209,A,0.7942710413571027
Sample text 210,A,0.7747304799133377
Sample text 211,C,0.03698258691706113
Sample text 212,A,0.6331038398788307
Sample text 213,B,0.7549017490435321
Sample text 214,A,0.39743984937488364
Sample text 215,B,0.2676557989122914
Sample text 216,A,0.42358038844055224
Sample text 217,A,0.5165787239950643
Sample text 218,B,0.5905434524639986
Sample text 219,C,0.693327974365269
Sample text 220,A,0.7763563323981203
Sample text 221,A,0.3399345578902834
Sample text 222,B,0.696412578282259
Sample text 223,B,0.22847839337089504
Sample text 224,A,0.8777869646302028
Sample text 225,A,0.6835449917713567
Sample text 226,B,0.9204150256412377
Sample text 227,C,0.7326027646758464
Sample text 228,A,0.9475141578815148
Sample text 229,B,0.49171042388233266
Sample text 230,C,0.6474223685544301
Sample text 231,B,0.6929928015646164
Sample text 232,A,0.8252277907242754
Sample text 233,A,0.7581444950191524
Sample text 234,B,0.10414872167266065
Sample text 235,C,0.04698407783559888
Sample text 236,B,0.8397123243506086
Sample text 237,C,0.9214941833055688
Sample text 238,B,0.8014201497835571
Sample text 239,B,0.05857637268646987
Sample text 240,A,0.8768079825387772
Sample text 241,C,0.6948832294289254
Sample text 242,B,0.7890304101284132
Sample text 243,C,0.7759694981684787
Sample text 244,A,0.14061266352793467
Sample text 245,C,0.16678796219638548
Sample text 246,A,0.8941329459739633
Sample text 247,B,0.682976953820666
Sample text 248,B,0.7750083718020457
Sample text 249,C,0.8783444776745939
Sample text 250,A,0.6513262903567655
Sample text 251,B,0.4013533225518485
Sample text 252,B,0.14294218618090038
Sample text 253,B,0.9370817520712635
Sample text 254,A,0.10130474949526436
Sample text 255,C,0.003053806063689546
Sample text 256,A,0.38609335908729603
Sample text 257,C,0.48741862170669825
Sample text 258,C,0.27903745131860735
Sample text 259,C,0.819910638240877
Sample text 260,C,0.5595672514105363
Sample text 261,C,0.8134469116479858
Sample text 262,A,0.47809323339504595
Sample text 263,C,0.07519938180602803
Sample text 264,A,0.4510508686561745
Sample text 265,A,0.7274558571456736
Sample text 266,B,0.17737768342536842
Sample text 267,A,0.9368127822690147
Sample text 268,B,0.7531863357644331
Sample text 269,A,0.2539119055404766
Sample text 270,C,0.8201544289579256
Sample text 271,C,0.20152369102765977
Sample text 272,A,0.07370654331610615
Sample text 273,C,0.4997831438679675
Sample text 274,C,0.8241165393533556
Sample text 275,B,0.9290830407594078
Sample text 276,A,0.35902387131161084
Sample text 277,C,0.6247921592862652
Sample text 278,C,0.6272925358406451
Sample text 279,C,0.5581234969582395
Sample text 280,A,0.8121733792790269
Sample text 281,A,0.5624189905682432
Sample text 282,B,0.6236479099024388
Sample text 283,A,0.6653444416657543
Sample text 284,C,0.25658217762040836
Sample text 285,B,0.07190945671922411
Sample text 286,A,0.2968046125163176
Sample text 287,B,0.09810424758357228
Sample text 288,C,0.2889610916975345
Sample text 289,A,0.3009744362468356
Sample text 290,B,0.8889386315424268
Sample text 291,C,0.5195982788278106
Sample text 292,A,0.2190399579554858
Sample text 293,B,0.056590735931126845
Sample text 294,B,0.43213413878007445
Sample text 295,C,0.6233045905402093
Sample text 296,B,0.06196047741853261
Sample text 297,C,0.6267338255652696
Sample text 298,C,0.35489536454301085
Sample text 299,C,0.17763409474759817
Sample text 300,C,0.8231767508925009
Sample text 301,C,0.35916008047573733
Sample text 302,B,0.21612116905942846
Sample text 303,A,0.3125231780083374
Sample text 304,B,0.49271012793104974
Sample text 305,A,0.6231912755734748
Sample text 306,A,0.15479452313240938
Sample text 307,A,0.3376458844193918
Sample text 308,B,0.3135728634580133
Sample text 309,A,0.20647566672817774
Sample text 310,A,0.24382852151512657
Sample text 311,C,0.9177160769659736
Sample text 312,B,0.6223472691118945
Sample text 313,B,0.29088762181205075
Sample text 314,C,0.4847381690007474
Sample text 315,B,0.6389306768925658
Sample text 316,B,0.3984458935554117
Sample text 317,C,0.4859513252962503
Sample text 318,B,0.5799878064214833
Sample text 319,C,0.9233769617493901
Sample text 320,B,0.33170506820164003
Sample text 321,B,0.6630851975328664
Sample text 322,C,0.05547375707015856
Sample text 323,A,0.5522993130241586
Sample text 324,C,0.8905094587511388
Sample text 325,A,0.7630788048779327
Sample text 326,B,0.3940881862440634
Sample text 327,A,0.13881080889892972
Sample text 328,C,0.18173330094465145
Sample text 329,A,0.5170623523856354
Sample text 330,B,0.6966001580457933
Sample text 331,C,0.151868345396325
Sample text 332,B,0.01210630159194026
Sample text 333,A,0.11285696823423663
Sample text 334,B,0.897438259119517
Sample text 335,A,0.4157920810472383
Sample text 336,C,0.2600394269714281
Sample text 337,C,0.13070670776674997
Sample text 338,B,0.9697325764490488
Sample text 339,A,0.6553302025896308
Sample text 340,C,0.5280776294218211
Sample text 341,A,0.33517226165669556
Sample text 342,C,0.01631118182370095
Sample text 343,A,0.41041590562629093
Sample text 344,C,0.4072676539228084
Sample text 345,C,0.9708636139968163
Sample text 346,B,0.2872573207963388
Sample text 347,C,0.06603480573732079
Sample text 348,C,0.7283411408909659
Sample text 349,A,0.5273552457767186
Sample text 350,B,0.6124705274404828
Sample text 351,C,0.7569522875534699
Sample text 352,C,0.7039599493663802
Sample text 353,B,0.5614947938833158
Sample text 354,C,0.6500314414192515
Sample text 355,A,0.9061244202634922
Sample text 356,C,0.028577897709300748
Sample text 357,C,0.6378656383183238
Sample text 358,C,0.031876289247872336
Sample text 359,C,0.03918079269885544
Sample text 360,C,0.9645502913049739
Sample text 361,A,0.28550832358949574
Sample text 362,C,0.2675161582261646
Sample text 363,A,0.7154753199361114
Sample text 364,C,0.09050194794954725
Sample text 365,C,0.3532277303985716
Sample text 366,A,0.06856421134532042
Sample text 367,A,0.7735990069889236
Sample text 368,C,0.5577946585313001
Sample text 369,B,0.37369513385581365
Sample text 370,A,0.9426846830523176
Sample text 371,C,0.9120645146731756
Sample text 372,B,0.3000124976319013
Sample text 373,A,0.45276928536140726
Sample text 374,A,0.1247110005584765
Sample text 375,C,0.31122438171390787
Sample text 376,B,0.4425201534953327
Sample text 377,A,0.8909555587691216
Sample text 378,C,0.6855805096722608
Sample text 379,C,0.2736224914840436
Sample text 380,C,0.35622118522627133
Sample text 381,A,0.9945130458701821
Sample text 382,C,0.20406163456143123
Sample text 383,A,0.6728313922359915
Sample text 384,A,0.4861502626441776
Sample text 385,C,0.6698608015258806
Sample text 386,C,0.7994187465380849
Sample text 387,B,0.33696303246716464
Sample text 388,B,0.08208662044960402
Sample text 389,B,0.31108685628325805
Sample text 390,B,0.14457022984964452
Sample text 391,C,0.8623950106242152
Sample text 392,C,0.6370812431421956
Sample text 393,A,0.03105818725372156
Sample text 394,A,0.06754891037679545
Sample text 395,B,0.6874854616359855
Sample text 396,C,0.6857638673954954
Sample text 397,B,0.33939966680677647
Sample text 398,A,0.02568658657816114
Sample text 399,A,0.6636481209165015
Sample text 400,C,0.7619062133734484
Sample text 401,A,0.6070457521966818
Sample text 402,A,0.8927111194158502
Sample text 403,C,0.9063443664376234
Sample text 404,C,0.4788665737201675
Sample text 405,A,0.6431678997654364
Sample text 406,A,0.29900582362795003
Sample text 407,C,0.9230287527324256
Sample text 408,C,0.3856629357733973
Sample text 409,B,0.5543562398919537
Sample text 410,B,0.33891690550769904
Sample text 411,C,0.4018027396901197
Sample text 412,A,0.8216994096549003
Sample text 413,A,0.2821383105583585
Sample text 414,A,0.6186480581404271
Sample text 415,A,0.3803677547859996
Sample text 416,C,0.8465042529676565
Sample text 417,B,0.2553539803538417
Sample text 418,C,0.6143599370872881
Sample text 419,A,0.9773551868958662
Sample text 420,A,0.7384919382746957
Sample text 421,A,0.8373018233489137
Sample text 422,C,0.495257433713466
Sample text 423,A,0.809363425115062
Sample text 424,B,0.9074940409240705
Sample text 425,C,0.6292570080363558
Sample text 426,C,0.853516233193256
Sample text 427,B,0.9719699520870445
Sample text 428,A,0.4767465282050005
Sample text 429,C,0.5780897685291335
Sample text 430,A,0.9665941430281366
Sample text 431,B,0.7633763601719934
Sample text 432,A,0.40690359426735234
Sample text 433,B,0.45470190042041925
Sample text 434,A,0.871716264980129
Sample text 435,A,0.5497260878291339
Sample text 436,C,0.6181840230180324
Sample text 437,C,0.3013386503402955
Sample text 438,C,0.4843792270854197
Sample text 439,A,0.6309725260561438
Sample text 440,B,0.4416842513058673
Sample text 441,C,0.006856486165525255
Sample text 442,B,0.46154526281997577
Sample text 443,B,0.7801775427818314
Sample text 444,A,0.16966906237384038
Sample text 445,B,0.6129729998560373
Sample text 446,A,0.7645409308313975
Sample text 447,C,0.3768311728759137
Sample text 448,A,0.4849489142813419
Sample text 449,C,0.1610659134779615
Sample text 450,A,0.6828871449564556
Sample text 451,A,0.06899836889397626
Sample text 452,B,0.09600806497221492
Sample text 453,A,0.8424625699786621
Sample text 454,C,0.902354187311695
Sample text 455,C,0.6014344364354708
Sample text 456,A,0.36171341632873655
Sample text 457,A,0.26549016820586946
Sample text 458,A,0.9665171046598653
Sample text 459,A,0.43452065575572874
Sample text 460,A,0.23857166748127379
Sample text 461,A,0.38330837982044064
Sample text 462,C,0.8556029972436807
Sample text 463,A,0.1902876065241268
Sample text 464,C,0.9005136295371218
Sample text 465,C,0.6800904967983027
Sample text 466,A,0.17693465454513557
Sample text 467,A,0.31350639660955226
Sample text 468,C,0.7548995616787191
Sample text 469,A,0.20148080063362295
Sample text 470,B,0.13093839929159956
Sample text 471,C,0.8571954407861629
Sample text 472,B,0.6469248739498128
Sample text 473,A,0.22209740387062638
Sample text 474,B,0.7567784323547834
Sample text 475,C,0.5727488857739172
Sample text 476,A,0.778993600173459
Sample text 477,C,0.17111335158046137
Sample text 478,B,0.11132777312340081
Sample text 479,B,0.8900917242528162
Sample text 480,C,0.2674305054802756
Sample text 481,B,0.6834124392316931
Sample text 482,C,0.6753695109412975
Sample text 483,B,0.5733833663850509
Sample text 484,B,0.6798632306480071
Sample text 485,B,0.46853887727914123
Sample text 486,B,0.9025241817582114
Sample text 487,B,0.6223206155343084
Sample text 488,B,0.903052834712928
Sample text 489,B,0.8780241100684768
Sample text 490,A,0.5212969130575155
Sample text 491,A,0.8940178690705581
Sample text 492,C,0.5813427549944745
Sample text 493,C,0.13834032312995992
Sample text 494,C,0.01791635018784421
Sample text 495,C,0.5285648031837683
Sample text 496,B,0.17083814094618477
Sample text 497,B,0.8163677432815364
Sample text 498,B,0.5408209025011477
Sample text 499,B,0.2812428786736795
Sample text 500,C,0.9100013706133404
Sample text 501,A,0.1250482330914765
Sample text 502,B,0.036113015636732304
Sample text 503,B,0.9706512646203479
Sample text 504,C,0.36421507017855836
Sample text 505,A,0.8774595612523481
Sample text 506,B,0.08143156634185311
Sample text 507,A,0.21025294588879284
Sample text 508,B,0.411346098027748
Sample text 509,B,0.8520800446857975
Sample text 510,B,0.9788929460615404
Sample text 511,C,0.10882250950111139
Sample text 512,C,0.4516284976491659
Sample text 513,C,0.8433590772536547
Sample text 514,C,0.46692575957626903
Sample text 515,A,0.3361877128457924
Sample text 516,A,0.32436617430717973
Sample text 517,B,0.9148637518766336
Sample text 518,C,0.29758399344610065
Sample text 519,A,0.3830929074568873
Sample text 520,A,0.804783398510043
Sample text 521,B,0.3036608849493123
Sample text 522,C,0.9248250444517794
Sample text 523,A,0.21489094678879228
Sample text 524,A,0.9895361301422869
Sample text 525,B,0.8039757947960742
Sample text 526,C,0.2581349883763021
Sample text 527,A,0.06432510534050129
Sample text 528,A,0.8377217514879625
Sample text 529,A,0.3782704031370344
Sample text 530,A,0.021559504431299392
Sample text 531,B,0.10455083607930749
Sample text 532,A,0.22819091560254812
Sample text 533,B,0.6203514423128557
Sample text 534,B,0.1113571829843184
Sample text 535,C,0.034650618095384944
Sample text 536,C,0.6590834416384735
Sample text 537,C,0.02316358194424284
Sample text 538,B,0.2797944741297371
Sample text 539,B,0.24692962421610598
Sample text 540,B,0.011657089387802633
Sample text 541,C,0.8140031467898087
Sample text 542,A,0.2519287708140735
Sample text 543,A,0.408235932127325
Sample text 544,A,0.932075406849077
Sample text 545,C,0.2707530568222738
Sample text 546,C,0.40805731827804026
Sample text 547,C,0.9524412706372666
Sample text 548,C,0.9180818061522923
Sample text 549,B,0.048066971272894166
Sample text 550,A,0.6255274659859307
Sample text 551,B,0.7726902240500891
Sample text 552,C,0.5956887453680477
Sample text 553,A,0.37803720987468026
Sample text 554,C,0.9421059304002396
Sample text 555,B,0.18802196719322106
Sample text 556,C,0.5493228301721161
Sample text 557,B,0.7801436356101665
Sample text 558,C,0.9989195698111792
Sample text 559,C,0.08933002537774459
Sample text 560,B,0.9935595496660751
Sample text 561,C,0.3880185317461585
Sample text 562,A,0.7133386807576179
Sample text 563,C,0.9480761937524342
Sample text 564,B,0.6279975334390494
Sample text 565,C,0.9206991418185568
Sample text 566,C,0.5130516568989836
Sample text 567,C,0.18960337270043492
Sample text 568,C,0.7981726701992762
Sample text 569,C,0.5486023930533229
Sample text 570,B,0.2842161298758934
Sample text 571,B,0.4069523960443
Sample text 572,A,0.3650815773823599
Sample text 573,C,0.21790858549748127
Sample text 574,A,0.8022967484265152
Sample text 575,C,0.8179388469489355
Sample text 576,B,0.3630982856610476
Sample text 577,C,0.04378760811671867
Sample text 578,B,0.8841803030560956
Sample text 579,B,0.8176184648599183
Sample text 580,A,0.49202613018588304
Sample text 581,A,0.5264336116670428
Sample text 582,A,0.7797009667625981
Sample text 583,A,0.3119506750358453
Sample text 584,A,0.32828759665133567
Sample text 585,C,0.14649131494275847
Sample text 586,C,0.13866315056702638
Sample text 587,A,0.8075410619297834
Sample text 588,A,0.8126938397269095
Sample text 589,B,0.24792945090747542
Sample text 590,B,0.2425189390509117
Sample text 591,C,0.3937184501339527
Sample text 592,B,0.8465288156177208
Sample text 593,C,0.9032239982260796
Sample text 594,A,0.3618032194786448
Sample text 595,C,0.27109728183351145
Sample text 596,A,0.5842357679344746
Sample text 597,B,0.19339833571841347
Sample text 598,A,0.7581243559467866
Sample text 599,B,0.7561392143619168
Sample text 600,A,0.9206541927164626
Sample text 601,A,0.6527948793770347
Sample text 602,B,0.05227186134181838
Sample text 603,B,0.164261775463863
Sample text 604,A,0.9379983613224573
Sample text 605,C,0.13176636776984885
Sample text 606,C,0.6257801952325284
Sample text 607,B,0.8513454992841214
Sample text 608,A,0.21314455311587166
Sample text 609,A,0.7263227876795982
Sample text 610,B,0.3419821025496501
Sample text 611,C,0.42535004367934726
Sample text 612,C,0.702984196980236
Sample text 613,A,0.08742587745496266
Sample text 614,B,0.8039648054708378
Sample text 615,B,0.24548428628691588
Sample text 616,C,0.639338208700954
Sample text 617,C,0.7668656942673242
Sample text 618,A,0.0358395300640767
Sample text 619,A,0.5881441760867363
Sample text 620,B,0.24956179984889548
Sample text 621,C,0.4124825247649785
Sample text 622,A,0.206031448376093
Sample text 623,A,0.8478635254992867
Sample text 624,B,0.7614625807874235
Sample text 625,C,0.2881904253015043
Sample text 626,B,0.35552421056611505
Sample text 627,B,0.8899067888026558
Sample text 628,B,0.3034057150477394
Sample text 629,C,0.6472277029913651
Sample text 630,A,0.37952335051241426
Sample text 631,B,0.924217146656246
Sample text 632,A,0.09378686638262168
Sample text 633,B,0.13470863259392285
Sample text 634,C,0.14926882650485396
Sample text 635,B,0.04864251018400312
Sample text 636,C,0.2933847319421786
Sample text 637,C,0.6645751928140438
Sample text 638,A,0.283970652907649
Sample text 639,A,0.5305936875447855
Sample text 640,B,0.1207428165401091
Sample text 641,A,0.4138814616714731
Sample text 642,A,0.5869994463177232
Sample text 643,C,0.08604386086442839
Sample text 644,B,0.79032371290101
Sample text 645,C,0.4195131855277692
Sample text 646,A,0.5341236538356116
Sample text 647,B,0.9597081372471116
Sample text 648,C,0.791405741479621
Sample text 649,C,0.06600853585922184
Sample text 650,B,0.5238142774200745
Sample text 651,B,0.11820351134643226
Sample text 652,A,0.7678752982502477
Sample text 653,C,0.8103436324317878
Sample text 654,C,0.45788403512291787
Sample text 655,B,0.7246507927256641
Sample text 656,A,0.3414829245917135
Sample text 657,A,0.31704706181899633
Sample text 658,B,0.6266297293701605
Sample text 659,B,0.00022060727930595103
Sample text 660,C,0.17711630809001622
Sample text 661,A,0.28700008974780344
Sample text 662,C,0.10449537592260427
Sample text 663,A,0.09117552006708385
Sample text 664,A,0.3708809327555329
Sample text 665,B,0.9487489017005944
Sample text 666,A,0.9790159315725709
Sample text 667,B,0.07853606685623038
Sample text 668,A,0.0947102597228896
Sample text 669,B,0.20056115192479895
Sample text 670,A,0.8083394556169116
Sample text 671,C,0.5812003878889908
Sample text 672,A,0.9938707769673569
Sample text 673,C,0.6149705106074065
Sample text 674,C,0.037566960389686654
Sample text 675,A,0.2391186684260831
Sample text 676,C,0.9975011224774025
Sample text 677,B,0.7367098541265105
Sample text 678,A,0.8683170398975929
Sample text 679,A,0.36182081914553343
Sample text 680,A,0.24086999536926745
Sample text 681,B,0.7976592362235712
Sample text 682,C,0.545072993070357
Sample text 683,A,0.892905079433136
Sample text 684,A,0.7426920297095202
Sample text 685,A,0.7371868553652086
Sample text 686,A,0.008551032130561076
Sample text 687,B,0.9162280658218908
Sample text 688,C,0.7597102934933315
Sample text 689,A,0.8462070170724573
Sample text 690,B,0.5113939133640923
Sample text 691,B,0.17237334689007322
Sample text 692,B,0.7821158502771114
Sample text 693,C,0.20046607677439832
Sample text 694,B,0.5698450485890474
Sample text 695,B,0.8878958065561946
Sample text 696,C,0.21608139320258968
Sample text 697,B,0.46112024758195114
Sample text 698,B,0.44471363862103463
Sample text 699,C,0.06242851591331022
Sample text 700,C,0.13474338794544394
Sample text 701,C,0.5433409723348157
Sample text 702,A,0.9394307071901612
Sample text 703,A,0.8235271285151132
Sample text 704,A,0.2154887313928593
Sample text 705,B,0.2071165963522692
Sample text 706,B,0.7736862902882423
Sample text 707,C,0.10531924766342049
Sample text 708,B,0.9876244747498606
Sample text 709,A,0.6371320491068664
Sample text 710,B,0.08149855485391033
Sample text 711,A,0.05826529477041087
Sample text 712,A,0.2952428037598782
Sample text 713,C,0.504047985453703
Sample text 714,A,0.17966033473416754
Sample text 715,C,0.9645210093968314
Sample text 716,A,0.901242550630868
Sample text 717,B,0.3721980278500645
Sample text 718,B,0.24217022917717768
Sample text 719,A,0.4691383121958784
Sample text 720,B,0.4602341470110022
Sample text 721,A,0.0628949932173084
Sample text 722,B,0.6403032338359936
Sample text 723,B,0.09670087619956047
Sample text 724,C,0.7327660112408566
Sample text 725,A,0.2621983262243641
Sample text 726,A,0.7257280605730079
Sample text 727,A,0.17106468623400217
Sample text 728,A,0.2992461229875466
Sample text 729,C,0.7062616201059306
Sample text 730,A,0.5350315059554324
Sample text 731,B,0.025569531949990232
Sample text 732,A,0.799211790797567
Sample text 733,C,0.28190044286801996
Sample text 734,A,0.40280197566577935
Sample text 735,C,0.7078591113914596
Sample text 736,A,0.43172422408875144
Sample text 737,A,0.9162269592957268
Sample text 738,A,0.5047300172385513
Sample text 739,A,0.3150990129267668
Sample text 740,A,0.5190133301105136
Sample text 741,B,0.36458105994663836
Sample text 742,C,0.5918372753535597
Sample text 743,C,0.7925595049770788
Sample text 744,C,0.9739186146724851
Sample text 745,A,0.1957107173975956
Sample text 746,C,0.1381606643192379
Sample text 747,A,0.024380437638492736
Sample text 748,A,0.9813155480126626
Sample text 749,A,0.555781270610158
Sample text 750,B,0.6707533956998616
Sample text 751,A,0.042526593700202175
Sample text 752,C,0.5839238662025218
Sample text 753,C,0.607877184923762
Sample text 754,C,0.31669284536952347
Sample text 755,A,0.36365097215300246
Sample text 756,C,0.9555666764211677
Sample text 757,B,0.7093537510691302
Sample text 758,B,0.2159657035355781
Sample text 759,B,0.3819773366817484
Sample text 760,C,0.20797114168740272
Sample text 761,A,0.9545030939389924
Sample text 762,B,0.8463606286572762
Sample text 763,B,0.31526823097972345
Sample text 764,B,0.4006123330019574
Sample text 765,B,0.7096494561436923
Sample text 766,A,0.6663631519664823
Sample text 767,C,0.2744346645893154
Sample text 768,B,0.1064308069613521
Sample text 769,C,0.924775131157479
Sample text 770,B,0.4499734953307136
Sample text 771,A,0.2404997973254428
Sample text 772,A,0.43933719148910444
Sample text 773,A,0.20859322112287548
Sample text 774,A,0.11187408795676823
Sample text 775,B,0.3222690736306407
Sample text 776,C,0.4962601288686561
Sample text 777,C,0.696746813667172
Sample text 778,B,0.4949666019763217
Sample text 779,A,0.508325275572236
