text,category,value
Sample text 79,A,0.9226384344169001
Sample text 80,A,0.9007628339805958
Sample text 81,A,0.9903079005066403
Sample text 82,A,0.8099767355968904
Sample text 83,B,0.584859168752538
Sample text 84,C,0.34055788758412886
Sample text 85,A,0.14006774256893273
Sample text 86,C,0.11175646647344206
Sample text 87,C,0.8450461753179683
Sample text 88,A,0.785194863955978
Sample text 89,A,0.9728288011287478
Sample text 90,B,0.8251827299877175
Sample text 91,C,0.07061314220481463
Sample text 92,C,0.9279233017079034
Sample text 93,A,0.6726412859432942
Sample text 94,A,0.6849940822319521
Sample text 95,C,0.8771004951570067
Sample text 96,C,0.6076103459821399
Sample text 97,C,0.0870939802601659
Sample text 98,B,0.8521232240741419
Sample text 99,A,0.46543482352371246
Sample text 100,A,0.5710416157849202
Sample text 101,C,0.5018796519967162
Sample text 102,A,0.29583746779652254
Sample text 103,A,0.8191934423102665
Sample text 104,A,0.7691985905185804
Sample text 105,C,0.8511972427945684
Sample text 106,A,0.9745237044204889
Sample text 107,A,0.4483323001668168
Sample text 108,B,0.3533756474464709
Sample text 109,B,0.5002847237176643
Sample text 110,B,0.9191720281857528
Sample text 111,B,0.4786793977264735
Sample text 112,B,0.3803912961712673
Sample text 113,C,0.571828399971497
Sample text 114,A,0.9076928414576036
Sample text 115,A,0.35779646646425867
Sample text 116,C,0.5890325279518297
Sample text 117,B,0.9918529702392846
Sample text 118,B,0.18970879135254248
Sample text 119,C,0.5583055477114162
Sample text 120,B,0.6736277128389362
Sample text 121,C,0.13678894168674904
Sample text 122,B,0.8619267308654212
Sample text 123,C,0.25531033747642307
Sample text 124,A,0.039959807555970506
Sample text 125,B,0.8675752698897834
Sample text 126,C,0.41986548802489054
Sample text 127,C,0.13206080908881423
Sample text 128,A,0.896949533176282
Sample text 129,B,0.7372916994377988
Sample text 130,C,0.02723682255290616
Sample text 131,B,0.5232980617262317
Sample text 132,C,0.38641120028250564
Sample text 133,A,0.4920655720563265
Sample text 134,C,0.9299974693396663
Sample text 135,A,0.7051359910120457
Sample text 136,A,0.8156581694647417
Sample text 137,C,0.12256646808044225
Sample text 138,C,0.3581911347754645
Sample text 139,C,0.33988375985769836
Sample text 140,A,0.8728501331416704
Sample text 141,C,0.14427146376624722
Sample text 142,C,0.7157689953635047
Sample text 143,A,0.7785451567132468
Sample text 144,A,0.022457034368396078
Sample text 145,C,0.6954098393689733
Sample text 146,A,0.1378008968714789
Sample text 147,B,0.7976139918872575
Sample text 148,A,0.6785323734625208
Sample text 149,B,0.7247707278708175
Sample text 150,B,0.25474476976596316
Sample text 151,C,0.21120341921908414
Sample text 152,A,0.6737722325322208
Sample text 153,C,0.8943779282487556
Sample text 154,A,0.6239550035555431
Sample text 155,B,0.06859048743660967
Sample text 156,B,0.7431000938070097
Sample text 157,A,0.2848368017162958
Sample text 158,B,0.6953701730331816
Sample text 159,B,0.9668299246381812
Sample text 160,C,0.856678329371128
Sample text 161,B,0.43837298997363217
Sample text 162,B,0.492658468335875
Sample text 163,B,0.29971465726407864
Sample text 164,B,0.3934898830606818
Sample text 165,B,0.3658030795933501
Sample text 166,B,0.9386791037711112
Sample text 167,B,0.12391498340846396
Sample text 168,C,0.05941433196417545
Sample text 169,B,0.22359827580269165
Sample text 170,C,0.23462354324324175
Sample text 171,B,0.7129588368397825
Sample text 172,A,0.09834907761263123
Sample text 173,B,0.7669289329461161
Sample text 174,C,0.975567239580416
Sample text 175,A,0.33474598088814156
Sample text 176,C,0.5111089879869933
Sample text 177,A,0.9849762248334061
Sample text 178,A,0.5081171659056106
Sample text 179,B,0.655809940330186
Sample text 180,B,0.35878223319411506
Sample text 181,B,0.34885031597048743
Sample text 182,A,0.2410307016224238
Sample text 183,A,0.6907006609749368
Sample text 184,A,0.9049599578257397
Sample text 185,B,0.35496809780421656
Sample text 186,C,0.16986906210120578
Sample text 187,C,0.4880648739202379
Sample text 188,B,0.09619318261749477
Sample text 189,C,0.0029032885395896546
Sample text 190,C,0.7539468385592049
Sample text 191,C,0.5124619334550201
Sample text 192,C,0.09740044890651811
Sample text 193,B,0.9746064079262466
Sample text 194,B,0.4197042314011926
Sample text 195,A,0.864263019612631
Sample text 196,C,0.6429600179230558
Sample text 197,C,0.7715506878462441
Sample text 198,A,0.8163667083213443
Sample text 199,A,0.026424032975979617
Sample text 200,C,0.8078887291196476
Sample text 201,B,0.0006185192562814246
Sample text 202,C,0.7694851839466811
Sample text 203,C,0.16842859859549553
Sample text 204,A,0.34448497477392537
Sample text 205,B,0.28423947647748105
Sample text 206,A,0.9373122821882292
Sample text 207,A,0.41150148925160257
Sample text 208,A,0.2272590834209537
Sample text 209,B,0.39873978827161105
Sample text 210,C,0.5252132909898355
Sample text 211,A,0.16268225033224049
Sample text 212,A,0.18902974461001498
Sample text 213,A,0.54578033532437
Sample text 214,C,0.8843647987759169
Sample text 215,B,0.3153402960710099
Sample text 216,C,0.3220891503575454
Sample text 217,C,0.5050537802205622
Sample text 218,C,0.9540913950483523
Sample text 219,B,0.19861053719807553
Sample text 220,C,0.08064270809059693
Sample text 221,A,0.3993042093909446
Sample text 222,B,0.8986901130727656
Sample text 223,C,0.8495214827985066
Sample text 224,A,0.07537857340390053
Sample text 225,B,0.7250272548575528
Sample text 226,C,0.6311929476139412
Sample text 227,B,0.38607139473863206
Sample text 228,A,0.43680611143491854
Sample text 229,C,0.16787037958471207
Sample text 230,C,0.9443566647440835
Sample text 231,A,0.15917213778538242
Sample text 232,B,0.6030150383206597
Sample text 233,A,0.4163889115227051
Sample text 234,B,0.06612785626094975
Sample text 235,B,0.9741514500100112
Sample text 236,B,0.022268855277364552
Sample text 237,C,0.05374945223271099
Sample text 238,A,0.839580811411518
Sample text 239,A,0.6694714424791888
Sample text 240,C,0.04886646198651279
Sample text 241,B,0.2142359940962062
Sample text 242,A,0.7005962681788716
Sample text 243,B,0.17621697376196976
Sample text 244,B,0.23123428277665992
Sample text 245,B,0.7266677522426563
Sample text 246,C,0.3026702844611485
Sample text 247,A,0.2815454741381578
Sample text 248,A,0.7373647536592894
Sample text 249,A,0.0946009846250998
Sample text 250,A,0.04615738852513673
Sample text 251,A,0.9061744850864883
Sample text 252,A,0.06643127261525572
Sample text 253,B,0.6144889970212382
Sample text 254,C,0.49388979758948437
Sample text 255,B,0.009194277723460043
Sample text 256,A,0.9019851569434755
Sample text 257,C,0.9277912753831703
Sample text 258,C,0.20910096992183458
Sample text 259,B,0.6082425761605369
Sample text 260,B,0.38525109783273415
Sample text 261,B,0.007262295014444864
Sample text 262,C,0.3066909242571322
Sample text 263,C,0.8978695886374902
Sample text 264,A,0.7933766922856458
Sample text 265,C,0.647553377807901
Sample text 266,C,0.4787326832682668
Sample text 267,B,0.16297040301208532
Sample text 268,A,0.12012053883008278
Sample text 269,A,0.6049185092808865
Sample text 270,B,0.7280084030028817
Sample text 271,C,0.1281299578119628
Sample text 272,C,0.3135451158730188
Sample text 273,B,0.46995976337214673
Sample text 274,B,0.38435362585108446
Sample text 275,A,0.32487393116117536
Sample text 276,B,0.6743429966391621
Sample text 277,A,0.10426186486057853
Sample text 278,C,0.09425827672209774
Sample text 279,B,0.2667537004095608
Sample text 280,C,0.038962389449850865
Sample text 281,A,0.677930357568642
Sample text 282,C,0.339807430628967
Sample text 283,B,0.2379092873112425
Sample text 284,A,0.15097185521699674
Sample text 285,A,0.14850044722236133
Sample text 286,C,0.26868630292628426
Sample text 287,C,0.3133147835045359
Sample text 288,A,0.803105910147233
Sample text 289,A,0.3476994907023443
Sample text 290,B,0.44298424662955627
Sample text 291,C,0.9944456502827825
Sample text 292,B,0.48397648372660085
Sample text 293,C,0.5560713283704726
Sample text 294,B,0.5885483762902763
Sample text 295,B,0.5676836790206842
Sample text 296,C,0.5568108925211186
Sample text 297,C,0.3207157512145109
Sample text 298,C,0.41055282854555253
Sample text 299,B,0.49138177485138657
Sample text 300,C,0.3361248409634424
Sample text 301,A,0.18800117008524464
Sample text 302,A,0.22313117572813013
Sample text 303,B,0.9113868675690481
Sample text 304,B,0.9111425336489328
Sample text 305,A,0.5790787810195516
Sample text 306,B,0.6283235459850112
Sample text 307,A,0.716330979472522
Sample text 308,A,0.674820253786239
Sample text 309,B,0.5732948475644547
Sample text 310,B,0.45542569382403153
Sample text 311,A,0.7135375727908981
Sample text 312,A,0.728425114203783
Sample text 313,B,0.11104566199796695
Sample text 314,B,0.6899667931521516
Sample text 315,B,0.8084606068416594
Sample text 316,C,0.20649809555765963
Sample text 317,A,0.05535396120831382
Sample text 318,B,0.059685644643046265
Sample text 319,A,0.5681472435291215
Sample text 320,A,0.5088175835935688
Sample text 321,A,0.973362413186581
Sample text 322,B,0.4773111497167364
Sample text 323,A,0.8879196442480936
Sample text 324,B,0.521046428548091
Sample text 325,B,0.8015385743799507
Sample text 326,B,0.642035173166749
Sample text 327,A,0.8501636485845814
Sample text 328,B,0.4927001827492147
Sample text 329,A,0.8706603291057826
Sample text 330,C,0.3697692101476797
Sample text 331,C,0.11734213453617137
Sample text 332,A,0.6349477350056147
Sample text 333,C,0.10235051137840179
Sample text 334,A,0.8657898443829186
Sample text 335,A,0.34383566817342825
Sample text 336,C,0.04039414344781178
Sample text 337,A,0.2786170089907769
Sample text 338,A,0.9952488549616783
Sample text 339,C,0.9068865061809123
Sample text 340,A,0.9761565591365701
Sample text 341,B,0.324218686843431
Sample text 342,B,0.5292106898159612
Sample text 343,A,0.812166915772412
Sample text 344,A,0.9867440052196076
Sample text 345,C,0.8467001481022244
Sample text 346,A,0.8648371113716328
Sample text 347,A,0.28674162242192613
Sample text 348,B,0.6154102076366839
Sample text 349,C,0.08652395995365503
Sample text 350,A,0.6725943960008802
Sample text 351,A,0.4267300476750492
Sample text 352,C,0.8455137037539071
Sample text 353,A,0.4830708885590005
Sample text 354,C,0.2838368523107444
Sample text 355,A,0.19381589140184607
Sample text 356,B,0.7408309679021866
Sample text 357,A,0.1674220527029482
Sample text 358,A,0.02996429286936997
Sample text 359,C,0.25172298013368366
Sample text 360,A,0.7219193384878517
Sample text 361,A,0.06312560935790035
Sample text 362,C,0.8422450991000232
Sample text 363,A,0.9168835465095394
Sample text 364,A,0.675617886074154
Sample text 365,C,0.3509196599625527
Sample text 366,B,0.15176386370043138
Sample text 367,C,0.6196363807197524
Sample text 368,B,0.23413681101714678
Sample text 369,B,0.5471518996389936
Sample text 370,C,0.4033763808024673
Sample text 371,B,0.09407036018694559
Sample text 372,A,0.33307491738960027
Sample text 373,B,0.6451414857566963
Sample text 374,C,0.04838351764049598
Sample text 375,B,0.7500284807111416
Sample text 376,C,0.40219896998366955
Sample text 377,A,0.1681654633626526
Sample text 378,B,0.13921279164049916
Sample text 379,A,0.7006927696713865
Sample text 380,B,0.8786954636917187
Sample text 381,A,0.40745824831902944
Sample text 382,B,0.17648090696000152
Sample text 383,C,0.26544771185376526
Sample text 384,A,0.5287697928440966
Sample text 385,A,0.1409967395771018
Sample text 386,C,0.3407535794073475
Sample text 387,A,0.1449269307413965
Sample text 388,B,0.5172909347534094
Sample text 389,C,0.01129239112099778
Sample text 390,A,0.6251439065201349
Sample text 391,B,0.5038355339689672
Sample text 392,B,0.5690348352806669
Sample text 393,B,0.13185717976469558
Sample text 394,C,0.301955582396195
Sample text 395,A,0.020746374922309463
Sample text 396,B,0.2709113743560503
Sample text 397,C,0.12280074890217918
Sample text 398,A,0.4396730125311398
Sample text 399,A,0.4683388852137885
Sample text 400,B,0.8402481331151926
Sample text 401,C,0.9774081271567381
Sample text 402,B,0.19034672753794368
Sample text 403,C,0.4917060991003297
Sample text 404,A,0.23332958629331324
Sample text 405,C,0.7692794981120473
Sample text 406,B,0.5755335069318775
Sample text 407,A,0.4894755360735621
Sample text 408,C,0.7311547436201971
Sample text 409,A,0.5721404673111105
Sample text 410,C,0.2509827088486746
Sample text 411,C,0.6287986003202257
Sample text 412,B,0.5913626981916639
Sample text 413,B,0.013780513347455225
Sample text 414,A,0.4264264145038117
Sample text 415,B,0.6135520969277748
Sample text 416,B,0.9610777546249009
Sample text 417,B,0.3104280173870757
Sample text 418,B,0.23489917108759162
Sample text 419,C,0.6881761482736765
Sample text 420,A,0.7302307779822376
Sample text 421,C,0.9302310961228565
Sample text 422,B,0.8811610695669786
Sample text 423,A,0.0918414914654464
Sample text 424,B,0.35521485879997783
Sample text 425,C,0.27459839507532
Sample text 426,B,0.9636428357945305
Sample text 427,A,0.43814035327228007
Sample text 428,A,0.7750715237312152
Sample text 429,A,0.41331524716781
Sample text 430,A,0.11211659581256972
Sample text 431,B,0.7458681167257568
Sample text 432,A,0.32841309413410635
Sample text 433,B,0.9359727366077033
Sample text 434,A,0.1386832105411745
Sample text 435,B,0.47738578515910035
Sample text 436,C,0.4213682589553518
Sample text 437,A,0.04922201979570173
Sample text 438,A,0.6818248099744102
Sample text 439,C,0.32703919029163486
Sample text 440,A,0.20368285001852815
Sample text 441,B,0.044755553668031856
Sample text 442,C,0.5424998954917524
Sample text 443,A,0.35365563620483087
Sample text 444,C,0.7764580329805332
Sample text 445,C,0.3036714515589466
Sample text 446,B,0.6525816347399224
Sample text 447,A,0.8404020695887212
Sample text 448,A,0.7890346535836481
Sample text 449,C,0.6376715518832125
Sample text 450,B,0.05183970191216569
Sample text 451,B,0.5415632568871016
Sample text 452,A,0.0005778532525730906
Sample text 453,B,0.35873929972557594
Sample text 454,A,0.04247972248627441
Sample text 455,B,0.8782896154798373
Sample text 456,A,0.477066635707432
Sample text 457,C,0.6176177984005697
Sample text 458,A,0.5902622339300385
Sample text 459,B,0.12530392243620425
Sample text 460,C,0.051287136509690745
Sample text 461,B,0.5479037514206676
Sample text 462,B,0.8336726913715771
Sample text 463,C,0.880292375762192
Sample text 464,C,0.7024400622422218
Sample text 465,B,0.7900964814413826
Sample text 466,A,0.10658789540715663
Sample text 467,C,0.06582866161717837
Sample text 468,A,0.09537356408887832
Sample text 469,A,0.8580697410522642
Sample text 470,C,0.025260850051077477
Sample text 471,A,0.996335300883691
Sample text 472,C,0.9484181069707978
Sample text 473,A,0.2101859743413801
Sample text 474,A,0.440027234225453
Sample text 475,A,0.021705501015159112
Sample text 476,C,0.085036619136452
Sample text 477,A,0.08814316512971265
Sample text 478,A,0.25749590998225746
Sample text 479,C,0.353841607133383
Sample text 480,B,0.2553393009364582
Sample text 481,C,0.4035695721481338
Sample text 482,B,0.06989674277878466
Sample text 483,A,0.31223578794531115
Sample text 484,B,0.5842389718365859
Sample text 485,B,0.1342712010291447
Sample text 486,C,0.10322644891038635
Sample text 487,B,0.12769246456599803
Sample text 488,B,0.4140813002213892
Sample text 489,A,0.7035534292339348
Sample text 490,B,0.05731639864854565
Sample text 491,A,0.9358813396161663
Sample text 492,A,0.38584268677381706
Sample text 493,A,0.22418396810818353
Sample text 494,A,0.7775977217123763
Sample text 495,B,0.09451291079301938
Sample text 496,B,0.3315798105287614
Sample text 497,B,0.9984668447249737
Sample text 498,B,0.8169960863885137
Sample text 499,A,0.20090254119951712
Sample text 500,B,0.6105513381281051
Sample text 501,A,0.5474979557178874
Sample text 502,B,0.06427149447286074
Sample text 503,C,0.8926015460018644
Sample text 504,B,0.6454146465963091
Sample text 505,B,0.3641867931406464
Sample text 506,C,0.49192708923162887
Sample text 507,A,0.504320648777652
Sample text 508,B,0.05797655888135511
Sample text 509,B,0.9688724840184569
Sample text 510,B,0.9563346431141331
Sample text 511,B,0.22196002592993314
Sample text 512,B,0.8878551020100164
Sample text 513,C,0.6731160324666248
Sample text 514,A,0.9666007730463966
Sample text 515,A,0.6940567254442273
Sample text 516,C,0.9159055869740627
Sample text 517,A,0.9521476007546174
Sample text 518,C,0.38441419078513417
Sample text 519,B,0.33497104792982624
Sample text 520,B,0.04632406784188603
Sample text 521,A,0.8955656153153134
Sample text 522,A,0.20867574476989303
Sample text 523,B,0.16319651513363898
Sample text 524,C,0.19500922368727047
Sample text 525,A,0.9170797538102787
Sample text 526,B,0.4651665450825099
Sample text 527,B,0.08440680409458134
Sample text 528,B,0.37095184095703093
Sample text 529,A,0.11467341976341594
Sample text 530,C,0.7005348830446666
Sample text 531,B,0.05794918398858662
Sample text 532,A,0.8155559245646701
Sample text 533,A,0.12458844519229129
Sample text 534,C,0.18833715257255534
Sample text 535,B,0.3344001904082503
Sample text 536,C,0.8637801301570415
Sample text 537,B,0.0006135081588845015
Sample text 538,B,0.9405897850131522
Sample text 539,A,0.06435309631688013
Sample text 540,A,0.9192551107170931
Sample text 541,A,0.732499336479604
Sample text 542,B,0.49200474340324984
Sample text 543,B,0.8957987997637733
Sample text 544,A,0.20982847423852558
Sample text 545,A,0.044860989227301085
Sample text 546,A,0.5549562010071775
Sample text 547,C,0.919903894728922
Sample text 548,B,0.7109951004289395
Sample text 549,C,0.8397843936549114
Sample text 550,B,0.4047696806195641
Sample text 551,C,0.9450671082199207
Sample text 552,B,0.6344587716100477
Sample text 553,B,0.28195458164115617
Sample text 554,B,0.0008562843160944134
Sample text 555,A,0.8085595502479788
Sample text 556,C,0.12818916530977542
Sample text 557,C,0.9248266078833987
Sample text 558,A,0.7278282986434961
Sample text 559,C,0.6633530545270497
Sample text 560,A,0.2300360617533519
Sample text 561,A,0.26338339726528504
Sample text 562,C,0.24568013711436731
Sample text 563,A,0.9499813037328722
Sample text 564,B,0.4151065512478693
Sample text 565,C,0.035097974487852346
Sample text 566,A,0.37802141837162473
Sample text 567,A,0.47523910029497474
Sample text 568,A,0.02448841681678937
Sample text 569,B,0.9258724433416919
Sample text 570,B,0.03228927992431252
Sample text 571,B,0.9281905909735415
Sample text 572,C,0.8162332753296068
Sample text 573,B,0.657668832330117
Sample text 574,A,0.370908393504064
Sample text 575,A,0.8614415930411227
Sample text 576,B,0.5326971588818247
Sample text 577,B,0.6075409622812564
Sample text 578,C,0.7285213695264917
Sample text 579,B,0.027930930090661055
Sample text 580,A,0.9047893695233217
Sample text 581,A,0.7085708257393495
Sample text 582,C,0.5017023618271071
Sample text 583,A,0.04392610034248834
Sample text 584,C,0.0571461614288965
Sample text 585,C,0.32134887304909676
Sample text 586,B,0.5549237941099706
Sample text 587,B,0.5610454790459184
Sample text 588,C,0.8834580890155971
Sample text 589,A,0.719700396797733
Sample text 590,A,0.05129358971432174
Sample text 591,C,0.13615411000135424
Sample text 592,C,0.4693154598396918
Sample text 593,B,0.6929575308971143
Sample text 594,B,0.24075772057952927
Sample text 595,A,0.026029904177205854
Sample text 596,C,0.6948930036619192
Sample text 597,C,0.7871598468054012
Sample text 598,C,0.9078154029847084
Sample text 599,C,0.9653866990023586
Sample text 600,A,0.3353595865273249
Sample text 601,B,0.8899189427383555
Sample text 602,A,0.7549829763454452
Sample text 603,A,0.32333981159326686
Sample text 604,A,0.4006871483232102
Sample text 605,A,0.7929311975503839
Sample text 606,C,0.6140629958702406
Sample text 607,A,0.06383500510862705
Sample text 608,B,0.8805028343442077
Sample text 609,C,0.8810794716140398
Sample text 610,B,0.7213925704184851
Sample text 611,B,0.6124096716918715
Sample text 612,A,0.7661935407825036
Sample text 613,A,0.8186374805281788
Sample text 614,A,0.7115286415482348
Sample text 615,B,0.901936099768365
Sample text 616,B,0.43812466236888836
Sample text 617,B,0.38629686630367976
Sample text 618,B,0.7030591484687914
Sample text 619,B,0.51553394793216
Sample text 620,A,0.531127673052766
Sample text 621,B,0.38881333825554476
Sample text 622,B,0.9567736145057811
Sample text 623,B,0.6684144402688641
Sample text 624,A,0.25888836017807526
Sample text 625,B,0.7225924208868078
Sample text 626,B,0.12671295772591518
Sample text 627,A,0.34052566604813084
Sample text 628,B,0.14457315879272603
Sample text 629,C,0.6645080417288645
Sample text 630,A,0.07207355507133617
Sample text 631,A,0.06944454714413772
Sample text 632,B,0.6568174015225153
Sample text 633,B,0.7892803394348027
Sample text 634,A,0.308292118338927
Sample text 635,A,0.7828047901792665
Sample text 636,A,0.4886811106004052
Sample text 637,B,0.011529586398130731
Sample text 638,A,0.09826987944766696
Sample text 639,C,0.6364584597043921
Sample text 640,A,0.028850137085113192
Sample text 641,C,0.4056010548784833
Sample text 642,B,0.25818678093349445
Sample text 643,C,0.6446536559319416
Sample text 644,A,0.05958168915501838
Sample text 645,C,0.29449906834003725
Sample text 646,A,0.8641868877478388
Sample text 647,C,0.9772341906197184
Sample text 648,A,0.61923428208624
Sample text 649,B,0.5751402519821326
Sample text 650,B,0.7032822271329345
Sample text 651,A,0.7607350597365081
Sample text 652,A,0.4555698109608862
Sample text 653,B,0.03782278967467212
Sample text 654,C,0.6301693875350143
Sample text 655,B,0.9820291245110095
Sample text 656,A,0.23750929595417636
Sample text 657,C,0.4746216511028184
Sample text 658,A,0.035659622914872346
Sample text 659,B,0.20432075751493228
Sample text 660,B,0.2123095258074268
Sample text 661,C,0.7371359230024341
Sample text 662,C,0.08049236996685472
Sample text 663,B,0.9719533069900522
Sample text 664,A,0.8463734609933071
Sample text 665,B,0.11228139872569598
Sample text 666,C,0.8660222430224098
Sample text 667,C,0.8932875960648172
Sample text 668,A,0.09546871796369039
Sample text 669,C,0.03156072261844056
Sample text 670,C,0.5329094557133464
Sample text 671,C,0.3157371721097413
Sample text 672,C,0.8808549361797664
Sample text 673,A,0.5307576491658271
Sample text 674,A,0.980688457362617
Sample text 675,C,0.7057755040249644
Sample text 676,B,0.583794721992359
Sample text 677,B,0.922747514090973
Sample text 678,B,0.44504566261604495
Sample text 679,A,0.4901060208045749
Sample text 680,C,0.17182140931257972
Sample text 681,B,0.3584719784882239
Sample text 682,B,0.6735963141408416
Sample text 683,B,0.6960079932266394
Sample text 684,C,0.5352977180066611
Sample text 685,A,0.698079488249678
Sample text 686,C,0.3707276577874188
Sample text 687,A,0.9830687076805865
Sample text 688,C,0.21589700131264067
Sample text 689,C,0.42684018787670563
Sample text 690,A,0.85236471700227
Sample text 691,B,0.45283936963855764
Sample text 692,A,0.8901406541212378
Sample text 693,A,0.9316853584332241
Sample text 694,A,0.17174087492054224
Sample text 695,A,0.649091786637325
Sample text 696,A,0.9407439322476197
Sample text 697,C,0.42573222070397454
Sample text 698,C,0.37282363891262127
Sample text 699,A,0.5143992215256376
Sample text 700,C,0.17823225686433275
Sample text 701,A,0.3974822913865169
Sample text 702,A,0.9471946730181291
Sample text 703,B,0.0652875367935174
Sample text 704,B,0.5190554765839035
Sample text 705,A,0.09912019051646725
Sample text 706,A,0.04518655654714676
Sample text 707,A,0.44709568538803457
Sample text 708,A,0.8351272316403453
Sample text 709,A,0.32000491613065585
Sample text 710,C,0.3471878707331929
Sample text 711,A,0.3192276618046487
Sample text 712,C,0.5631966859813834
Sample text 713,A,0.44759775355401943
Sample text 714,A,0.8614450848394531
Sample text 715,C,0.4503768755759975
Sample text 716,A,0.9086815697753413
Sample text 717,C,0.6260042124985411
Sample text 718,B,0.9631888363765911
Sample text 719,A,0.48627176936610617
Sample text 720,B,0.7043775636914877
Sample text 721,A,0.4859225335249965
Sample text 722,B,0.10504299256448979
Sample text 723,B,0.8583562643681392
Sample text 724,A,0.8715073676901625
Sample text 725,C,0.66255789583862
Sample text 726,C,0.5781905756787985
Sample text 727,A,0.09321408813682341
Sample text 728,C,0.09625169148880175
Sample text 729,A,0.781541849556038
Sample text 730,B,0.000939316262462242
Sample text 731,A,0.47607775829942134
Sample text 732,B,0.48902738669104195
Sample text 733,A,0.2091112260671376
Sample text 734,A,0.189540567746719
Sample text 735,C,0.549414336780908
Sample text 736,B,0.16719631858365458
Sample text 737,B,0.01045642932622548
Sample text 738,B,0.42512060167184884
Sample text 739,A,0.953327993664778
Sample text 740,A,0.8628095024689043
Sample text 741,A,0.42228195661086576
Sample text 742,B,0.8941787256526472
Sample text 743,C,0.9087812625804099
Sample text 744,A,0.3593392025203077
Sample text 745,A,0.09955903935437471
Sample text 746,C,0.22536052362768555
Sample text 747,B,0.6963918036715627
Sample text 748,C,0.18806709208225547
Sample text 749,C,0.9185662840214401
Sample text 750,A,0.6280657984679627
Sample text 751,C,0.04121551458520678
Sample text 752,B,0.10963131753238586
Sample text 753,C,0.7674548819438384
Sample text 754,B,0.09681746320041118
Sample text 755,B,0.5953735684144937
Sample text 756,B,0.5910958740409256
Sample text 757,B,0.715930946471455
Sample text 758,A,0.10371630665644205
Sample text 759,B,0.4921001309681666
Sample text 760,C,0.13947904890260843
Sample text 761,C,0.8439708460896673
Sample text 762,C,0.13951406537147026
Sample text 763,C,0.1616953035000247
Sample text 764,B,0.42481332727339605
Sample text 765,C,0.48899368381550423
Sample text 766,A,0.020856310025557212
Sample text 767,B,0.31406859448215907
Sample text 768,B,0.7957819653251584
Sample text 769,B,0.9569781832914891
Sample text 770,B,0.01603168945632738
Sample text 771,A,0.23667263812198425
Sample text 772,A,0.688434670653586
Sample text 773,C,0.5490897107661432
Sample text 774,B,0.5932046875139979
Sample text 775,C,0.7394651370247327
Sample text 776,B,0.032703628136056095
Sample text 777,A,0.13671284145671425
Sample text 778,C,0.2898752185408304
Sample text 779,A,0.4145838339575829
