text,category,value
Sample text 139,B,0.41172810880969035
Sample text 140,C,0.9355942675260563
Sample text 141,A,0.29929888863815546
Sample text 142,B,0.9533405003103377
Sample text 143,A,0.9385226472401643
Sample text 144,B,0.4669705355421393
Sample text 145,C,0.27280421384063946
Sample text 146,B,0.7257547330897335
Sample text 147,C,0.22564682998689378
Sample text 148,C,0.4742722657445281
Sample text 149,C,0.9747107829506592
Sample text 150,A,0.9288103983149156
Sample text 151,B,0.701771309014121
Sample text 152,B,0.10373969763711943
Sample text 153,B,0.9879584748229835
Sample text 154,A,0.6553179607818757
Sample text 155,B,0.6047431889567891
Sample text 156,C,0.39574644596042075
Sample text 157,B,0.9142894130613225
Sample text 158,C,0.3967189365042878
Sample text 159,A,0.970680509879319
Sample text 160,A,0.9700656197585809
Sample text 161,A,0.051446934531683586
Sample text 162,B,0.5163505210469413
Sample text 163,A,0.9814612406525571
Sample text 164,A,0.34213020506257097
Sample text 165,B,0.5989336706980858
Sample text 166,B,0.10826042860913832
Sample text 167,A,0.25952472992941233
Sample text 168,C,0.5144717691871508
Sample text 169,B,0.7611376918391594
Sample text 170,C,0.7920686038655207
Sample text 171,C,0.3756731815612536
Sample text 172,B,0.5802209245378396
Sample text 173,C,0.12085160551886776
Sample text 174,A,0.903451014573043
Sample text 175,A,0.5915402663561876
Sample text 176,A,0.9874440027590548
Sample text 177,B,0.6826228941243924
Sample text 178,C,0.17672776008705327
Sample text 179,C,0.02494396235544971
Sample text 180,A,0.38405560747391976
Sample text 181,B,0.5159938335624842
Sample text 182,A,0.9467539072297164
Sample text 183,B,0.15256514810183197
Sample text 184,C,0.5596751946899946
Sample text 185,C,0.1556340373650632
Sample text 186,A,0.5555398072481637
Sample text 187,C,0.7083957398813946
Sample text 188,C,0.47801590694116747
Sample text 189,C,0.4134572716118432
Sample text 190,A,0.971506331030107
Sample text 191,C,0.8883014866135696
Sample text 192,B,0.8168465461187899
Sample text 193,C,0.5213443960206331
Sample text 194,C,0.7694219511445125
Sample text 195,C,0.3729317648244197
Sample text 196,C,0.9471839842479939
Sample text 197,A,0.6226872279546323
Sample text 198,A,0.7416095903930031
Sample text 199,A,0.7934403472679992
Sample text 200,A,0.389309488878955
Sample text 201,A,0.07643739012091322
Sample text 202,B,0.5539097359835584
Sample text 203,C,0.7439169744738957
Sample text 204,A,0.7721368282588384
Sample text 205,A,0.6744923616109278
Sample text 206,B,0.053749949396192154
Sample text 207,C,0.6671431301054804
Sample text 208,A,0.5857262123998918
Sample text 209,A,0.3962951522037914
Sample text 210,C,0.14527715891771997
Sample text 211,A,0.20768676625734317
Sample text 212,B,0.1597709275237431
Sample text 213,C,0.004708077281149303
Sample text 214,C,0.7841399150526003
Sample text 215,C,0.8946642248359897
Sample text 216,A,0.3178749445982815
Sample text 217,B,0.304753646415415
Sample text 218,A,0.18533935484309239
Sample text 219,B,0.6192922821988147
Sample text 220,B,0.4716599695551629
Sample text 221,B,0.029652456901852475
Sample text 222,B,0.15246050150168633
Sample text 223,B,0.7690459963977446
Sample text 224,A,0.6403629000825466
Sample text 225,C,0.16216538083730958
Sample text 226,A,0.17117943796768353
Sample text 227,C,0.5854150563097485
Sample text 228,B,0.3077231432310026
Sample text 229,B,0.6491932299702174
Sample text 230,C,0.6545191025383967
Sample text 231,A,0.4495926173298681
Sample text 232,C,0.8061296219556304
Sample text 233,C,0.6182745141903953
Sample text 234,C,0.13786693065306088
Sample text 235,C,0.3877375853044511
Sample text 236,A,0.8148021616257519
Sample text 237,B,0.018757702568840684
Sample text 238,C,0.959661548489176
Sample text 239,B,0.9747505140886372
Sample text 240,B,0.10324177325210104
Sample text 241,A,0.9710047684260533
Sample text 242,C,0.9755704177211176
Sample text 243,A,0.24373727541185664
Sample text 244,A,0.01146764098453501
Sample text 245,B,0.1870523745960353
Sample text 246,C,0.15893177814933046
Sample text 247,A,0.5842010199099781
Sample text 248,A,0.755763582615022
Sample text 249,B,0.3603196874627117
Sample text 250,C,0.10479675892195861
Sample text 251,C,0.5222305080925214
Sample text 252,A,0.5512917747180663
Sample text 253,A,0.7393744013839999
Sample text 254,B,0.5837391512828595
Sample text 255,A,0.7440680391061744
Sample text 256,B,0.9132135052364135
Sample text 257,B,0.6657314845955106
Sample text 258,B,0.7063116023626765
Sample text 259,B,0.8175790715599777
Sample text 260,A,0.8480038980482558
Sample text 261,C,0.5376866819890119
Sample text 262,C,0.06602607265851923
Sample text 263,A,0.40644072144414434
Sample text 264,A,0.19233110395486053
Sample text 265,C,0.7824446364616505
Sample text 266,C,0.29148920422339664
Sample text 267,A,0.678471142823911
Sample text 268,C,0.3851485378477245
Sample text 269,A,0.4124869673217185
Sample text 270,A,0.09961782214282233
Sample text 271,A,0.2967540093809542
Sample text 272,B,0.4033900788357556
Sample text 273,A,0.4961674838668896
Sample text 274,A,0.3151086014560409
Sample text 275,C,0.5431420029202066
Sample text 276,C,0.2859433271288355
Sample text 277,C,0.651301915638337
Sample text 278,A,0.03892894499534061
Sample text 279,C,0.9496460450707022
Sample text 280,B,0.5714192150079463
Sample text 281,C,0.3296348658903878
Sample text 282,B,0.5701284689121483
Sample text 283,C,0.9243078011109531
Sample text 284,B,0.09440316206375254
Sample text 285,B,0.3389641526368278
Sample text 286,C,0.24317358887099016
Sample text 287,B,0.6924569257928079
Sample text 288,B,0.9628702371249004
Sample text 289,A,0.5086574533724043
Sample text 290,A,0.2293708769453392
Sample text 291,A,0.04200709613821407
Sample text 292,C,0.7379857569288725
Sample text 293,C,0.44157011615702124
Sample text 294,C,0.9044999081165479
Sample text 295,B,0.27637110075155336
Sample text 296,C,0.5886382220487776
Sample text 297,C,0.9180069682389425
Sample text 298,C,0.793226003635577
Sample text 299,A,0.866523308212711
Sample text 300,A,0.8386280240228229
Sample text 301,A,0.567068871001146
Sample text 302,C,0.15868068173018735
Sample text 303,A,0.37438473492299185
Sample text 304,B,0.040125018568527016
Sample text 305,C,0.28520330293182006
Sample text 306,C,0.5835291372163335
Sample text 307,A,0.4549511139051612
Sample text 308,B,0.999262376575344
Sample text 309,C,0.5918146898001502
Sample text 310,C,0.0071357636980335926
Sample text 311,A,0.726559965075924
Sample text 312,A,0.2488277696605986
Sample text 313,B,0.6696025311861198
Sample text 314,A,0.2915077132228656
Sample text 315,A,0.38369256841625776
Sample text 316,A,0.945678628998782
Sample text 317,B,0.8618724990183978
Sample text 318,B,0.27731649832794547
Sample text 319,A,0.9849030190719043
Sample text 320,B,0.21387520030112595
Sample text 321,B,0.23804612535928094
Sample text 322,B,0.7300311166557014
Sample text 323,B,0.749188602974891
Sample text 324,C,0.060476606939320776
Sample text 325,B,0.5984535511790519
Sample text 326,A,0.40554492418085486
Sample text 327,B,0.8891757144505489
Sample text 328,A,0.03806046725374557
Sample text 329,A,0.19645928402801305
Sample text 330,C,0.17699021364207135
Sample text 331,B,0.9756475395030799
Sample text 332,A,0.9876466194559734
Sample text 333,A,0.7979961302039101
Sample text 334,B,0.40469566903734044
Sample text 335,B,0.6145360793305282
Sample text 336,A,0.20173526382938456
Sample text 337,A,0.9799719056672116
Sample text 338,B,0.8470935520440367
Sample text 339,C,0.9956101913724273
Sample text 340,C,0.33767686544043485
Sample text 341,C,0.007660388719047062
Sample text 342,C,0.23100778286193202
Sample text 343,C,0.7227582088539389
Sample text 344,B,0.41524529826858125
Sample text 345,A,0.3946203835780565
Sample text 346,B,0.8568597771967769
Sample text 347,A,0.7439680798129985
Sample text 348,A,0.5781315001972807
Sample text 349,A,0.052631886879738854
Sample text 350,B,0.18951580321672912
Sample text 351,B,0.449719372091113
Sample text 352,B,0.2948523183624592
Sample text 353,A,0.5885468907943607
Sample text 354,A,0.3188271334257273
Sample text 355,B,0.00798699073587228
Sample text 356,C,0.006628708541798978
Sample text 357,A,0.4733773080659469
Sample text 358,B,0.13828313301805173
Sample text 359,C,0.7244274765302297
Sample text 360,A,0.018043005868432216
Sample text 361,A,0.34042140724043946
Sample text 362,C,0.5458825481165042
Sample text 363,A,0.8980638380193682
Sample text 364,B,0.27818123877275625
Sample text 365,A,0.38790745122552717
Sample text 366,A,0.9894799476885884
Sample text 367,B,0.04345573410569359
Sample text 368,A,0.41267094876179256
Sample text 369,C,0.5959949870520509
Sample text 370,C,0.6079945937496849
Sample text 371,A,0.9500759061625564
Sample text 372,B,0.4633756545498515
Sample text 373,A,0.841456916560539
Sample text 374,C,0.696854481696114
Sample text 375,A,0.935460256428896
Sample text 376,B,0.6500516703303518
Sample text 377,A,0.3570936933669724
Sample text 378,A,0.3341363480084536
Sample text 379,A,0.8454441607222939
Sample text 380,B,0.1047326560039672
Sample text 381,C,0.3997442935704172
Sample text 382,C,0.546178981342367
Sample text 383,B,0.025918119718747246
Sample text 384,B,0.8258008338744868
Sample text 385,A,0.9789724688602187
Sample text 386,A,0.694636708969821
Sample text 387,C,0.5267824758306127
Sample text 388,B,0.5615316442593209
Sample text 389,A,0.22660684706840706
Sample text 390,A,0.4568143522906496
Sample text 391,A,0.8271894633263105
Sample text 392,A,0.34615676731251555
Sample text 393,C,0.01603377732804312
Sample text 394,B,0.8373675455093105
Sample text 395,C,0.6835624898015022
Sample text 396,C,0.7817772699784215
Sample text 397,A,0.22056554700658215
Sample text 398,C,0.5183034791990431
Sample text 399,A,0.5451095067556851
Sample text 400,C,0.9288960814097141
Sample text 401,A,0.024962784312099973
Sample text 402,C,0.10992320975059966
Sample text 403,A,0.14161312028342032
Sample text 404,B,0.15875742074515486
Sample text 405,A,0.983353032466665
Sample text 406,B,0.45223249339369564
Sample text 407,C,0.04722941322627927
Sample text 408,C,0.4747224934307108
Sample text 409,C,0.2855606774454804
Sample text 410,B,0.5580099690575847
Sample text 411,C,0.799191772590986
Sample text 412,C,0.08851799714420372
Sample text 413,C,0.10173149719027441
Sample text 414,A,0.4197324982859125
Sample text 415,A,0.5771357512564139
Sample text 416,A,0.6073175392030372
Sample text 417,B,0.8112666588437691
Sample text 418,C,0.8006357630586642
Sample text 419,B,0.308657864024822
Sample text 420,C,0.7506691415702125
Sample text 421,B,0.1697382223518179
Sample text 422,A,0.6398988893312779
Sample text 423,A,0.447645762496787
Sample text 424,B,0.3101025019196211
Sample text 425,C,0.3977692780464449
Sample text 426,A,0.030434909473528893
Sample text 427,C,0.8119437418953764
Sample text 428,A,0.6181711058616266
Sample text 429,C,0.008552462307970465
Sample text 430,A,0.5404660451157388
Sample text 431,B,0.41705912965165637
Sample text 432,A,0.3776198467366034
Sample text 433,C,0.14977840833227696
Sample text 434,A,0.899188911255889
Sample text 435,A,0.4577004430878324
Sample text 436,C,0.038252081508496905
Sample text 437,B,0.9038692738264986
Sample text 438,B,0.3225706979957299
Sample text 439,C,0.7547068891317388
Sample text 440,A,0.11269269568019358
Sample text 441,A,0.4734898090358265
Sample text 442,A,0.7397570559403195
Sample text 443,A,0.8432986490825047
Sample text 444,A,0.12602877215651143
Sample text 445,B,0.2597890282753087
Sample text 446,B,0.5972738040652831
Sample text 447,B,0.6573228387894136
Sample text 448,C,0.7851447621605413
Sample text 449,C,0.08719628067832341
Sample text 450,A,0.8672918154811317
Sample text 451,B,0.2721520087058331
Sample text 452,C,0.23404675859745216
Sample text 453,B,0.8055525373048348
Sample text 454,B,0.1943707895500103
Sample text 455,C,0.04451131682082188
Sample text 456,C,0.0452066275888211
Sample text 457,A,0.43151428660662394
Sample text 458,C,0.2265809379435485
Sample text 459,C,0.4894754168928155
Sample text 460,B,0.07953232256984055
Sample text 461,B,0.8556115848663848
Sample text 462,C,0.2740550670706753
Sample text 463,B,0.23497082694986038
Sample text 464,C,0.7555413243495634
Sample text 465,A,0.8282967506733439
Sample text 466,B,0.0020832432967874404
Sample text 467,C,0.8382873396911289
Sample text 468,B,0.635128417197056
Sample text 469,C,0.5216734102478985
Sample text 470,C,0.08292242916184245
Sample text 471,A,0.9203708506355892
Sample text 472,A,0.16427474722305868
Sample text 473,B,0.37766602874002697
Sample text 474,B,0.2593953103482629
Sample text 475,C,0.8832035941434723
Sample text 476,A,0.3502016460354396
Sample text 477,B,0.33618937130366866
Sample text 478,C,0.9476354028959185
Sample text 479,A,0.406661225165994
Sample text 480,B,0.44138486565240975
Sample text 481,B,0.4879419039130789
Sample text 482,A,0.6932835573616366
Sample text 483,B,0.023642016050979375
Sample text 484,C,0.5050562732134141
Sample text 485,C,0.29894375812207175
Sample text 486,A,0.062398086028187194
Sample text 487,B,0.9734646821312347
Sample text 488,B,0.6588132656568584
Sample text 489,A,0.3622366402280496
Sample text 490,C,0.15376720042191028
Sample text 491,B,0.3545819762577981
Sample text 492,A,0.9039238952603369
Sample text 493,B,0.5734044997733456
Sample text 494,C,0.15588396794243864
Sample text 495,C,0.6196174960221019
Sample text 496,C,0.5421564562901134
Sample text 497,B,0.8707289559303804
Sample text 498,C,0.0520786085468411
Sample text 499,B,0.07658374955770209
Sample text 500,B,0.5474598091173281
Sample text 501,B,0.8536540997012865
Sample text 502,B,0.7463521342511275
Sample text 503,A,0.9910553998334474
Sample text 504,A,0.2777282239475444
Sample text 505,C,0.5071816097993979
Sample text 506,A,0.6283650396544901
Sample text 507,C,0.7445563778137284
Sample text 508,C,0.6303296245818804
Sample text 509,B,0.048243456557542586
Sample text 510,A,0.7672686310744737
Sample text 511,A,0.19267037948681331
Sample text 512,B,0.3597480035263195
Sample text 513,A,0.6139228906160316
Sample text 514,B,0.4070344779544727
Sample text 515,A,0.7410097549595794
Sample text 516,B,0.6863051999011471
Sample text 517,C,0.3914128822073559
Sample text 518,A,0.8412154332193907
Sample text 519,B,0.6167884197028891
Sample text 520,B,0.002517166099235024
Sample text 521,C,0.9572884483045844
Sample text 522,A,0.26234319746471335
Sample text 523,A,0.0004323975330922103
Sample text 524,C,0.5336572376541281
Sample text 525,C,0.9577978045798259
Sample text 526,B,0.6666146114536232
Sample text 527,B,0.46966331715958864
Sample text 528,A,0.8235114712994217
Sample text 529,C,0.3510708551313694
Sample text 530,A,0.05864866503423527
Sample text 531,A,0.6778634126414471
Sample text 532,A,0.6802910021437371
Sample text 533,C,0.27209053201893973
Sample text 534,A,0.4339863107812041
Sample text 535,A,0.43097633282970094
Sample text 536,C,0.5204817100194924
Sample text 537,C,0.4371000565553286
Sample text 538,C,0.7667995119467871
Sample text 539,B,0.060943942023851894
Sample text 540,B,0.03623064977257917
Sample text 541,A,0.7817524711376452
Sample text 542,B,0.4729831280826444
Sample text 543,A,0.33961302119154746
Sample text 544,B,0.13534885539481822
Sample text 545,A,0.6667622283113978
Sample text 546,A,0.8112827341145967
Sample text 547,A,0.6496205949950894
Sample text 548,C,0.9071403867453622
Sample text 549,B,0.8117121469722389
Sample text 550,A,0.20910206555049993
Sample text 551,A,0.8857747161286584
Sample text 552,B,0.7880302874892008
Sample text 553,B,0.6768679734909098
Sample text 554,C,0.9097737681264348
Sample text 555,A,0.7958985518439488
Sample text 556,B,0.41002678196815845
Sample text 557,A,0.538241351199912
Sample text 558,C,0.5790717411117468
Sample text 559,C,0.5515823531624181
Sample text 560,A,0.8845278944484837
Sample text 561,A,0.36555294990689213
Sample text 562,B,0.7852017687609271
Sample text 563,C,0.9982095545943523
Sample text 564,C,0.4900424844502699
Sample text 565,C,0.11122324402917871
Sample text 566,C,0.9154606817887321
Sample text 567,A,0.5349541717194374
Sample text 568,B,0.1883359956484879
Sample text 569,C,0.8134378341426002
Sample text 570,C,0.6299066743313327
Sample text 571,B,0.2355169566582449
Sample text 572,B,0.09708270894780824
Sample text 573,B,0.5809270909035393
Sample text 574,C,0.47910166694713807
Sample text 575,A,0.8640204026042699
Sample text 576,A,0.40964026754854754
Sample text 577,A,0.6285324606818466
Sample text 578,C,0.5861312677844738
Sample text 579,A,0.6615356740054564
Sample text 580,C,0.25604242640300734
Sample text 581,A,0.5808286289337802
Sample text 582,C,0.9562426241468979
Sample text 583,C,0.8691624103253898
Sample text 584,B,0.7969739728017443
Sample text 585,C,0.5583788788619324
Sample text 586,B,0.17452163107042207
Sample text 587,B,0.7577110823253123
Sample text 588,A,0.6208391217125012
Sample text 589,A,0.1630705885070437
Sample text 590,A,0.44920858291888144
Sample text 591,A,0.9621907285480632
Sample text 592,A,0.05372257341519515
Sample text 593,A,0.08038979210433228
Sample text 594,B,0.4657429619865707
Sample text 595,B,0.5966947550203382
Sample text 596,A,0.3520068599089927
Sample text 597,B,0.5896529202390267
Sample text 598,A,0.3559642320120183
Sample text 599,A,0.4120159526566818
Sample text 600,C,0.22415721371076058
Sample text 601,A,0.20439004550235051
Sample text 602,B,0.14552150845044087
Sample text 603,B,0.815162587787509
Sample text 604,C,0.9826057793451388
Sample text 605,C,0.1369929816964376
Sample text 606,C,0.7882959689863694
Sample text 607,B,0.10423890954077464
Sample text 608,B,0.25970905387836485
Sample text 609,B,0.08456880551775636
Sample text 610,B,0.8483187410297796
Sample text 611,C,0.9302915055850314
Sample text 612,A,0.23537939523199258
Sample text 613,B,0.08630716207541755
Sample text 614,C,0.21437274941297468
Sample text 615,C,0.3377185375113584
Sample text 616,C,0.5406588278625739
Sample text 617,B,0.21597467565658646
Sample text 618,A,0.3405186208929447
Sample text 619,A,0.4881501001948382
Sample text 620,A,0.570507947887318
Sample text 621,C,0.7382699851454458
Sample text 622,B,0.11288403329957031
Sample text 623,A,0.8236757010401993
Sample text 624,B,0.629892607606551
Sample text 625,C,0.790180583595636
Sample text 626,B,0.744512962766708
Sample text 627,B,0.24150769223379798
Sample text 628,C,0.014873896407633258
Sample text 629,C,0.9640851001058603
Sample text 630,A,0.4228015848312153
Sample text 631,B,0.03398427252887004
Sample text 632,B,0.39858256385745594
Sample text 633,C,0.3054576891528312
Sample text 634,C,0.7745976930932104
Sample text 635,C,0.9839023320375154
Sample text 636,B,0.15738939742953884
Sample text 637,A,0.38759826019126276
Sample text 638,C,0.7026620528580471
Sample text 639,B,0.36770538525221386
Sample text 640,A,0.8927276092389222
Sample text 641,A,0.7475766851385716
Sample text 642,C,0.6007254905278342
Sample text 643,C,0.7635608984277403
Sample text 644,A,0.14059259567771087
Sample text 645,C,0.8629231079595405
Sample text 646,A,0.2695805588567768
Sample text 647,A,0.39550796378400566
Sample text 648,C,0.20162274455822682
Sample text 649,A,0.4912720184183085
Sample text 650,A,0.8670487567785817
Sample text 651,B,0.6921746570594624
Sample text 652,A,0.23954267293669385
Sample text 653,B,0.525959216406858
Sample text 654,B,0.5628190706666207
Sample text 655,B,0.03366576535252297
Sample text 656,B,0.3829659368802856
Sample text 657,A,0.3888813384271289
Sample text 658,A,0.010575512774651519
Sample text 659,A,0.5652526779297155
Sample text 660,C,0.28376310020479056
Sample text 661,C,0.8289855905187561
Sample text 662,C,0.9178187113578429
Sample text 663,A,0.34985119388402375
Sample text 664,B,0.33940001836797007
Sample text 665,C,0.8735809077685126
Sample text 666,B,0.8258512340799838
Sample text 667,C,0.2002531669265356
Sample text 668,A,0.08348659604530728
Sample text 669,A,0.014584174835208685
Sample text 670,A,0.5161734109262838
Sample text 671,C,0.8970902654153856
Sample text 672,C,0.9635917238388553
Sample text 673,A,0.5309591143723874
Sample text 674,C,0.6273395176435419
Sample text 675,B,0.4062896845390461
Sample text 676,C,0.48747525925693824
Sample text 677,C,0.5596015800629625
Sample text 678,B,0.4986666765236092
Sample text 679,A,0.6581405677894203
Sample text 680,C,0.7382136968622744
Sample text 681,B,0.6165828202893833
Sample text 682,C,0.9249658092345849
Sample text 683,C,0.4028260758893333
Sample text 684,A,0.7950434347062911
Sample text 685,B,0.6117407291559279
Sample text 686,C,0.30822634112963
Sample text 687,C,0.07048686055638154
Sample text 688,B,0.5810367175941544
Sample text 689,A,0.2985366916559825
Sample text 690,B,0.4834921022702895
Sample text 691,A,0.799110173949946
Sample text 692,B,0.771438805167568
Sample text 693,A,0.032618380687064574
Sample text 694,B,0.10136699374657543
Sample text 695,C,0.6696053691144621
Sample text 696,B,0.9963411151306133
Sample text 697,B,0.42786416065936494
Sample text 698,B,0.07840000273137626
Sample text 699,C,0.03412923203438989
Sample text 700,C,0.8560651807676142
Sample text 701,C,0.35151496228313406
Sample text 702,C,0.27203146195230044
Sample text 703,C,0.7331262886195399
Sample text 704,A,0.9915324522647613
Sample text 705,C,0.09488578507974033
Sample text 706,B,0.840073153598216
Sample text 707,B,0.5171479572773856
Sample text 708,A,0.9860207117235371
Sample text 709,B,0.9988900188169366
Sample text 710,C,0.37723227914683133
Sample text 711,B,0.9221822271579361
Sample text 712,C,0.324932920471547
Sample text 713,C,0.17118781914366377
Sample text 714,A,0.7930247841476697
Sample text 715,B,0.2539789402281638
Sample text 716,C,0.9765165986103634
Sample text 717,C,0.7226251900918969
Sample text 718,A,0.39856371139470037
Sample text 719,A,0.5973568290412382
Sample text 720,A,0.9154486885099047
Sample text 721,B,0.3157342940816835
Sample text 722,C,0.6732157072022128
Sample text 723,A,0.08497243235306107
Sample text 724,B,0.9635417227331419
Sample text 725,A,0.5351352236344658
Sample text 726,A,0.7126562941254957
Sample text 727,A,0.24142387146581168
Sample text 728,B,0.132265264481237
Sample text 729,C,0.6927297103135841
Sample text 730,A,0.7385125595538032
Sample text 731,C,0.7591734910850947
Sample text 732,A,0.18418376988683405
Sample text 733,B,0.10138197686086092
Sample text 734,C,0.2834173851017029
Sample text 735,A,0.608956171925656
Sample text 736,B,0.20320028653754674
Sample text 737,B,0.2862090529149818
Sample text 738,B,0.7911941000648309
Sample text 739,A,0.011680539474912432
Sample text 740,C,0.9347633263906068
Sample text 741,B,0.7233762677448572
Sample text 742,C,0.613691469642518
Sample text 743,C,0.6735713377263172
Sample text 744,B,0.4785065927544173
Sample text 745,C,0.1136376972302211
Sample text 746,A,0.5578589341051552
Sample text 747,A,0.2968444351863594
Sample text 748,C,0.12729902169277185
Sample text 749,A,0.1449931262553309
Sample text 750,C,0.3630514653537519
Sample text 751,A,0.6284335769217994
Sample text 752,A,0.3054522143248263
Sample text 753,A,0.5159793759141169
Sample text 754,C,0.5627399225203382
Sample text 755,B,0.43464293130931475
Sample text 756,C,0.9832463684159953
Sample text 757,C,0.14886247810100994
Sample text 758,B,0.3301799751793736
Sample text 759,B,0.5709388319796491
Sample text 760,A,0.4082155969582264
Sample text 761,B,0.38901294054088265
Sample text 762,C,0.8010003322609912
Sample text 763,B,0.13792713134564305
Sample text 764,A,0.5591775996448782
Sample text 765,B,0.09726884752610654
Sample text 766,A,0.3313452857631318
Sample text 767,B,0.3588478944370782
Sample text 768,B,0.9688253299160419
Sample text 769,C,0.9505481200824272
Sample text 770,C,0.9507747894406547
Sample text 771,A,0.507789031972192
Sample text 772,C,0.3550741265240731
Sample text 773,B,0.4942087969278134
Sample text 774,C,0.9791697832964326
Sample text 775,C,0.5903499437757743
Sample text 776,C,0.2666513965111499
Sample text 777,C,0.87639922311793
Sample text 778,C,0.7348055331026577
Sample text 779,A,0.13023459632003753
