text,category,value
Sample text 105,B,0.41418549145726546
Sample text 106,A,0.09857741776065088
Sample text 107,C,0.03675432657410693
Sample text 108,C,0.6699863938212556
Sample text 109,A,0.312758869962833
Sample text 110,A,0.21812819860885324
Sample text 111,A,0.30104985436183407
Sample text 112,B,0.90128817117089
Sample text 113,C,0.8197986141952893
Sample text 114,B,0.12134108525422838
Sample text 115,C,0.2436063656003189
Sample text 116,C,0.9025977880454592
Sample text 117,A,0.8446345076038825
Sample text 118,C,0.26994988562358835
Sample text 119,A,0.6924218451419374
Sample text 120,B,0.1479331519966488
Sample text 121,A,0.34848726522360485
Sample text 122,A,0.5511776164777982
Sample text 123,C,0.5765162162998506
Sample text 124,A,0.28985576260362955
Sample text 125,C,0.3075568484146366
Sample text 126,A,0.5991927780886532
Sample text 127,A,0.6804992561242349
Sample text 128,C,0.10543469179528997
Sample text 129,B,0.7710827565128797
Sample text 130,A,0.19465673469648215
Sample text 131,C,0.5670822305680495
Sample text 132,B,0.8931432928971766
Sample text 133,B,0.573372815666019
Sample text 134,B,0.9172663714307586
Sample text 135,A,0.1659054263353288
Sample text 136,A,0.35988991199589804
Sample text 137,A,0.10230687922188886
Sample text 138,A,0.746273038289103
Sample text 139,C,0.27277775055287035
Sample text 140,C,0.21984096968038835
Sample text 141,A,0.5740604894265902
Sample text 142,B,0.7562139918980713
Sample text 143,A,0.7295520677480333
Sample text 144,B,0.8963216574668166
Sample text 145,C,0.6863586830222567
Sample text 146,B,0.00204649101723986
Sample text 147,B,0.01763104654082215
Sample text 148,C,0.9048620264137083
Sample text 149,C,0.5359566061863907
Sample text 150,B,0.7467094536776595
Sample text 151,A,0.30738510187693
Sample text 152,B,0.37237952754889303
Sample text 153,A,0.6425289962178857
Sample text 154,B,0.07221865263302141
Sample text 155,B,0.08883803686763203
Sample text 156,C,0.10828744001176727
Sample text 157,B,0.9530067044157083
Sample text 158,B,0.020604363931218672
Sample text 159,C,0.8016967957861657
Sample text 160,B,0.9397123175789662
Sample text 161,B,0.7569696064186184
Sample text 162,A,0.2940095929732094
Sample text 163,C,0.17290326582546955
Sample text 164,A,0.8620980428878131
Sample text 165,C,0.3427162648630707
Sample text 166,C,0.7413051837356445
Sample text 167,A,0.9035291820381454
Sample text 168,C,0.7452810928935044
Sample text 169,A,0.3904112761824734
Sample text 170,A,0.4382804887633812
Sample text 171,A,0.7991691507814153
Sample text 172,A,0.93513527194602
Sample text 173,C,0.5431256938097538
Sample text 174,A,0.4402793676026575
Sample text 175,C,0.45430383112728534
Sample text 176,A,0.7306733844680023
Sample text 177,B,0.9436816356205007
Sample text 178,C,0.7424214916406119
Sample text 179,A,0.3429585609339044
Sample text 180,B,0.37983874854884847
Sample text 181,A,0.7602375165540249
Sample text 182,C,0.34446710740794184
Sample text 183,B,0.4153948598588669
Sample text 184,B,0.4285660251018122
Sample text 185,C,0.43966739378854847
Sample text 186,C,0.46905726404368353
Sample text 187,A,0.9795836463930079
Sample text 188,A,0.48876658911098125
Sample text 189,A,0.9269677918493019
Sample text 190,A,0.36482067863264067
Sample text 191,A,0.9638571324803753
Sample text 192,B,0.6769450903491062
Sample text 193,C,0.18976377419147838
Sample text 194,C,0.8286023152819005
Sample text 195,B,0.6567834897146321
Sample text 196,B,0.2585214128645452
Sample text 197,B,0.11659189040644036
Sample text 198,B,0.22015929970931036
Sample text 199,C,0.03111576410315653
Sample text 200,A,0.04399495494678329
Sample text 201,A,0.003921681126996757
Sample text 202,A,0.34959731451296827
Sample text 203,C,0.6234971555515267
Sample text 204,A,0.1032240733358013
Sample text 205,A,0.21599852599545577
Sample text 206,B,0.4818907568665919
Sample text 207,C,0.7537986818979694
Sample text 208,C,0.4074369185975176
Sample text 209,C,0.9332952201350303
Sample text 210,B,0.8915752790800433
Sample text 211,B,0.5850785559244492
Sample text 212,A,0.21412304798140136
Sample text 213,A,0.4415707151827134
Sample text 214,A,0.1161414874645591
Sample text 215,C,0.09859449729391956
Sample text 216,C,0.9420967523686118
Sample text 217,A,0.004578221714691355
Sample text 218,A,0.07692874352410739
Sample text 219,A,0.7587453320941531
Sample text 220,B,0.47666411932812003
Sample text 221,B,0.29759353063458094
Sample text 222,C,0.3116333235070058
Sample text 223,B,0.34901036702247434
Sample text 224,B,0.5839374844379935
Sample text 225,B,0.7167709634271414
Sample text 226,B,0.4486113539662646
Sample text 227,A,0.2520995473542057
Sample text 228,C,0.6133954034105208
Sample text 229,A,0.5891731774282453
Sample text 230,A,0.5822669625395173
Sample text 231,C,0.5317709397617933
Sample text 232,B,0.4742718764860405
Sample text 233,B,0.031969703388465276
Sample text 234,A,0.8350579345218136
Sample text 235,A,0.6554694229386022
Sample text 236,A,0.4631208559623031
Sample text 237,C,0.30002012976111925
Sample text 238,C,0.8949788976051223
Sample text 239,A,0.11430000890310865
Sample text 240,B,0.41231438157041833
Sample text 241,A,0.412495348386944
Sample text 242,A,0.041236352263218756
Sample text 243,B,0.1632172306961378
Sample text 244,C,0.9583828923294508
Sample text 245,C,0.5630896595558875
Sample text 246,C,0.08823420624327072
Sample text 247,B,0.4538919149609365
Sample text 248,C,0.6616920435829848
Sample text 249,C,0.5743240692982684
Sample text 250,A,0.7978349702756814
Sample text 251,C,0.9473159926188285
Sample text 252,A,0.03592238821330729
Sample text 253,A,0.8496737726539689
Sample text 254,A,0.6286234220454641
Sample text 255,A,0.8099128011116926
Sample text 256,C,0.05211595773223532
Sample text 257,B,0.20115594494012534
Sample text 258,C,0.4886945719741428
Sample text 259,B,0.40214682293426673
Sample text 260,C,0.7805854436543287
Sample text 261,C,0.8060817254335269
Sample text 262,A,0.46943818923188885
Sample text 263,B,0.7013461923220554
Sample text 264,C,0.3110757157705496
Sample text 265,C,0.7243564647240629
Sample text 266,A,0.14359819068706192
Sample text 267,C,0.17844836882610815
Sample text 268,B,0.2143630330653047
Sample text 269,B,0.8539888173341251
Sample text 270,A,0.27229395288394964
Sample text 271,C,0.9383140692401692
Sample text 272,A,0.5588671643848928
Sample text 273,A,0.845480950933163
Sample text 274,C,0.7767977811281529
Sample text 275,A,0.03374870023291232
Sample text 276,C,0.2126494859403505
Sample text 277,A,0.21295657888897856
Sample text 278,B,0.008265990143107471
Sample text 279,B,0.43728177564978443
Sample text 280,A,0.9536056875491483
Sample text 281,A,0.940250668732492
Sample text 282,B,0.19457931253402128
Sample text 283,C,0.5059375264980801
Sample text 284,C,0.25922746232197025
Sample text 285,C,0.1946839581412314
Sample text 286,B,0.22363096323010523
Sample text 287,B,0.8609147932689172
Sample text 288,C,0.795601004297877
Sample text 289,C,0.5529823015082149
Sample text 290,C,0.4636692057214111
Sample text 291,C,0.17970013566274812
Sample text 292,C,0.7942202756454878
Sample text 293,A,0.8276526673689624
Sample text 294,C,0.5060569134802001
Sample text 295,A,0.4823861287162009
Sample text 296,C,0.3587675339693759
Sample text 297,B,0.4405636654799111
Sample text 298,B,0.5981588511072252
Sample text 299,C,0.6077512075130016
Sample text 300,C,0.04231152008196293
Sample text 301,A,0.16258613150314727
Sample text 302,B,0.5135663027409585
Sample text 303,A,0.8179754339701178
Sample text 304,C,0.4455320945834127
Sample text 305,B,0.4575634513924629
Sample text 306,C,0.5112409065833358
Sample text 307,C,0.5019437187682723
Sample text 308,C,0.05212253592726723
Sample text 309,A,0.8029269619269666
Sample text 310,C,0.8853541282623196
Sample text 311,A,0.5841756563432164
Sample text 312,C,0.6813863275031351
Sample text 313,B,0.020488994113958103
Sample text 314,C,0.6304200704590367
Sample text 315,C,0.012458352270312667
Sample text 316,C,0.7373326773489555
Sample text 317,A,0.2548776329450064
Sample text 318,C,0.19515771149549932
Sample text 319,C,0.19252326329721225
Sample text 320,B,0.22002409633972364
Sample text 321,B,0.8898684597561122
Sample text 322,C,0.052780937823071805
Sample text 323,B,0.4705661149046625
Sample text 324,C,0.42359431458530206
Sample text 325,A,0.9950009150233579
Sample text 326,A,0.4723960489225887
Sample text 327,B,0.9204661354994613
Sample text 328,B,0.5558788404027384
Sample text 329,B,0.11845829420076337
Sample text 330,B,0.05164635417468455
Sample text 331,B,0.43799423735355203
Sample text 332,C,0.060323530219251076
Sample text 333,C,0.6933630587726375
Sample text 334,C,0.7968983851611906
Sample text 335,A,0.22478587326466803
Sample text 336,C,0.9987554935881677
Sample text 337,B,0.9374818508154611
Sample text 338,C,0.4014516402745444
Sample text 339,B,0.19659705876900058
Sample text 340,C,0.7107535376065265
Sample text 341,C,0.8947444096016628
Sample text 342,A,0.8573727483447731
Sample text 343,B,0.19061455293914975
Sample text 344,A,0.47375602682767437
Sample text 345,C,0.3431526420424147
Sample text 346,C,0.9249527923815126
Sample text 347,C,0.7239305373360113
Sample text 348,C,0.9761818513408785
Sample text 349,A,0.7906818705904164
Sample text 350,C,0.9570623739053487
Sample text 351,C,0.9826317194059719
Sample text 352,A,0.4360274004501009
Sample text 353,C,0.6746796370436108
Sample text 354,A,0.9414659585279974
Sample text 355,B,0.5600241235909171
Sample text 356,B,0.1955050281848344
Sample text 357,C,0.8095559532398928
Sample text 358,A,0.8247753888225939
Sample text 359,A,0.0873083382936497
Sample text 360,A,0.684453585201345
Sample text 361,A,0.6258387146365534
Sample text 362,A,0.3300096280107663
Sample text 363,B,0.4440067620050674
Sample text 364,C,0.9027862129958373
Sample text 365,C,0.3413443702615103
Sample text 366,C,0.29716694454564296
Sample text 367,C,0.9737487943337543
Sample text 368,C,0.5021748957514532
Sample text 369,A,0.7730895839602535
Sample text 370,B,0.40858319722676184
Sample text 371,C,0.6639038673828006
Sample text 372,B,0.2588654084772749
Sample text 373,A,0.07543417703346911
Sample text 374,C,0.5264099598880382
Sample text 375,B,0.29196975750118626
Sample text 376,B,0.5382044132220325
Sample text 377,C,0.9865759068969192
Sample text 378,B,0.5229717870154466
Sample text 379,A,0.15883999138968175
Sample text 380,C,0.7239370333214767
Sample text 381,B,0.27569367643440557
Sample text 382,B,0.12248075787122215
Sample text 383,A,0.698776657060621
Sample text 384,A,0.4169089290096917
Sample text 385,B,0.7942682737822162
Sample text 386,A,0.3575090489901862
Sample text 387,A,0.18448946768122487
Sample text 388,A,0.6994207664469778
Sample text 389,A,0.571981981494264
Sample text 390,A,0.6446680282281093
Sample text 391,A,0.919603405186033
Sample text 392,A,0.23345485365925955
Sample text 393,C,0.21336744288903153
Sample text 394,B,0.0863387542917724
Sample text 395,A,0.14969541917146645
Sample text 396,B,0.8328818445012983
Sample text 397,A,0.19633934646729267
Sample text 398,A,0.7961867733252971
Sample text 399,A,0.4210307684710741
Sample text 400,A,0.22831980545311015
Sample text 401,B,0.6331682574810122
Sample text 402,C,0.6543800905928246
Sample text 403,A,0.3412450328856822
Sample text 404,C,0.01161677273463102
Sample text 405,C,0.2555073032676555
Sample text 406,A,0.9874845780819914
Sample text 407,C,0.41683563638690924
Sample text 408,C,0.8647456248758577
Sample text 409,C,0.8530911107005907
Sample text 410,C,0.6255995068600928
Sample text 411,B,0.13134187047734003
Sample text 412,A,0.6062270184995828
Sample text 413,C,0.16178141239398536
Sample text 414,B,0.1940061785287731
Sample text 415,A,0.863897597024077
Sample text 416,B,0.9126637365485859
Sample text 417,C,0.24297931832422914
Sample text 418,C,0.24722532027883948
Sample text 419,A,0.4456463251861549
Sample text 420,A,0.8718811081344725
Sample text 421,A,0.7193367279874456
Sample text 422,C,0.8574017085328559
Sample text 423,A,0.40509398886926984
Sample text 424,C,0.5754286612042745
Sample text 425,A,0.47234450944032547
Sample text 426,B,0.10750258926318923
Sample text 427,B,0.7109533561156444
Sample text 428,C,0.9270958897240098
Sample text 429,B,0.6040350188525595
Sample text 430,C,0.7545566627745772
Sample text 431,C,0.6830499318137
Sample text 432,A,0.687162004083897
Sample text 433,A,0.43468931860395776
Sample text 434,C,0.1812928050939856
Sample text 435,C,0.5844278580902023
Sample text 436,B,0.35887198632439266
Sample text 437,A,0.1236289937763706
Sample text 438,C,0.9125291425841722
Sample text 439,A,0.6007152240912275
Sample text 440,A,0.6057085875242759
Sample text 441,A,0.38519144654658455
Sample text 442,C,0.8271620337337461
Sample text 443,A,0.8539902058339748
Sample text 444,C,0.3423770015110068
Sample text 445,B,0.4930739501613137
Sample text 446,A,0.056430276000562274
Sample text 447,A,0.6190831263236027
Sample text 448,B,0.26800028325660274
Sample text 449,A,0.6872326109386944
Sample text 450,A,0.3381718863158448
Sample text 451,A,0.49641139881434104
Sample text 452,A,0.7203445350120458
Sample text 453,C,0.08035114999586146
Sample text 454,B,0.16910240250034725
Sample text 455,B,0.4089902567388979
Sample text 456,C,0.8907854154756953
Sample text 457,A,0.40308699531580294
Sample text 458,C,0.044715833562834595
Sample text 459,C,0.9412680744305724
Sample text 460,A,0.6474027385769465
Sample text 461,C,0.15344161901681108
Sample text 462,A,0.21462456161635768
Sample text 463,B,0.8188784539497769
Sample text 464,B,0.21722353995294574
Sample text 465,C,0.407513318447012
Sample text 466,B,0.7734006957006464
Sample text 467,C,0.28726106002816565
Sample text 468,C,0.012566274689647994
Sample text 469,C,0.9030617913100922
Sample text 470,B,0.34762139449245866
Sample text 471,A,0.5511611935854899
Sample text 472,A,0.7000212493204285
Sample text 473,C,0.4536913616360009
Sample text 474,B,0.9817137342907126
Sample text 475,C,0.36210222670339287
Sample text 476,A,0.9600758285496398
Sample text 477,C,0.08515375032252404
Sample text 478,B,0.5471848886967293
Sample text 479,B,0.8454213219450032
Sample text 480,C,0.2817921333609884
Sample text 481,A,0.03671305835495198
Sample text 482,A,0.9979978908704773
Sample text 483,C,0.006989210525388256
Sample text 484,A,0.22177389593311003
Sample text 485,A,0.7226954329025643
Sample text 486,A,0.46520829935107
Sample text 487,C,0.6037007511901159
Sample text 488,C,0.22766937579114543
Sample text 489,C,0.6015714254618527
Sample text 490,A,0.48275682930784913
Sample text 491,C,0.5986059685480097
Sample text 492,B,0.1948235729036374
Sample text 493,C,0.3963528765358433
Sample text 494,B,0.2857621923249969
Sample text 495,A,0.7980605652000994
Sample text 496,B,0.6847101946121813
Sample text 497,C,0.6387605631353201
Sample text 498,B,0.27165557389377715
Sample text 499,B,0.8015840980613089
Sample text 500,C,0.6876060430738288
Sample text 501,B,0.16289314676706612
Sample text 502,A,0.9578820163984572
Sample text 503,C,0.32772117607185003
Sample text 504,A,0.37036230112747615
Sample text 505,C,0.9218187382806831
Sample text 506,B,0.6541872361526304
Sample text 507,C,0.34429285271821897
Sample text 508,A,0.7451165086421341
Sample text 509,A,0.1463297060944706
Sample text 510,C,0.6818433453270039
Sample text 511,A,0.720303067595146
Sample text 512,A,0.3727691394780096
Sample text 513,A,0.6722129548718508
Sample text 514,C,0.44616414744383104
Sample text 515,A,0.6165787698151766
Sample text 516,C,0.9081473839768383
Sample text 517,B,0.3450834197343101
Sample text 518,B,0.9894514546897557
Sample text 519,A,0.17851410489124953
Sample text 520,C,0.5093808136422625
Sample text 521,B,0.39923740219832493
Sample text 522,A,0.5103399400318194
Sample text 523,C,0.512672159004942
Sample text 524,A,0.6933275586325964
Sample text 525,B,0.7632093803148996
Sample text 526,B,0.7540016849737079
Sample text 527,C,0.6357270122640652
Sample text 528,B,0.8857930475000828
Sample text 529,C,0.5039096606974811
Sample text 530,C,0.9037586226704364
Sample text 531,B,0.24899138307634183
Sample text 532,C,0.47446073527352317
Sample text 533,A,0.9694277426401586
Sample text 534,B,0.7618296931878115
Sample text 535,B,0.37014258163934755
Sample text 536,C,0.9349334716001945
Sample text 537,A,0.21379819760251484
Sample text 538,A,0.9848075506509609
Sample text 539,B,0.736239999068754
Sample text 540,B,0.14127919164227098
Sample text 541,A,0.2841791457732319
Sample text 542,A,0.5154342959385171
Sample text 543,B,0.42682182260661483
Sample text 544,B,0.36922989946444784
Sample text 545,C,0.17715202678129283
Sample text 546,A,0.10870986019679418
Sample text 547,C,0.5818742639587472
Sample text 548,C,0.3166772616987571
Sample text 549,A,0.2712231495412456
Sample text 550,B,0.28117231826862443
Sample text 551,A,0.324637242411848
Sample text 552,A,0.6062522400087933
Sample text 553,C,0.5169656224081834
Sample text 554,C,0.3841226753329807
Sample text 555,A,0.21379947125204013
Sample text 556,A,0.07283003093566709
Sample text 557,C,0.7061215889307205
Sample text 558,A,0.3732813326359563
Sample text 559,C,0.49537635454660767
Sample text 560,B,0.9189683737786887
Sample text 561,B,0.5586216102971208
Sample text 562,B,0.6333608978915815
Sample text 563,C,0.16957479427730004
Sample text 564,C,0.5987989020153565
Sample text 565,A,0.09959168511406469
Sample text 566,B,0.8626276836029692
Sample text 567,C,0.5748976257123495
Sample text 568,A,0.1252788358237651
Sample text 569,B,0.4574008958770325
Sample text 570,B,0.8986036538988753
Sample text 571,B,0.10191378170155263
Sample text 572,C,0.5135316769863868
Sample text 573,C,0.19158481910640335
Sample text 574,A,0.383023693105488
Sample text 575,C,0.826373123991584
Sample text 576,B,0.014977189754445619
Sample text 577,B,0.2557927166332439
Sample text 578,A,0.6473675119008412
Sample text 579,A,0.7717393505956687
Sample text 580,C,0.652550256746581
Sample text 581,C,0.3421869557202778
Sample text 582,A,0.9020975586474906
Sample text 583,A,0.649348587276844
Sample text 584,B,0.3154192850860795
Sample text 585,C,0.8854681797886442
Sample text 586,A,0.8259610309617545
Sample text 587,B,0.21961850501427616
Sample text 588,C,0.6146161447174149
Sample text 589,B,0.06927576960416593
Sample text 590,A,0.6218144883275782
Sample text 591,C,0.9069975152317371
Sample text 592,B,0.8472712568348417
Sample text 593,B,0.6122856460188884
Sample text 594,A,0.9392315564460031
Sample text 595,A,0.26261109257357873
Sample text 596,B,0.1111002940929513
Sample text 597,B,0.5086140906158585
Sample text 598,A,0.9324290368540439
Sample text 599,B,0.8695035037348052
Sample text 600,A,0.1927420908322196
Sample text 601,A,0.09443157540007108
Sample text 602,B,0.5456522821750442
Sample text 603,B,0.13906380182860711
Sample text 604,B,0.4876655696062827
Sample text 605,C,0.4234856019588047
Sample text 606,B,0.9060992436889951
Sample text 607,C,0.8866810543168251
Sample text 608,B,0.005378891022652765
Sample text 609,B,0.6398398709760287
Sample text 610,A,0.9750904080148679
Sample text 611,C,0.5886794854993583
Sample text 612,C,0.6577941518734193
Sample text 613,B,0.4931515572862609
Sample text 614,A,0.3569003188248241
Sample text 615,A,0.922612139789759
Sample text 616,B,0.5664468835890784
Sample text 617,C,0.5140858496278198
Sample text 618,B,0.6058936925401384
Sample text 619,A,0.8751321855087432
Sample text 620,A,0.4867975191473445
Sample text 621,B,0.9269711656079641
Sample text 622,B,0.9063526945697815
Sample text 623,A,0.15703935893337717
Sample text 624,C,0.3358287311293482
Sample text 625,B,0.30605664396558296
Sample text 626,A,0.7029556678066662
Sample text 627,A,0.9276347853465099
Sample text 628,B,0.18669344777202634
Sample text 629,A,0.9188595516283025
Sample text 630,B,0.09010282078749343
Sample text 631,C,0.7491991291479452
Sample text 632,A,0.20673238424085483
Sample text 633,B,0.7573030407435734
Sample text 634,C,0.3322927158158461
Sample text 635,B,0.09634387939538913
Sample text 636,B,0.800510855043884
Sample text 637,A,0.7224560498612618
Sample text 638,C,0.547307729393064
Sample text 639,A,0.466276737070104
Sample text 640,C,0.4172098891556555
Sample text 641,C,0.02839696200564179
Sample text 642,A,0.2979371834725755
Sample text 643,C,0.6028588039685769
Sample text 644,A,0.6090699384314712
Sample text 645,B,0.7278091423739997
Sample text 646,C,0.6695433430462543
Sample text 647,A,0.6171186288722993
Sample text 648,A,0.2857658318124354
Sample text 649,C,0.336473467578307
Sample text 650,B,0.2984027809761779
Sample text 651,B,0.6960083523649394
Sample text 652,A,0.22687502235287005
Sample text 653,B,0.3772829033395311
Sample text 654,C,0.30835574463499305
Sample text 655,A,0.5389782990262281
Sample text 656,B,0.5029598397988496
Sample text 657,C,0.9355746264383874
Sample text 658,B,0.714506635215689
Sample text 659,C,0.9667980574919578
Sample text 660,B,0.8252260189578196
Sample text 661,B,0.5094664809105002
Sample text 662,B,0.7057604626831976
Sample text 663,C,0.26820446798713693
Sample text 664,C,0.27809444814033535
Sample text 665,C,0.02649703087625488
Sample text 666,C,0.7881539046084948
Sample text 667,B,0.9250517890712419
Sample text 668,C,0.8656962419064442
Sample text 669,C,0.6038477371901203
Sample text 670,B,0.3679683928293159
Sample text 671,B,0.6618397005297121
Sample text 672,B,0.26508824099108674
Sample text 673,A,0.23988210168001378
Sample text 674,C,0.6816290912260321
Sample text 675,B,0.4696089208648946
Sample text 676,C,0.5670791177509452
Sample text 677,B,0.7689013431603411
Sample text 678,B,0.9327221378270701
Sample text 679,B,0.5743980035768357
Sample text 680,A,0.34252260760459396
Sample text 681,B,0.302382287700526
Sample text 682,A,0.8985721627817383
Sample text 683,C,0.663102089266126
Sample text 684,A,0.5100727024074223
Sample text 685,A,0.12551225374417196
Sample text 686,B,0.6194904685459874
Sample text 687,A,0.5548028951288065
Sample text 688,C,0.3765276235208157
Sample text 689,C,0.12531054022400767
Sample text 690,B,0.3161272219918613
Sample text 691,B,0.8143488564401563
Sample text 692,A,0.36787009271564663
Sample text 693,B,0.7639169849100744
Sample text 694,C,0.6631558006378343
Sample text 695,A,0.687318717033605
Sample text 696,A,0.4115807731572012
Sample text 697,B,0.3271511775273327
Sample text 698,A,0.48439656537133313
Sample text 699,A,0.19911194026927292
Sample text 700,B,0.4795015954514166
Sample text 701,C,0.8015103128451945
Sample text 702,C,0.4440330990408543
Sample text 703,B,0.9562718742864481
Sample text 704,C,0.056401681059727204
Sample text 705,B,0.7436075783823758
Sample text 706,B,0.8179316165383795
Sample text 707,A,0.7649480504617351
Sample text 708,B,0.4971454070865029
Sample text 709,C,0.3992901961854425
Sample text 710,A,0.848973784291713
Sample text 711,C,0.08854704488000464
Sample text 712,A,0.6480939096676807
Sample text 713,C,0.2926089656241966
Sample text 714,C,0.6945720055644671
Sample text 715,C,0.4641052464132912
Sample text 716,B,0.31656534508131207
Sample text 717,C,0.332499657309426
Sample text 718,A,0.8221940786564804
Sample text 719,C,0.8440558863626935
Sample text 720,C,0.5399859860701685
Sample text 721,B,0.30463841709306605
Sample text 722,C,0.3575622264337718
Sample text 723,B,0.327695944235322
Sample text 724,A,0.8821046096349342
Sample text 725,C,0.4019740191309268
Sample text 726,C,0.7461667545449698
Sample text 727,C,0.4668058114076379
Sample text 728,B,0.9156486985449614
Sample text 729,A,0.3469032626083808
Sample text 730,A,0.23770901469742067
Sample text 731,B,0.4263474181857215
Sample text 732,C,0.13338209021422143
Sample text 733,B,0.9547468361142568
Sample text 734,C,0.3406814615369763
Sample text 735,C,0.34479404118439794
Sample text 736,A,0.8081877566892213
Sample text 737,A,0.45923078310673904
Sample text 738,B,0.6122154122040587
Sample text 739,B,0.2883365190121083
Sample text 740,B,0.5585185009241346
Sample text 741,A,0.8205977490926686
Sample text 742,A,0.8983872123048874
Sample text 743,C,0.5168487141249698
Sample text 744,B,0.8375905166836024
Sample text 745,C,0.8571105998078861
Sample text 746,A,0.8012085753463649
Sample text 747,A,0.6111788370236076
Sample text 748,B,0.221327913367934
Sample text 749,C,0.7047964861334767
Sample text 750,A,0.723537304352332
Sample text 751,B,0.4757796197865388
Sample text 752,B,0.4753489229559503
Sample text 753,B,0.4289511322751748
Sample text 754,B,0.28583427680834217
Sample text 755,C,0.9037032816150071
Sample text 756,B,0.34507218797553085
Sample text 757,B,0.8756679589642409
Sample text 758,B,0.6992099845887578
Sample text 759,A,0.5284011434034263
Sample text 760,A,0.9671872485634289
Sample text 761,B,0.5302337507274284
Sample text 762,C,0.2518478657345411
Sample text 763,C,0.7257654709900999
Sample text 764,B,0.469796285511627
Sample text 765,C,0.5609720740605109
Sample text 766,C,0.7670266205269427
Sample text 767,A,0.9061883466348402
Sample text 768,A,0.0853423627517953
Sample text 769,A,0.20044958996884454
Sample text 770,B,0.5814716270948543
Sample text 771,C,0.4100202770088305
Sample text 772,A,0.5590575111189022
Sample text 773,A,0.8177913375133424
Sample text 774,C,0.7360310851973355
Sample text 775,A,0.1574674025444046
Sample text 776,C,0.38228019570029514
Sample text 777,A,0.9107990916256001
Sample text 778,B,0.33471986785530616
