text,category,value
Sample text 167,A,0.5448970944364192
Sample text 168,C,0.5889701619505456
Sample text 169,C,0.7977355874085054
Sample text 170,B,0.563110864612189
Sample text 171,C,0.3981718423660301
Sample text 172,B,0.4351776653972955
Sample text 173,B,0.37117261264666046
Sample text 174,B,0.597446674861213
Sample text 175,B,0.8668141456895326
Sample text 176,B,0.9958347003187474
Sample text 177,B,0.9654045997323758
Sample text 178,A,0.07290225526562433
Sample text 179,B,0.35405466575608735
Sample text 180,A,0.6001222751721808
Sample text 181,B,0.9140287189738949
Sample text 182,C,0.7292954823647937
Sample text 183,A,0.12675628219358026
Sample text 184,C,0.2339442476833562
Sample text 185,B,0.10907253424351493
Sample text 186,A,0.5065869759563532
Sample text 187,B,0.8342278920911507
Sample text 188,A,0.06781191848123713
Sample text 189,B,0.23017909758702815
Sample text 190,A,0.5152972714570132
Sample text 191,B,0.3667274094585483
Sample text 192,A,0.763053227912803
Sample text 193,B,0.40899215517958365
Sample text 194,B,0.899185242381104
Sample text 195,B,0.029993285418678628
Sample text 196,A,0.10934222450371123
Sample text 197,A,0.14516132313565178
Sample text 198,B,0.5850804702692116
Sample text 199,C,0.6434715538163842
Sample text 200,C,0.954728889892586
Sample text 201,C,0.7023441691309994
Sample text 202,C,0.9817885636029765
Sample text 203,B,0.5745465115566522
Sample text 204,C,0.7831590977282882
Sample text 205,B,0.0010977949428064848
Sample text 206,A,0.11297577652750457
Sample text 207,B,0.9189966309955109
Sample text 208,C,0.9576975627434643
Sample text 209,C,0.9953580370568125
Sample text 210,B,0.7850840608217245
Sample text 211,B,0.5721831972250699
Sample text 212,A,0.3158791676901901
Sample text 213,C,0.7903510110723715
Sample text 214,B,0.13142758889214
Sample text 215,C,0.4174555584102768
Sample text 216,A,0.33509922073828236
Sample text 217,A,0.15668398533012295
Sample text 218,B,0.8676361136904813
Sample text 219,C,0.22960891879371992
Sample text 220,C,0.35695319190027075
Sample text 221,A,0.4951986123358636
Sample text 222,B,0.9628696463052293
Sample text 223,C,0.8612649297953776
Sample text 224,B,0.10635455061997645
Sample text 225,A,0.6527442420662122
Sample text 226,A,0.3453274409935668
Sample text 227,C,0.23584248899322213
Sample text 228,A,0.01128513946917098
Sample text 229,A,0.718883888397701
Sample text 230,A,0.03667768165356211
Sample text 231,B,0.39095119101025133
Sample text 232,C,0.09050278200474682
Sample text 233,C,0.814876137542639
Sample text 234,C,0.5815826148394059
Sample text 235,B,0.8340460696554397
Sample text 236,C,0.24826060757942936
Sample text 237,C,0.04878629523391531
Sample text 238,C,0.02837851261130797
Sample text 239,C,0.616545673685983
Sample text 240,B,0.007004819938817297
Sample text 241,B,0.6205975187806595
Sample text 242,B,0.2962694187116415
Sample text 243,A,0.22890552981550272
Sample text 244,A,0.062266555623972764
Sample text 245,A,0.2789987374200855
Sample text 246,B,0.1328624231537433
Sample text 247,A,0.4778063747727963
Sample text 248,A,0.45119204971865756
Sample text 249,A,0.6827339314496886
Sample text 250,A,0.07800607383669156
Sample text 251,C,0.9302472342500038
Sample text 252,C,0.1342111163145212
Sample text 253,B,0.43954707002996407
Sample text 254,B,0.49935510456723
Sample text 255,B,0.9840462037981079
Sample text 256,B,0.2769269874766823
Sample text 257,B,0.5638215904583574
Sample text 258,C,0.5717152456881367
Sample text 259,A,0.5100385220152545
Sample text 260,A,0.2049072626799301
Sample text 261,B,0.2856458085532002
Sample text 262,C,0.5183518176133474
Sample text 263,C,0.5381088746189638
Sample text 264,A,0.23288947887074163
Sample text 265,C,0.607694809922038
Sample text 266,C,0.34414804259206977
Sample text 267,A,0.4019361377500241
Sample text 268,C,0.8539953504097287
Sample text 269,A,0.1182316114079941
Sample text 270,C,0.701069913333021
Sample text 271,C,0.9903221264131196
Sample text 272,C,0.02488786815458921
Sample text 273,A,0.6053946771998628
Sample text 274,B,0.4894608723234699
Sample text 275,C,0.27549415724474813
Sample text 276,C,0.746424259244971
Sample text 277,B,0.7960313793295726
Sample text 278,A,0.2582810869656855
Sample text 279,A,0.9265351904104405
Sample text 280,B,0.9325526337045852
Sample text 281,A,0.31828042903875886
Sample text 282,B,0.1026103318744066
Sample text 283,C,0.7273353436673473
Sample text 284,A,0.5445529601355614
Sample text 285,C,0.8658108326379262
Sample text 286,B,0.5426874831672021
Sample text 287,C,0.2858602817426813
Sample text 288,C,0.4036222259530471
Sample text 289,B,0.8417439823633001
Sample text 290,C,0.41566252937647963
Sample text 291,C,0.4892703672221721
Sample text 292,A,0.279849565159791
Sample text 293,B,0.4853072716747928
Sample text 294,C,0.03577922210458273
Sample text 295,C,0.9146898788985984
Sample text 296,A,0.6679430170705037
Sample text 297,C,0.9465960037366548
Sample text 298,A,0.13150675852813176
Sample text 299,A,0.8680572815558181
Sample text 300,B,0.6420631859294051
Sample text 301,A,0.5299942898437939
Sample text 302,B,0.43496952096029884
Sample text 303,C,0.08621018224257859
Sample text 304,C,0.33599290124179826
Sample text 305,C,0.4990036337759577
Sample text 306,A,0.8999473859036473
Sample text 307,B,0.9380828931328211
Sample text 308,C,0.5045239326798967
Sample text 309,B,0.4969088269604254
Sample text 310,A,0.17079514916984273
Sample text 311,A,0.32240243287784387
Sample text 312,B,0.6630057972829251
Sample text 313,C,0.8919327082427916
Sample text 314,A,0.11944214363457217
Sample text 315,A,0.08944410774634859
Sample text 316,A,0.6669768558378052
Sample text 317,C,0.09099135898599908
Sample text 318,C,0.7102453864494019
Sample text 319,A,0.42178443251985687
Sample text 320,A,0.17621461914662373
Sample text 321,A,0.20580477743063097
Sample text 322,C,0.39517526026531935
Sample text 323,B,0.9971714248904338
Sample text 324,C,0.5830792208179709
Sample text 325,A,0.3348159222993571
Sample text 326,A,0.2933771266968186
Sample text 327,A,0.9362662564868258
Sample text 328,C,0.7823877699070307
Sample text 329,B,0.155485498208346
Sample text 330,A,0.9417899896219276
Sample text 331,A,0.5666735565922681
Sample text 332,C,0.5265989048489608
Sample text 333,C,0.35915415252239735
Sample text 334,A,0.8089147166287722
Sample text 335,B,0.8735281576089198
Sample text 336,C,0.7186660541764166
Sample text 337,A,0.3815892379381337
Sample text 338,B,0.14426333238847877
Sample text 339,A,0.6137947621930923
Sample text 340,C,0.6572557352419326
Sample text 341,C,0.5088957430501785
Sample text 342,B,0.14471658890602856
Sample text 343,B,0.29207516003251244
Sample text 344,B,0.32401104384597657
Sample text 345,A,0.29444709075339226
Sample text 346,A,0.6277813170846787
Sample text 347,C,0.8734905307616129
Sample text 348,C,0.014517877851793037
Sample text 349,C,0.2446935936613821
Sample text 350,A,0.8929290688592405
Sample text 351,C,0.903442426658511
Sample text 352,C,0.2290068365631195
Sample text 353,A,0.251567984752458
Sample text 354,B,0.1707547156919611
Sample text 355,C,0.5410025806645183
Sample text 356,A,0.9719902891819013
Sample text 357,C,0.7686923227800238
Sample text 358,C,0.7827554593334797
Sample text 359,B,0.9826505355765222
Sample text 360,B,0.735847705811175
Sample text 361,C,0.5221471009052738
Sample text 362,C,0.28864694191034534
Sample text 363,C,0.38335217925551
Sample text 364,B,0.6432973851559128
Sample text 365,B,0.07317661875084558
Sample text 366,A,0.7174693646847273
Sample text 367,A,0.03905745229686497
Sample text 368,A,0.6142864116185421
Sample text 369,A,0.6968318101959656
Sample text 370,B,0.537665502894713
Sample text 371,C,0.009173628611099827
Sample text 372,C,0.02992435355012213
Sample text 373,B,0.10896714928834139
Sample text 374,B,0.33736278383276297
Sample text 375,A,0.9398021777480455
Sample text 376,C,0.3064633119280076
Sample text 377,B,0.8661136970588373
Sample text 378,C,0.6865764605463202
Sample text 379,C,0.2666551884973649
Sample text 380,C,0.14311758728341006
Sample text 381,B,0.34551577134119604
Sample text 382,A,0.4745925927845178
Sample text 383,B,0.07043492083377445
Sample text 384,B,0.1621700574715158
Sample text 385,A,0.9641388987044065
Sample text 386,C,0.8978831889725433
Sample text 387,C,0.06608491620232404
Sample text 388,B,0.023772428974063953
Sample text 389,A,0.6638353543054255
Sample text 390,A,0.9072697014786603
Sample text 391,C,0.40547242377001014
Sample text 392,B,0.540623250295542
Sample text 393,B,0.060029114483676316
Sample text 394,B,0.7587663937132433
Sample text 395,C,0.21814856373719227
Sample text 396,B,0.15289783433518123
Sample text 397,B,0.3142122414437768
Sample text 398,B,0.328901680059139
Sample text 399,C,0.9432089546207801
Sample text 400,B,0.34528362572499893
Sample text 401,A,0.4003028997197654
Sample text 402,C,0.8268510109650051
Sample text 403,C,0.8489841025092951
Sample text 404,C,0.23737394483135277
Sample text 405,B,0.9367993306654339
Sample text 406,B,0.7086508999041518
Sample text 407,A,0.8087346264512234
Sample text 408,C,0.7626797133565366
Sample text 409,C,0.5637625582137381
Sample text 410,A,0.23372037825482328
Sample text 411,A,0.05836905699163841
Sample text 412,B,0.24120901998127986
Sample text 413,B,0.009391894865465655
Sample text 414,A,0.4441272287263245
Sample text 415,A,0.18500629009138825
Sample text 416,A,0.9248462595429908
Sample text 417,C,0.7809546894614198
Sample text 418,A,0.7379008656567129
Sample text 419,B,0.6608133728495716
Sample text 420,A,0.8608959087041836
Sample text 421,A,0.7081022515169489
Sample text 422,B,0.8037727545713389
Sample text 423,A,0.32399505877205836
Sample text 424,B,0.4967262815340704
Sample text 425,A,0.4368123967124452
Sample text 426,B,0.7802575556373473
Sample text 427,C,0.8877500746942637
Sample text 428,B,0.19152309465497486
Sample text 429,A,0.9459001511031025
Sample text 430,A,0.21054378720793543
Sample text 431,B,0.9136628603941369
Sample text 432,B,0.19570982807055537
Sample text 433,C,0.5048866121175258
Sample text 434,B,0.7716256398784146
Sample text 435,C,0.08740811496462109
Sample text 436,B,0.45077869408547755
Sample text 437,C,0.5579355473778076
Sample text 438,A,0.9160552880595242
Sample text 439,C,0.14478067441382847
Sample text 440,C,0.5810235194153092
Sample text 441,B,0.8445726643251975
Sample text 442,B,0.8743281671485944
Sample text 443,B,0.19125404946501956
Sample text 444,B,0.7305140526557367
Sample text 445,A,0.7342224675721055
Sample text 446,A,0.5812954141675181
Sample text 447,B,0.8461952371468754
Sample text 448,C,0.0634113603540285
Sample text 449,C,0.3394584577650587
Sample text 450,A,0.5863134822566852
Sample text 451,C,0.9922900010511824
Sample text 452,B,0.07610937496171333
Sample text 453,B,0.23763587546073062
Sample text 454,B,0.6462695517605594
Sample text 455,B,0.254286210974378
Sample text 456,A,0.8434550763899862
Sample text 457,B,0.8489264444829592
Sample text 458,B,0.7166324372507522
Sample text 459,A,0.39973032298640787
Sample text 460,B,0.3754096442054281
Sample text 461,A,0.13619582098595728
Sample text 462,A,0.45639712020224543
Sample text 463,C,0.21728175030774288
Sample text 464,A,0.9745984611654505
Sample text 465,B,0.08145038837065388
Sample text 466,B,0.0987890835854155
Sample text 467,A,0.4011619415456126
Sample text 468,A,0.6508594443795347
Sample text 469,C,0.7077015281477952
Sample text 470,B,0.36979662786856793
Sample text 471,C,0.40708729486475426
Sample text 472,A,0.35178978221998547
Sample text 473,C,0.6417985055356414
Sample text 474,B,0.025052954854454912
Sample text 475,B,0.42412809190236467
Sample text 476,B,0.25186191583833795
Sample text 477,B,0.21528003803464035
Sample text 478,C,0.02127158830042486
Sample text 479,B,0.4947768258607983
Sample text 480,C,0.47304877218178076
Sample text 481,A,0.43636702335574384
Sample text 482,A,0.0006880099737286427
Sample text 483,A,0.2279868929536253
Sample text 484,C,0.94889541136008
Sample text 485,B,0.18497435912972116
Sample text 486,C,0.7611079363117631
Sample text 487,C,0.7892171463220277
Sample text 488,A,0.692432085140309
Sample text 489,C,0.9911104218138702
Sample text 490,A,0.7610668835986544
Sample text 491,B,0.40796700700340993
Sample text 492,A,0.8949048607341743
Sample text 493,B,0.5295980188596621
Sample text 494,A,0.37018425813468125
Sample text 495,A,0.31371130889234666
Sample text 496,B,0.7787469883789184
Sample text 497,B,0.016576729486303066
Sample text 498,C,0.2237205381618539
Sample text 499,B,0.03171736690831717
Sample text 500,B,0.015938071518206032
Sample text 501,C,0.3054045423302897
Sample text 502,C,0.24227074011622196
Sample text 503,C,0.017113895757073116
Sample text 504,A,0.28602771328648735
Sample text 505,B,0.35101294628985535
Sample text 506,C,0.028527157241022505
Sample text 507,A,0.010225515239845162
Sample text 508,B,0.3108937831341919
Sample text 509,B,0.23938067142914432
Sample text 510,A,0.34635903537267243
Sample text 511,C,0.4907051657702344
Sample text 512,C,0.03514826287265471
Sample text 513,C,0.892098189486162
Sample text 514,B,0.7021665311980038
Sample text 515,B,0.16827386606971106
Sample text 516,A,0.5359243259504936
Sample text 517,C,0.30260719912057
Sample text 518,A,0.883106529194774
Sample text 519,B,0.355586730167994
Sample text 520,B,0.3382004895991739
Sample text 521,C,0.01656915578250029
Sample text 522,A,0.26963080608101486
Sample text 523,B,0.24256695241544612
Sample text 524,A,0.05639084016330531
Sample text 525,C,0.6349703338757092
Sample text 526,A,0.7868840089264171
Sample text 527,C,0.14894635713501614
Sample text 528,C,0.4342492652456188
Sample text 529,B,0.6159442694607176
Sample text 530,B,0.4359881272698215
Sample text 531,B,0.8148079565002381
Sample text 532,A,0.4418759057952971
Sample text 533,B,0.04327688355458248
Sample text 534,A,0.41874915407026825
Sample text 535,B,0.6526154711138585
Sample text 536,B,0.49574169038047333
Sample text 537,B,0.5382691342345801
Sample text 538,C,0.4766953923958379
Sample text 539,A,0.18540605435754898
Sample text 540,C,0.4929388028145788
Sample text 541,C,0.25572269268049364
Sample text 542,B,0.09360595290644658
Sample text 543,A,0.22143515683968962
Sample text 544,A,0.10841557838172378
Sample text 545,B,0.3816923116181219
Sample text 546,B,0.5315563404904947
Sample text 547,C,0.20789448624662799
Sample text 548,C,0.4899796319472879
Sample text 549,B,0.21069235711198675
Sample text 550,A,0.3922405871176071
Sample text 551,A,0.19882395960231836
Sample text 552,B,0.812426894565701
Sample text 553,A,0.9298211025222862
Sample text 554,A,0.08001063113185469
Sample text 555,A,0.8449243728824067
Sample text 556,B,0.788604655213333
Sample text 557,A,0.20901695930751774
Sample text 558,A,0.5757058922233419
Sample text 559,C,0.05406375851176004
Sample text 560,A,0.8583246935926429
Sample text 561,B,0.7130955161663403
Sample text 562,B,0.892853991719936
Sample text 563,A,0.9025685345637178
Sample text 564,B,0.7253094927657932
Sample text 565,B,0.7135671154760916
Sample text 566,C,0.22318523505097976
Sample text 567,A,0.9348977538727911
Sample text 568,A,0.5258746873802943
Sample text 569,A,0.827639912883305
Sample text 570,A,0.8817287230490608
Sample text 571,C,0.4533289902288664
Sample text 572,C,0.6862863274814985
Sample text 573,A,0.020083361834296376
Sample text 574,B,0.016911812699133
Sample text 575,B,0.17497015091876844
Sample text 576,C,0.8717904513919926
Sample text 577,A,0.8338711293900603
Sample text 578,B,0.42315024121572664
Sample text 579,C,0.028603063858613886
Sample text 580,A,0.17547112910475915
Sample text 581,B,0.5862828308050091
Sample text 582,C,0.30134094320334903
Sample text 583,B,0.14953269721237028
Sample text 584,C,0.036911070069999496
Sample text 585,B,0.859148734010458
Sample text 586,C,0.8163185472333188
Sample text 587,C,0.13635360078867265
Sample text 588,A,0.9242527414880692
Sample text 589,A,0.6012294530545407
Sample text 590,B,0.1526697062827368
Sample text 591,C,0.5281545931881774
Sample text 592,B,0.07390462170185996
Sample text 593,C,0.3653335816436163
Sample text 594,B,0.337237463396692
Sample text 595,B,0.1005989257672325
Sample text 596,C,0.8787340165128364
Sample text 597,C,0.9937165705419334
Sample text 598,A,0.236274037462882
Sample text 599,B,0.297699733665722
Sample text 600,C,0.4801606808347023
Sample text 601,A,0.3937614343147193
Sample text 602,C,0.1721088122731841
Sample text 603,B,0.12749382687936428
Sample text 604,B,0.2642192660651502
Sample text 605,B,0.01800127298596632
Sample text 606,A,0.7656293574695444
Sample text 607,C,0.6229536467659876
Sample text 608,B,0.5657538536235299
Sample text 609,A,0.0960003385513738
Sample text 610,A,0.7666692844323302
Sample text 611,A,0.2234863982254146
Sample text 612,B,0.13540540723383931
Sample text 613,A,0.2037777351256982
Sample text 614,A,0.0404592136911045
Sample text 615,B,0.004895478429994826
Sample text 616,C,0.26992348588953574
Sample text 617,C,0.8014069815745313
Sample text 618,A,0.28232044504207676
Sample text 619,B,0.5776371230530934
Sample text 620,C,0.3877281133498143
Sample text 621,C,0.9313249581662509
Sample text 622,A,0.6221140842553808
Sample text 623,C,0.6005425185612668
Sample text 624,C,0.5791230986568702
Sample text 625,C,0.25352427698269
Sample text 626,B,0.6854643972404418
Sample text 627,A,0.46812305021541056
Sample text 628,C,0.652059205128425
Sample text 629,B,0.5718125655686642
Sample text 630,A,0.7605195633670531
Sample text 631,B,0.8987222523635443
Sample text 632,C,0.30000353245762534
Sample text 633,C,0.7612462224271747
Sample text 634,C,0.9062255482662184
Sample text 635,A,0.8204692355588654
Sample text 636,B,0.2760791724145726
Sample text 637,B,0.20155092113343098
Sample text 638,B,0.9330997209369631
Sample text 639,A,0.9938926351099558
Sample text 640,A,0.5125300904686918
Sample text 641,A,0.21336475673792865
Sample text 642,B,0.6901150809978375
Sample text 643,C,0.22516214638668708
Sample text 644,A,0.8016635155966845
Sample text 645,C,0.35501761551141897
Sample text 646,C,0.07147322802944933
Sample text 647,B,0.06507992580076605
Sample text 648,B,0.029723384859318247
Sample text 649,B,0.6515864330001399
Sample text 650,B,0.5994882193395854
Sample text 651,B,0.6660196854072608
Sample text 652,B,0.4262809771221393
Sample text 653,B,0.6044081758559611
Sample text 654,B,0.05346535138798103
Sample text 655,B,0.09086426309443374
Sample text 656,B,0.6087464335383117
Sample text 657,C,0.20702430638585445
Sample text 658,C,0.5688868307802148
Sample text 659,C,0.8798131998141774
Sample text 660,B,0.9625726341694906
Sample text 661,A,0.04340413963520473
Sample text 662,A,0.04995080799717744
Sample text 663,A,0.1444080993614435
Sample text 664,B,0.24361828083039228
Sample text 665,A,0.3877179076113918
Sample text 666,C,0.6884490032324573
Sample text 667,C,0.6147764010559047
Sample text 668,B,0.4213466093346686
Sample text 669,B,0.17371290676931306
Sample text 670,C,0.6583884038876272
Sample text 671,C,0.5882898236266366
Sample text 672,C,0.23797700280305012
Sample text 673,C,0.41392414243824216
Sample text 674,A,0.01396350420483905
Sample text 675,C,0.6769064891724944
Sample text 676,A,0.1693861898886745
Sample text 677,A,0.7974233550743743
Sample text 678,C,0.11174380994520428
Sample text 679,C,0.2050931795701595
Sample text 680,C,0.8427529001651116
Sample text 681,A,0.43432920564626565
Sample text 682,B,0.7296657722205181
Sample text 683,C,0.5160036883342276
Sample text 684,B,0.6004992317998181
Sample text 685,C,0.46157471436545827
Sample text 686,A,0.6111280457419781
Sample text 687,B,0.7430118059286736
Sample text 688,B,0.8775225039740351
Sample text 689,B,0.511793568848254
Sample text 690,B,0.9048500356585106
Sample text 691,B,0.6947037418929457
Sample text 692,A,0.39339991936682617
Sample text 693,C,0.22502064034458946
Sample text 694,A,0.10363908819498191
Sample text 695,B,0.43111133040159844
Sample text 696,B,0.025271669336764502
Sample text 697,B,0.039058310813900765
Sample text 698,A,0.02679502045070714
Sample text 699,B,0.34729692793571687
Sample text 700,C,0.9418463782942522
Sample text 701,B,0.3528200362968493
Sample text 702,C,0.12253530477688657
Sample text 703,C,0.9697137578726599
Sample text 704,A,0.13044752193481535
Sample text 705,A,0.1440689367691942
Sample text 706,C,0.9316744348473146
Sample text 707,C,0.7746361556303607
Sample text 708,A,0.00882508971756013
Sample text 709,B,0.6697052522342425
Sample text 710,A,0.7105280565906368
Sample text 711,C,0.32042592371991985
Sample text 712,C,0.12162338974275011
Sample text 713,C,0.920059041904484
Sample text 714,B,0.7557447670574937
Sample text 715,C,0.5985770674009098
Sample text 716,C,0.5463948389965605
Sample text 717,A,0.5380669403633829
Sample text 718,A,0.13693874191173905
Sample text 719,C,0.7359054691872652
Sample text 720,C,0.941915415059305
Sample text 721,A,0.47298361859564464
Sample text 722,A,0.13678404771159403
Sample text 723,C,0.9361301464759545
Sample text 724,A,0.028998071138534587
Sample text 725,C,0.5362258482781379
Sample text 726,C,0.3581813501591332
Sample text 727,A,0.5718615196104517
Sample text 728,A,0.8068578729013849
Sample text 729,A,0.4760482229445734
Sample text 730,A,0.894057767227015
Sample text 731,B,0.6811695823911789
Sample text 732,B,0.9506407937674904
Sample text 733,C,0.0563116582527583
Sample text 734,A,0.8820435755618027
Sample text 735,B,0.6769740304139508
Sample text 736,A,0.3792102418736564
Sample text 737,B,0.597394241562819
Sample text 738,B,0.524391738221439
Sample text 739,C,0.43008748269126507
Sample text 740,A,0.6708206984276565
Sample text 741,B,0.13973713035236235
Sample text 742,B,0.25074241330695446
Sample text 743,C,0.41032018918047974
Sample text 744,A,0.5753304786448006
Sample text 745,B,0.5819156009621113
Sample text 746,C,0.6564326894836607
Sample text 747,C,0.18171074549458477
Sample text 748,A,0.3217664605607635
Sample text 749,B,0.36551687506757513
Sample text 750,B,0.42423645383489517
Sample text 751,B,0.517024992281166
Sample text 752,B,0.9608123395539346
Sample text 753,A,0.7366929129692266
Sample text 754,B,0.7843424822251788
Sample text 755,A,0.5587794251908983
Sample text 756,B,0.9168381356598679
Sample text 757,A,0.9087403098127835
Sample text 758,A,0.1968883209971931
Sample text 759,C,0.8154872512363831
Sample text 760,C,0.3775977721000663
Sample text 761,A,0.7692461068282281
Sample text 762,C,0.9704732961529132
Sample text 763,B,0.9771510611392743
Sample text 764,B,0.656223848601019
Sample text 765,A,0.3914206649445756
Sample text 766,C,0.12890210759096699
Sample text 767,C,0.2775909681321268
Sample text 768,C,0.12349787781246335
Sample text 769,B,0.3377988539826342
Sample text 770,C,0.6431474306777009
Sample text 771,A,0.10537106644049088
Sample text 772,B,0.34216927117560625
Sample text 773,A,0.581186380211167
Sample text 774,A,0.7931520219994902
Sample text 775,B,0.5202609405553307
Sample text 776,C,0.12841069785068737
Sample text 777,A,0.46765606026251105
Sample text 778,A,0.023726476086754267
Sample text 779,B,0.8728450572726109
