text,category,value
Sample text 315,C,0.8827052402713549
Sample text 316,B,0.2212777826527027
Sample text 317,B,0.493162578834742
Sample text 318,A,0.7978293597570296
Sample text 319,B,0.32268661658375586
Sample text 320,C,0.9454712376727035
Sample text 321,A,0.40891346393681904
Sample text 322,C,0.5997613330615785
Sample text 323,A,0.8331272404360502
Sample text 324,B,0.17588247325746786
Sample text 325,C,0.5114960795553946
Sample text 326,C,0.8025436977597435
Sample text 327,B,0.743136945472416
Sample text 328,A,0.4812044052855807
Sample text 329,C,0.8077390150302302
Sample text 330,B,0.11038791310004437
Sample text 331,A,0.14506674381042484
Sample text 332,A,0.2292252862205365
Sample text 333,A,0.8975521819499012
Sample text 334,B,0.1830958716167581
Sample text 335,A,0.056817363423882994
Sample text 336,A,0.6500015381653586
Sample text 337,C,0.3861610514072792
Sample text 338,C,0.37830263416078136
Sample text 339,A,0.9446520278099747
Sample text 340,B,0.14501766639570512
Sample text 341,A,0.5545979388817389
Sample text 342,C,0.12225858568069903
Sample text 343,A,0.3597495753347961
Sample text 344,B,0.015616317405561242
Sample text 345,A,0.5265736554942767
Sample text 346,B,0.8908739078581395
Sample text 347,B,0.9470274226488088
Sample text 348,C,0.19582000827477497
Sample text 349,A,0.666326924557905
Sample text 350,B,0.17509348511090428
Sample text 351,B,0.13034932642197128
Sample text 352,B,0.20648003279775917
Sample text 353,B,0.9939189974585062
Sample text 354,C,0.8715402330139185
Sample text 355,A,0.1138247839085077
Sample text 356,A,0.6380104544853271
Sample text 357,C,0.27332081806077146
Sample text 358,B,0.8396719683355137
Sample text 359,B,0.37019836522433724
Sample text 360,C,0.8132995788924193
Sample text 361,A,0.8163067928120032
Sample text 362,A,0.24830716800335972
Sample text 363,C,0.5094645078807476
Sample text 364,B,0.8089719466159968
Sample text 365,B,0.6859746860365109
Sample text 366,B,0.7493824734057469
Sample text 367,B,0.9197004123456723
Sample text 368,C,0.9419067042999325
Sample text 369,B,0.43620706222458183
Sample text 370,B,0.4007450433848927
Sample text 371,B,0.8738148368877201
Sample text 372,A,0.6502865014859863
Sample text 373,A,0.2885882159608737
Sample text 374,B,0.8940155000411
Sample text 375,C,0.8085666087785575
Sample text 376,C,0.8140711904191792
Sample text 377,A,0.08434953648574428
Sample text 378,A,0.3530170223219504
Sample text 379,B,0.41943259173096015
Sample text 380,B,0.8728354999524656
Sample text 381,B,0.37307675327004497
Sample text 382,C,0.12189108737854026
Sample text 383,B,0.5131763944201705
Sample text 384,B,0.7241050912877207
Sample text 385,A,0.6062798330956507
Sample text 386,A,0.8021371074983451
Sample text 387,C,0.3387400449539001
Sample text 388,B,0.8725677768449013
Sample text 389,A,0.2822197173643043
Sample text 390,A,0.7461838234097634
Sample text 391,B,0.7251964964159816
Sample text 392,A,0.6915184030629605
Sample text 393,B,0.07307303729285541
Sample text 394,C,0.020998716744184853
Sample text 395,B,0.6371259864770278
Sample text 396,A,0.004681060176565999
Sample text 397,A,0.6810244737232666
Sample text 398,B,0.1056962047226393
Sample text 399,C,0.4417966504371058
Sample text 400,B,0.4927509104026755
Sample text 401,C,0.6739257644183143
Sample text 402,A,0.02378494775086404
Sample text 403,A,0.4526698081573477
Sample text 404,B,0.4805003466833052
Sample text 405,B,0.37431185207097983
Sample text 406,A,0.40985570392694703
Sample text 407,B,0.5436580389271805
Sample text 408,C,0.023288988009806832
Sample text 409,B,0.983318361690896
Sample text 410,B,0.9328030821181337
Sample text 411,B,0.18922817470339526
Sample text 412,A,0.10465220662651342
Sample text 413,C,0.42113053615454155
Sample text 414,C,0.6807465874500287
Sample text 415,C,0.18565292032854774
Sample text 416,A,0.07769837775940913
Sample text 417,C,0.8219920643252187
Sample text 418,B,0.09749778044813284
Sample text 419,C,0.32856572215920143
Sample text 420,A,0.08674853903399582
Sample text 421,C,0.26607521182920424
Sample text 422,B,0.09260402599287898
Sample text 423,A,0.09990490910262229
Sample text 424,B,0.07956068205929545
Sample text 425,B,0.24672935352311132
Sample text 426,C,0.6434379268660404
Sample text 427,B,0.6974037173184975
Sample text 428,A,0.1487781646219266
Sample text 429,A,0.30428048850567757
Sample text 430,A,0.6007224791052459
Sample text 431,A,0.6605268530797892
Sample text 432,A,0.6712802241076988
Sample text 433,A,0.5261686761729106
Sample text 434,A,0.17364284642824834
Sample text 435,C,0.031675828062221356
Sample text 436,B,0.7227811720200875
Sample text 437,C,0.6392895221130931
Sample text 438,B,0.3144829453284129
Sample text 439,A,0.38972505206211616
Sample text 440,A,0.6330843525713776
Sample text 441,B,0.8121503159732157
Sample text 442,B,0.6318437481173678
Sample text 443,B,0.13823310586837256
Sample text 444,B,0.9447533684341128
Sample text 445,C,0.41738303768329177
Sample text 446,A,0.5081059281892568
Sample text 447,B,0.5064742550985627
Sample text 448,C,0.1026655786251719
Sample text 449,A,0.6329337131569133
Sample text 450,C,0.9128587733171101
Sample text 451,B,0.942848065473169
Sample text 452,C,0.3433891629071063
Sample text 453,C,0.12171284037456231
Sample text 454,A,0.7401949118769098
Sample text 455,C,0.8918637867303357
Sample text 456,A,0.15658318257868675
Sample text 457,A,0.029587801276982795
Sample text 458,B,0.5003002340438343
Sample text 459,A,0.19862499876508344
Sample text 460,A,0.4395385933270475
Sample text 461,C,0.2815074299724942
Sample text 462,A,0.5979287642173893
Sample text 463,A,0.237195557793627
Sample text 464,C,0.7335378797399223
Sample text 465,C,0.39523590550487553
Sample text 466,C,0.355409473564823
Sample text 467,C,0.410033520596899
Sample text 468,A,0.9412088780220942
Sample text 469,C,0.06860910753743077
Sample text 470,C,0.5153528500602562
Sample text 471,C,0.36235470422805216
Sample text 472,B,0.0005332994609708042
Sample text 473,C,0.42564662199792735
Sample text 474,B,0.24514969468783643
Sample text 475,A,0.4738980775061372
Sample text 476,A,0.584776624907234
Sample text 477,B,0.9887242205458006
Sample text 478,B,0.7683795727955778
Sample text 479,C,0.6801217254304093
Sample text 480,B,0.9243638171607687
Sample text 481,C,0.6202643931647583
Sample text 482,C,0.751223870491676
Sample text 483,C,0.01097653322626535
Sample text 484,C,0.9033454301368927
Sample text 485,C,0.7511325498001639
Sample text 486,A,0.6039832952456109
Sample text 487,B,0.25053166079895395
Sample text 488,A,0.5416043750744374
Sample text 489,A,0.8098239695251687
Sample text 490,B,0.7222080205162018
Sample text 491,C,0.5794410552024564
Sample text 492,A,0.9848749611237568
Sample text 493,B,0.7091003316392395
Sample text 494,B,0.17225750410475493
Sample text 495,C,0.07837340267314741
Sample text 496,B,0.5103619664292387
Sample text 497,A,0.8377170611148365
Sample text 498,C,0.6965801477036149
Sample text 499,C,0.7913404985565643
Sample text 500,A,0.6929894160710215
Sample text 501,B,0.7079437072560391
Sample text 502,B,0.11413265079634383
Sample text 503,B,0.0962380494830577
Sample text 504,C,0.5414224700490861
Sample text 505,B,0.17563029506661165
Sample text 506,A,0.6329835601095782
Sample text 507,B,0.8104555112843177
Sample text 508,C,0.7336759204531788
Sample text 509,B,0.004250164587190963
Sample text 510,B,0.25377797947028224
Sample text 511,A,0.4337930779721829
Sample text 512,C,0.7615964848722347
Sample text 513,C,0.02239248543998451
Sample text 514,A,0.9810349363750056
Sample text 515,B,0.36056476745882593
Sample text 516,A,0.3897929212629109
Sample text 517,A,0.9626964206193701
Sample text 518,B,0.692602348962095
Sample text 519,B,0.9803081068577918
Sample text 520,A,0.7854844439232945
Sample text 521,B,0.3717196547193672
Sample text 522,C,0.5128381282354537
Sample text 523,A,0.3779402394236083
Sample text 524,B,0.8778276390075801
Sample text 525,B,0.8556474371752405
Sample text 526,A,0.11202751219990836
Sample text 527,B,0.9266483363057479
Sample text 528,A,0.8579018075665038
Sample text 529,C,0.4889291885128658
Sample text 530,C,0.6687823595538847
Sample text 531,A,0.6313797855423267
Sample text 532,B,0.0948033703797736
Sample text 533,B,0.046741690300042604
Sample text 534,A,0.931225208522658
Sample text 535,B,0.48582407276479445
Sample text 536,C,0.8096863893271596
Sample text 537,C,0.9132860281404626
Sample text 538,B,0.7618601341899037
Sample text 539,C,0.5263065710901714
Sample text 540,C,0.0074445932366016265
Sample text 541,C,0.03864865362805625
Sample text 542,C,0.7312899852456847
Sample text 543,B,0.8305809921791218
Sample text 544,A,0.3657919757283018
Sample text 545,B,0.5416166369460487
Sample text 546,A,0.20340551121869554
Sample text 547,A,0.2969957466551977
Sample text 548,B,0.7433503618982772
Sample text 549,A,0.25106721818033206
Sample text 550,A,0.3810270485917666
Sample text 551,A,0.30289538706154684
Sample text 552,A,0.04461068472403751
Sample text 553,A,0.7535929637725052
Sample text 554,C,0.5899481086743316
Sample text 555,A,0.8804539253817577
Sample text 556,A,0.4280124779736727
Sample text 557,C,0.7215693828226118
Sample text 558,B,0.6872062450190819
Sample text 559,A,0.6372425242513773
Sample text 560,C,0.550896565532926
Sample text 561,C,0.18450999139587865
Sample text 562,B,0.6016874721527731
Sample text 563,B,0.5237572109726887
Sample text 564,B,0.703332134809032
Sample text 565,C,0.7462845608283474
Sample text 566,A,0.03718172865392588
Sample text 567,B,0.7423042048694288
Sample text 568,C,0.4563174293206683
Sample text 569,A,0.9477052859965588
Sample text 570,C,0.35337378621176574
Sample text 571,C,0.28143451795127306
Sample text 572,C,0.9526791698690549
Sample text 573,C,0.20362942255172112
Sample text 574,A,0.35633412964708144
Sample text 575,A,0.4692325782683274
Sample text 576,B,0.31487246578728956
Sample text 577,C,0.366492902713188
Sample text 578,B,0.6577378944050367
Sample text 579,A,0.3486389953692013
Sample text 580,A,0.40647322740606695
Sample text 581,A,0.46249332704565516
Sample text 582,A,0.35049882007366195
Sample text 583,C,0.16304993990934924
Sample text 584,A,0.14332996935320863
Sample text 585,C,0.9400382475111959
Sample text 586,C,0.5820067440074583
Sample text 587,B,0.2754246126822347
Sample text 588,C,0.6231691174419968
Sample text 589,C,0.9471347697233312
Sample text 590,C,0.14133088364802704
Sample text 591,C,0.3327197243201663
Sample text 592,C,0.3390760517051219
Sample text 593,B,0.9572502456724895
Sample text 594,B,0.8052002225041979
Sample text 595,A,0.9620834557893843
Sample text 596,A,0.994116570740264
Sample text 597,B,0.4516835602583803
Sample text 598,A,0.5026151534965877
Sample text 599,A,0.25967920530213995
Sample text 600,C,0.6563921957740858
Sample text 601,C,0.6447733788154629
Sample text 602,B,0.04711486218535732
Sample text 603,B,0.15740706833716722
Sample text 604,C,0.05124616116147307
Sample text 605,C,0.5398411795786051
Sample text 606,A,0.08270588747762331
Sample text 607,A,0.12458930551784897
Sample text 608,A,0.8252092213139782
Sample text 609,A,0.8786964869320605
Sample text 610,C,0.2470359355772772
Sample text 611,C,0.20547557960539087
Sample text 612,B,0.1669905609143031
Sample text 613,C,0.7507934911999682
Sample text 614,A,0.9219797260079803
Sample text 615,A,0.8062926409459775
Sample text 616,C,0.9557115233541851
Sample text 617,C,0.3192515924981476
Sample text 618,A,0.8487473681305168
Sample text 619,C,0.011904962725301838
Sample text 620,A,0.10846346678917684
Sample text 621,C,0.013424250551386296
Sample text 622,C,0.03342074165334863
Sample text 623,C,0.3943658040445217
Sample text 624,B,0.4259463546615285
Sample text 625,A,0.6330716619842108
Sample text 626,B,0.1333296246858875
Sample text 627,A,0.7518579193220409
Sample text 628,B,0.7996150261927569
Sample text 629,B,0.8681512584921546
Sample text 630,A,0.905073895380475
Sample text 631,A,0.8788054598530854
Sample text 632,A,0.6764239780440418
Sample text 633,A,0.9246429712056702
Sample text 634,B,0.6172264601644692
Sample text 635,B,0.07879885993877755
Sample text 636,A,0.6377270460583311
Sample text 637,A,0.44537664154836243
Sample text 638,B,0.38397982212252324
Sample text 639,C,0.1140630037715421
Sample text 640,A,0.34773648924979617
Sample text 641,C,0.7540141827737055
Sample text 642,A,0.4175740667332758
Sample text 643,C,0.4771614998667262
Sample text 644,A,0.6063466864594135
Sample text 645,A,0.06591310278360296
Sample text 646,B,0.7331170726827987
Sample text 647,C,0.8809311022515518
Sample text 648,C,0.8859877231517476
Sample text 649,C,0.04869490613726346
Sample text 650,B,0.9943587400495084
Sample text 651,B,0.22053440261616764
Sample text 652,B,0.7172397424613862
Sample text 653,C,0.31044925662053613
Sample text 654,C,0.5860432940640085
Sample text 655,C,0.9919617128310443
Sample text 656,C,0.5937867220328568
Sample text 657,A,0.0410832477452584
Sample text 658,B,0.29786341144929296
Sample text 659,B,0.9972391261125237
Sample text 660,B,0.43230559348772346
Sample text 661,C,0.27744201644313127
Sample text 662,A,0.35488386777243064
Sample text 663,B,0.7033210737009172
Sample text 664,A,0.02576826909191532
Sample text 665,C,0.6532881329620401
Sample text 666,A,0.48110008057564635
Sample text 667,B,0.9016717604582835
Sample text 668,A,0.7763448406411855
Sample text 669,B,0.21913061927651256
Sample text 670,B,0.36658832909104655
Sample text 671,C,0.07319835769972549
Sample text 672,C,0.9407487520814467
Sample text 673,B,0.20151257103309972
Sample text 674,B,0.18445091477442976
Sample text 675,C,0.5716928187772204
Sample text 676,C,0.6230086649802493
Sample text 677,B,0.7829275259287398
Sample text 678,B,0.4181294545159975
Sample text 679,A,0.2068623854830508
Sample text 680,B,0.09622387137508792
Sample text 681,A,0.03159189397353879
Sample text 682,A,0.32683369304023924
Sample text 683,B,0.8656088768979319
Sample text 684,A,0.8702537104297448
Sample text 685,C,0.7423416437321485
Sample text 686,C,0.24190127925461458
Sample text 687,C,0.7693210919232141
Sample text 688,B,0.6346815363347212
Sample text 689,C,0.7340961896171425
Sample text 690,C,0.5218294159201134
Sample text 691,A,0.7686053484227081
Sample text 692,C,0.9693696462589243
Sample text 693,C,0.16818428362291504
Sample text 694,B,0.3838063837704857
Sample text 695,A,0.7308491989031562
Sample text 696,A,0.9510711993251936
Sample text 697,C,0.12306632236889536
Sample text 698,A,0.5747556463044513
Sample text 699,A,0.8725431085118067
Sample text 700,C,0.5434103646892563
Sample text 701,A,0.4170875266002011
Sample text 702,A,0.6875031998630932
Sample text 703,C,0.42318453362741904
Sample text 704,A,0.007873210494803384
Sample text 705,C,0.9927925179430224
Sample text 706,C,0.047294912519777244
Sample text 707,B,0.5604740507343132
Sample text 708,B,0.2648990907060329
Sample text 709,B,0.5976016163612154
Sample text 710,A,0.878821121360855
Sample text 711,C,0.0348627001043883
Sample text 712,B,0.6070840182290049
Sample text 713,A,0.039102192402656444
Sample text 714,A,0.910377381312139
Sample text 715,C,0.08672800053153784
Sample text 716,C,0.390840509274627
Sample text 717,C,0.4458055139566316
Sample text 718,C,0.33575332464811014
Sample text 719,B,0.6674279175675065
Sample text 720,C,0.3462653901549889
Sample text 721,A,0.47282251228031524
Sample text 722,C,0.8383307253530546
Sample text 723,B,0.9182422550659923
Sample text 724,C,0.28285269423848924
Sample text 725,B,0.19712310011117895
Sample text 726,A,0.17902463616288689
Sample text 727,A,0.33996782378595314
Sample text 728,B,0.8468870997583269
Sample text 729,A,0.5170574018325118
Sample text 730,A,0.05875847316205918
Sample text 731,B,0.5863772330140223
Sample text 732,B,0.9111437542284467
Sample text 733,B,0.9846907218722879
Sample text 734,C,0.513934207407887
Sample text 735,A,0.37688442980619463
Sample text 736,C,0.5059387068358733
Sample text 737,A,0.6282414487518259
Sample text 738,B,0.2122591512109765
Sample text 739,B,0.7058445067102687
Sample text 740,B,0.4989715486387497
Sample text 741,B,0.14469666468571196
Sample text 742,C,0.8677770686424144
Sample text 743,A,0.025179852817794113
Sample text 744,A,0.42154213385242933
Sample text 745,A,0.22873208979807502
Sample text 746,B,0.8952840775852196
Sample text 747,A,0.7831438132017237
Sample text 748,C,0.36564720441094833
Sample text 749,C,0.1515433536623011
Sample text 750,C,0.1585653210860205
Sample text 751,A,0.1644936586498411
Sample text 752,B,0.09286176064691887
Sample text 753,C,0.4434255623855907
Sample text 754,A,0.7195884994258029
Sample text 755,B,0.3242393286215117
Sample text 756,A,0.2576202480731741
Sample text 757,A,0.3564026779250473
Sample text 758,C,0.8511898815096122
Sample text 759,B,0.5582321654532886
Sample text 760,A,0.8670339193232851
Sample text 761,A,0.17726143966631436
Sample text 762,A,0.07686182833263489
Sample text 763,B,0.792657871425811
Sample text 764,C,0.5795613910611443
Sample text 765,C,0.03241193102514206
Sample text 766,B,0.2948738941857735
Sample text 767,B,0.9399016282041743
Sample text 768,A,0.40438838035903624
Sample text 769,C,0.3487033566191293
Sample text 770,B,0.9495056159254331
Sample text 771,A,0.5050762242548592
Sample text 772,C,0.7746036214679792
Sample text 773,C,0.6715115517302481
Sample text 774,B,0.4995304462256773
Sample text 775,A,0.9060007566976596
Sample text 776,C,0.07422402414790019
Sample text 777,A,0.044184340997247884
Sample text 778,C,0.9926711933830842
