text,category,value
Sample text 101,A,0.31302590627730664
Sample text 102,B,0.020764251566889103
Sample text 103,A,0.4328927956452915
Sample text 104,B,0.9701821848450147
Sample text 105,C,0.11477109737793989
Sample text 106,A,0.06360384189367396
Sample text 107,A,0.6393773924323302
Sample text 108,A,0.018030970382428735
Sample text 109,A,0.46687890051568504
Sample text 110,B,0.1495363221589069
Sample text 111,B,0.7958266501480399
Sample text 112,C,0.051184523612232136
Sample text 113,C,0.6055220958736733
Sample text 114,C,0.21846586603767604
Sample text 115,A,0.9529356072282055
Sample text 116,A,0.8655409952504949
Sample text 117,A,0.17622833511700275
Sample text 118,C,0.06530658803389533
Sample text 119,C,0.5081710067196031
Sample text 120,A,0.18531199829240508
Sample text 121,C,0.5083133341108161
Sample text 122,C,0.9298182892118279
Sample text 123,C,0.43807123743340837
Sample text 124,C,0.3913686635571956
Sample text 125,C,0.014871960496242065
Sample text 126,A,0.3516210756439685
Sample text 127,B,0.16806449283496638
Sample text 128,C,0.8401768678647312
Sample text 129,B,0.7448787343410644
Sample text 130,A,0.7631277721330089
Sample text 131,C,0.482213506612856
Sample text 132,C,0.12382297712934509
Sample text 133,B,0.7593605942078316
Sample text 134,C,0.5032750454908717
Sample text 135,A,0.2569918241798955
Sample text 136,A,0.014184662818357618
Sample text 137,A,0.7756407261278488
Sample text 138,B,0.11205378522753673
Sample text 139,A,0.2715551746726945
Sample text 140,A,0.1474505769864466
Sample text 141,A,0.43138607543496066
Sample text 142,C,0.613883519623973
Sample text 143,B,0.04560860663686628
Sample text 144,A,0.17131855509178207
Sample text 145,C,0.7075613401736869
Sample text 146,B,0.35423791793364146
Sample text 147,C,0.12225428285322881
Sample text 148,B,0.4742980391150481
Sample text 149,B,0.7397852778707346
Sample text 150,B,0.7161332091447661
Sample text 151,A,0.3368247247668319
Sample text 152,C,0.8499326681703755
Sample text 153,A,0.7823125386512801
Sample text 154,A,0.28592050233027755
Sample text 155,C,0.23545430696283354
Sample text 156,C,0.9450601251863381
Sample text 157,A,0.06911700354651251
Sample text 158,B,0.855086973470524
Sample text 159,B,0.6010153645109144
Sample text 160,B,0.5901516496570008
Sample text 161,A,0.8703638314655514
Sample text 162,C,0.33907477948444553
Sample text 163,C,0.5326060773880962
Sample text 164,A,0.9518521306193609
Sample text 165,B,0.593410940755336
Sample text 166,A,0.07196402416537029
Sample text 167,B,0.8055955663238819
Sample text 168,B,0.2836217456374207
Sample text 169,A,0.2243161932870842
Sample text 170,B,0.9699167074464309
Sample text 171,C,0.14127554700846623
Sample text 172,B,0.0627283027260197
Sample text 173,A,0.3431196418525384
Sample text 174,A,0.45791801131935883
Sample text 175,B,0.6178276112746267
Sample text 176,A,0.9494363771751317
Sample text 177,A,0.3543214633182675
Sample text 178,A,0.1603448057206367
Sample text 179,A,0.8345766319448652
Sample text 180,A,0.3879105899588722
Sample text 181,B,0.7426037572404508
Sample text 182,C,0.9512466626911739
Sample text 183,C,0.29720283276120796
Sample text 184,A,0.7620302011484298
Sample text 185,A,0.5620359234847155
Sample text 186,C,0.5234242338396019
Sample text 187,C,0.3720423469284846
Sample text 188,C,0.05720682480029038
Sample text 189,B,0.32871606093280725
Sample text 190,B,0.957240304739523
Sample text 191,B,0.652088274450152
Sample text 192,B,0.6878515049114894
Sample text 193,B,0.6902566277013447
Sample text 194,C,0.4312662980146922
Sample text 195,A,0.2449618618466125
Sample text 196,B,0.8561052197741001
Sample text 197,B,0.8038083268326544
Sample text 198,C,0.6964158072728527
Sample text 199,A,0.08494624886253355
Sample text 200,A,0.12819912659109856
Sample text 201,B,0.4207199855831253
Sample text 202,C,0.673984741245017
Sample text 203,C,0.13589757814065817
Sample text 204,C,0.845588029993336
Sample text 205,A,0.6682630891593995
Sample text 206,C,0.3603728826948144
Sample text 207,A,0.39933304149761384
Sample text 208,C,0.02534352920009464
Sample text 209,C,0.3163849195173797
Sample text 210,A,0.6067106070024555
Sample text 211,A,0.6788786090066431
Sample text 212,A,0.8511238235246557
Sample text 213,B,0.9581659665633002
Sample text 214,A,0.9163204421380442
Sample text 215,C,0.04933277061850805
Sample text 216,A,0.9540474866051091
Sample text 217,C,0.7510854348048801
Sample text 218,C,0.09252691505167088
Sample text 219,A,0.6636348663741061
Sample text 220,C,0.9793118522948441
Sample text 221,B,0.47645647164975313
Sample text 222,B,0.20044765231061656
Sample text 223,A,0.7131666373810138
Sample text 224,B,0.542171819118131
Sample text 225,C,0.4846138732620129
Sample text 226,C,0.6397804944873886
Sample text 227,A,0.9035421132665243
Sample text 228,B,0.7493778978469279
Sample text 229,B,0.5275425234955694
Sample text 230,C,0.35099128308350047
Sample text 231,A,0.39203545052850663
Sample text 232,B,0.43946439988956065
Sample text 233,C,0.8521295294388042
Sample text 234,A,0.27832435824231994
Sample text 235,A,0.8364658199322252
Sample text 236,C,0.2823325372135287
Sample text 237,A,0.8605022241892047
Sample text 238,C,0.04896861039481104
Sample text 239,C,0.012950155679517517
Sample text 240,B,0.17634917228033786
Sample text 241,C,0.2556117193796973
Sample text 242,C,0.7990713698700215
Sample text 243,A,0.26790274351969656
Sample text 244,C,0.3592443171582165
Sample text 245,A,0.020145484169106886
Sample text 246,A,0.7385785989572878
Sample text 247,A,0.5171612843203302
Sample text 248,B,0.2848511175530982
Sample text 249,B,0.35166874547657845
Sample text 250,A,0.3630264642937746
Sample text 251,C,0.44030857714189797
Sample text 252,B,0.007460541327685699
Sample text 253,B,0.8147341488113489
Sample text 254,B,0.8708219748075654
Sample text 255,C,0.6617825460579525
Sample text 256,B,0.5243997990452403
Sample text 257,C,0.19304325928231003
Sample text 258,C,0.3051915714361466
Sample text 259,B,0.9878249879168212
Sample text 260,C,0.4694954274431795
Sample text 261,A,0.1587046849648549
Sample text 262,C,0.1494495111665891
Sample text 263,B,0.033267790485335014
Sample text 264,B,0.01255497613294676
Sample text 265,C,0.7355189601133736
Sample text 266,B,0.561178800530466
Sample text 267,A,0.7377015955521906
Sample text 268,C,0.24838310225458327
Sample text 269,B,0.5017798180939471
Sample text 270,A,0.5313128560270695
Sample text 271,C,0.1647908473106131
Sample text 272,C,0.4279520477057359
Sample text 273,A,0.4153032161335708
Sample text 274,B,0.43056205956925486
Sample text 275,A,0.9396474763043279
Sample text 276,C,0.8632121089283016
Sample text 277,A,0.9979234496685965
Sample text 278,A,0.4759965617309303
Sample text 279,B,0.35761945771879367
Sample text 280,B,0.1261269053738917
Sample text 281,A,0.6460245634252438
Sample text 282,B,0.4130721784736998
Sample text 283,B,0.3687295050938737
Sample text 284,C,0.9018606346432203
Sample text 285,A,0.5086193046106571
Sample text 286,A,0.601656919073689
Sample text 287,B,0.8321708607094531
Sample text 288,A,0.7694474893235932
Sample text 289,C,0.565707919898226
Sample text 290,B,0.16948218123967496
Sample text 291,A,0.6365873727086035
Sample text 292,B,0.9895304527246725
Sample text 293,C,0.7424904576875442
Sample text 294,C,0.9698373790594517
Sample text 295,B,0.5329666365349579
Sample text 296,A,0.45406478393446925
Sample text 297,A,0.3507982840628483
Sample text 298,B,0.7619047369816999
Sample text 299,A,0.7127485928597216
Sample text 300,A,0.4462062330309502
Sample text 301,B,0.016930083876908975
Sample text 302,A,0.6741906742869627
Sample text 303,C,0.2695401418403902
Sample text 304,A,0.49430292589954117
Sample text 305,A,0.8079567992507399
Sample text 306,B,0.49573761017890916
Sample text 307,C,0.26649341419780515
Sample text 308,C,0.9911393658391132
Sample text 309,A,0.6034030663750104
Sample text 310,B,0.2882887906124002
Sample text 311,C,0.7482496464022623
Sample text 312,A,0.39495414047001176
Sample text 313,A,0.5051508808793971
Sample text 314,B,0.17878665842541785
Sample text 315,C,0.12815998461685896
Sample text 316,A,0.7045269695649992
Sample text 317,C,0.4821175774585984
Sample text 318,B,0.2513040114463755
Sample text 319,C,0.9238504711642472
Sample text 320,B,0.9030555296198977
Sample text 321,C,0.41765126662437446
Sample text 322,A,0.2529853653593286
Sample text 323,C,0.23486433650406635
Sample text 324,C,0.37568573752565526
Sample text 325,B,0.19375295313433805
Sample text 326,C,0.11195108541919363
Sample text 327,B,0.07571816309873058
Sample text 328,C,0.34881564457605496
Sample text 329,B,0.7719508861949705
Sample text 330,A,0.03129518593062064
Sample text 331,A,0.2724206041440853
Sample text 332,B,0.981303740477082
Sample text 333,A,0.9257128393620666
Sample text 334,B,0.3479242908996154
Sample text 335,B,0.09747285691520591
Sample text 336,B,0.35298905797109925
Sample text 337,A,0.4350550688316952
Sample text 338,A,0.9106144160741801
Sample text 339,C,0.02677604341913109
Sample text 340,A,0.9802637724464727
Sample text 341,A,0.12578460932647428
Sample text 342,A,0.04123794467804265
Sample text 343,C,0.7180391887480461
Sample text 344,C,0.9305553523236167
Sample text 345,C,0.8569354809933365
Sample text 346,C,0.8868233022204672
Sample text 347,A,0.3817901935047958
Sample text 348,B,0.6546696938597014
Sample text 349,C,0.5867536073740436
Sample text 350,C,0.15964702991549706
Sample text 351,B,0.5030091869118155
Sample text 352,A,0.3718577122001403
Sample text 353,A,0.30438036738273044
Sample text 354,B,0.6939465542342644
Sample text 355,C,0.372631233726439
Sample text 356,B,0.860790327682529
Sample text 357,A,0.13086794347174113
Sample text 358,C,0.16412667720266028
Sample text 359,C,0.764339898186545
Sample text 360,B,0.8170631462563471
Sample text 361,B,0.5331557787331386
Sample text 362,C,0.5027907658693478
Sample text 363,A,0.8584554240050605
Sample text 364,C,0.3356628644174192
Sample text 365,C,0.748270258471608
Sample text 366,A,0.03956592243565926
Sample text 367,B,0.10408215185248937
Sample text 368,A,0.39798756981567707
Sample text 369,C,0.10362814247299179
Sample text 370,B,0.132992273812097
Sample text 371,C,0.1054108595504053
Sample text 372,A,0.9803519781939267
Sample text 373,C,0.19894089714883822
Sample text 374,A,0.26289385687048417
Sample text 375,B,0.11048677391930162
Sample text 376,A,0.5539502348193988
Sample text 377,B,0.18315892242631138
Sample text 378,A,0.4261317489291855
Sample text 379,A,0.9872271223996051
Sample text 380,B,0.07314900034907124
Sample text 381,B,0.8172269641530898
Sample text 382,C,0.9303777140539795
Sample text 383,B,0.755261598215595
Sample text 384,A,0.5692238090114926
Sample text 385,C,0.02666048711217761
Sample text 386,B,0.05898707278433213
Sample text 387,A,0.07248831171980408
Sample text 388,B,0.602398925729877
Sample text 389,C,0.810274462290142
Sample text 390,A,0.00798637477188735
Sample text 391,A,0.548864757676036
Sample text 392,B,0.32655650364499345
Sample text 393,B,0.21782221439867233
Sample text 394,A,0.3985870833490519
Sample text 395,A,0.6426320256020103
Sample text 396,C,0.10362509538917486
Sample text 397,A,0.9218407104469866
Sample text 398,B,0.6191724464701958
Sample text 399,C,0.7606429026113599
Sample text 400,C,0.06479923582120961
Sample text 401,B,0.9324398081469566
Sample text 402,B,0.5529027769904693
Sample text 403,C,0.03692701658173281
Sample text 404,A,0.045698423291979595
Sample text 405,C,0.31019122140420863
Sample text 406,C,0.5217715674912281
Sample text 407,B,0.6148664048925347
Sample text 408,A,0.5895832722114961
Sample text 409,B,0.021764936328153572
Sample text 410,C,0.5759545398509274
Sample text 411,B,0.6608858683266332
Sample text 412,A,0.8908175702732721
Sample text 413,A,0.041559999173667594
Sample text 414,C,0.8972005495206019
Sample text 415,C,0.707340051240533
Sample text 416,A,0.6517323001331048
Sample text 417,A,0.7755924808772298
Sample text 418,A,0.9128806521622882
Sample text 419,B,0.2224726209406619
Sample text 420,B,0.4840850334908443
Sample text 421,A,0.7827809355135675
Sample text 422,B,0.2610795365154128
Sample text 423,B,0.5213966126945683
Sample text 424,C,0.22962423881140304
Sample text 425,A,0.2877855443096271
Sample text 426,B,0.720093223652769
Sample text 427,A,0.03910886012039039
Sample text 428,C,0.061572184137179575
Sample text 429,C,0.18470944984519388
Sample text 430,A,0.08840949321557479
Sample text 431,C,0.1508912934219926
Sample text 432,C,0.8105287158077882
Sample text 433,B,0.18205829452126243
Sample text 434,B,0.2881742861287627
Sample text 435,A,0.9401479528551527
Sample text 436,C,0.7917005644954453
Sample text 437,B,0.5121076096434325
Sample text 438,C,0.5285635471807227
Sample text 439,C,0.5295707418215809
Sample text 440,C,0.2929802186058037
Sample text 441,A,0.0272911767900067
Sample text 442,A,0.11188403800902536
Sample text 443,C,0.6694514710463781
Sample text 444,C,0.9343255058052015
Sample text 445,C,0.38021397714850613
Sample text 446,C,0.25746578750263505
Sample text 447,B,0.7501888156359813
Sample text 448,B,0.26331655789606245
Sample text 449,B,0.1568511493920799
Sample text 450,C,0.007765707948048095
Sample text 451,B,0.5227241441980248
Sample text 452,B,0.22860948982515839
Sample text 453,A,0.10425438186694824
Sample text 454,B,0.8354464278679967
Sample text 455,A,0.47333158438348977
Sample text 456,C,0.8214801033367338
Sample text 457,B,0.28889545041803544
Sample text 458,B,0.014262005185318949
Sample text 459,A,0.035758499613079864
Sample text 460,C,0.7783926490935226
Sample text 461,B,0.28344014708577947
Sample text 462,C,0.2139954447208463
Sample text 463,B,0.10539441521944981
Sample text 464,A,0.6502363605709289
Sample text 465,C,0.07645895108478529
Sample text 466,B,0.3573940501621903
Sample text 467,B,0.6146495081521169
Sample text 468,A,0.350560879654633
Sample text 469,C,0.3527574537607413
Sample text 470,A,0.6465122951807002
Sample text 471,A,0.3834562089924761
Sample text 472,B,0.1389787584999881
Sample text 473,C,0.963957266812982
Sample text 474,B,0.2527644551637198
Sample text 475,A,0.7730329655992557
Sample text 476,B,0.23201797279372427
Sample text 477,B,0.5939844498453467
Sample text 478,A,0.3081915805008938
Sample text 479,A,0.2025773887560317
Sample text 480,B,0.857710517397096
Sample text 481,B,0.26370822527173365
Sample text 482,C,0.12545138159264146
Sample text 483,C,0.749822057826732
Sample text 484,B,0.7199484584432545
Sample text 485,A,0.12199163829430881
Sample text 486,C,0.2188341696573608
Sample text 487,A,0.4469444294336866
Sample text 488,A,0.7301914579210507
Sample text 489,C,0.7024901609277134
Sample text 490,B,0.699954187672971
Sample text 491,A,0.22204996338886496
Sample text 492,C,0.19594900125907244
Sample text 493,C,0.5509101024820631
Sample text 494,B,0.8527966071693711
Sample text 495,A,0.6634967693399232
Sample text 496,B,0.2960464740741944
Sample text 497,C,0.4438422863189787
Sample text 498,B,0.10393155562852863
Sample text 499,A,0.16158372964724066
Sample text 500,B,0.8720499453027836
Sample text 501,B,0.3279510446019349
Sample text 502,A,0.8756440214859527
Sample text 503,B,0.48530545643751977
Sample text 504,C,0.480809032751921
Sample text 505,C,0.14583294006987768
Sample text 506,C,0.7724514358583726
Sample text 507,B,0.12549745614784358
Sample text 508,A,0.38311181716010967
Sample text 509,A,0.3115237349782005
Sample text 510,A,0.17746421514567623
Sample text 511,A,0.8069437004992135
Sample text 512,C,0.6051905005982987
Sample text 513,A,0.1556435957956548
Sample text 514,B,0.035131839567268175
Sample text 515,B,0.20247050360895225
Sample text 516,C,0.37985782617798736
Sample text 517,C,0.988899055685853
Sample text 518,B,0.26475124313623843
Sample text 519,A,0.3076682333374411
Sample text 520,C,0.9246394660291778
Sample text 521,C,0.7150510818544711
Sample text 522,A,0.09038484199320507
Sample text 523,A,0.0457759873465442
Sample text 524,B,0.1354660902593232
Sample text 525,C,0.2147476808890859
Sample text 526,C,0.8437485320853659
Sample text 527,A,0.07310744333821528
Sample text 528,A,0.8910304741451156
Sample text 529,C,0.7085085120206037
Sample text 530,C,0.979963649482139
Sample text 531,B,0.7548079784118473
Sample text 532,C,0.8011506965506098
Sample text 533,A,0.456997445652393
Sample text 534,C,0.10451953295638172
Sample text 535,C,0.766504262933688
Sample text 536,A,0.2893248879169179
Sample text 537,C,0.2885861167962356
Sample text 538,B,0.17216649111262283
Sample text 539,C,0.43144650514706007
Sample text 540,A,0.3093031077530387
Sample text 541,A,0.37703527578432094
Sample text 542,C,0.26554207035655986
Sample text 543,A,0.862196098926347
Sample text 544,C,0.5845514238179516
Sample text 545,A,0.7892420882949139
Sample text 546,A,0.7459992185170943
Sample text 547,A,0.6318964166393674
Sample text 548,C,0.6507248078003567
Sample text 549,A,0.3788008635250414
Sample text 550,C,0.6265012283844748
Sample text 551,C,0.6399002338898498
Sample text 552,A,0.42953298566881437
Sample text 553,A,0.4905801916049455
Sample text 554,C,0.25623797002908877
Sample text 555,A,0.04889353983943723
Sample text 556,B,0.6626613759266177
Sample text 557,C,0.4042067463993564
Sample text 558,B,0.40492169360907804
Sample text 559,C,0.5825680934260914
Sample text 560,A,0.5510565940490921
Sample text 561,C,0.7209646023849416
Sample text 562,A,0.42853520943421364
Sample text 563,C,0.05737909407467967
Sample text 564,C,0.779004269272034
Sample text 565,B,0.8942563290485719
Sample text 566,B,0.9195416908921785
Sample text 567,A,0.4880485774785064
Sample text 568,A,0.705855525159327
Sample text 569,A,0.07801528345751862
Sample text 570,C,0.021507729531546227
Sample text 571,B,0.48460867002164887
Sample text 572,C,0.429843702096381
Sample text 573,B,0.1813501942729211
Sample text 574,A,0.8327714678801673
Sample text 575,C,0.5277671438666052
Sample text 576,A,0.006675211028221328
Sample text 577,A,0.41270758054913004
Sample text 578,B,0.2602499356491753
Sample text 579,A,0.6182930197958975
Sample text 580,B,0.5739030130524526
Sample text 581,C,0.9087492266706159
Sample text 582,B,0.8472135540063375
Sample text 583,C,0.615001033305148
Sample text 584,B,0.6942251546442818
Sample text 585,B,0.782681205289597
Sample text 586,B,0.8436769070039787
Sample text 587,C,0.7133624158110538
Sample text 588,A,0.3902671232091667
Sample text 589,A,0.9997995933494245
Sample text 590,B,0.9312371542099493
Sample text 591,A,0.6599541610600493
Sample text 592,B,0.29090230504946324
Sample text 593,A,0.7042161262947845
Sample text 594,B,0.05036116294497095
Sample text 595,A,0.23743573003501917
Sample text 596,A,0.626367399782501
Sample text 597,A,0.03492320417437267
Sample text 598,A,0.40126709030129304
Sample text 599,B,0.7485602419151912
Sample text 600,A,0.41938282856191955
Sample text 601,B,0.3011946023656188
Sample text 602,C,0.21598175703382205
Sample text 603,B,0.5537431209002398
Sample text 604,C,0.25322058664162483
Sample text 605,B,0.22091378570170628
Sample text 606,C,0.220928675299096
Sample text 607,A,0.8482547280252095
Sample text 608,C,0.13589434452806604
Sample text 609,A,0.25485046781038545
Sample text 610,C,0.1646115469812015
Sample text 611,C,0.012573972456695559
Sample text 612,B,0.226698550131067
Sample text 613,C,0.42823525784455163
Sample text 614,C,0.09486499239812574
Sample text 615,B,0.7008857915169469
Sample text 616,C,0.714495409937042
Sample text 617,C,0.33025260037758597
Sample text 618,B,0.8212876056147648
Sample text 619,B,0.6085740881306831
Sample text 620,A,0.7782402610751362
Sample text 621,C,0.3653802042068327
Sample text 622,B,0.5836523755019214
Sample text 623,C,0.7871592166044165
Sample text 624,A,0.8371188040263636
Sample text 625,B,0.0443344087095795
Sample text 626,C,0.22569341148053979
Sample text 627,C,0.22213402263568327
Sample text 628,C,0.4874615459617473
Sample text 629,C,0.9754699636102444
Sample text 630,C,0.32704662982010424
Sample text 631,B,0.9790497588377133
Sample text 632,B,0.825450861985759
Sample text 633,B,0.38252424141328134
Sample text 634,B,0.2714199946973881
Sample text 635,B,0.89033136595319
Sample text 636,A,0.7529407341511823
Sample text 637,C,0.7912556404897289
Sample text 638,A,0.5556349370905026
Sample text 639,B,0.5261172974039131
Sample text 640,A,0.5753911328415673
Sample text 641,B,0.9042036104923311
Sample text 642,C,0.2052799017966953
Sample text 643,A,0.6354615631620832
Sample text 644,B,0.18373997676545917
Sample text 645,B,0.27258452923987975
Sample text 646,A,0.5532226066341643
Sample text 647,A,0.550391671247449
Sample text 648,C,0.6157837597678502
Sample text 649,C,0.9793933807645802
Sample text 650,C,0.11164436066898265
Sample text 651,A,0.029207497773792168
Sample text 652,C,0.6266718922009358
Sample text 653,A,0.9514487248017639
Sample text 654,A,0.08401908607363195
Sample text 655,C,0.40686944622375143
Sample text 656,B,0.6095614972523871
Sample text 657,A,0.6437048956932753
Sample text 658,B,0.10368743988164675
Sample text 659,C,0.5597632538595534
Sample text 660,A,0.9890096928998967
Sample text 661,C,0.7404811812947819
Sample text 662,A,0.3325512133572983
Sample text 663,A,0.6704683241498137
Sample text 664,C,0.15396085045580032
Sample text 665,B,0.319634962461842
Sample text 666,C,0.6204011198355354
Sample text 667,A,0.483044831557928
Sample text 668,A,0.9888091708935058
Sample text 669,A,0.7247387131193542
Sample text 670,B,0.6341137311710883
Sample text 671,C,0.2994367132053307
Sample text 672,C,0.9706130875371282
Sample text 673,B,0.6699018296344271
Sample text 674,A,0.15907547533380617
Sample text 675,A,0.0026039346665820418
Sample text 676,C,0.5790370428235423
Sample text 677,A,0.9778146523012472
Sample text 678,A,0.33048469646708456
Sample text 679,A,0.1478894504380598
Sample text 680,C,0.11651309020680001
Sample text 681,A,0.5735720274657126
Sample text 682,A,0.8183260873876262
Sample text 683,A,0.15301015243897376
Sample text 684,A,0.1512313613262355
Sample text 685,B,0.02219038911630966
Sample text 686,B,0.12177267148204785
Sample text 687,C,0.8038335087508341
Sample text 688,B,0.35699955495568336
Sample text 689,C,0.8119743916544493
Sample text 690,B,0.42935999523307955
Sample text 691,C,0.5315048141259745
Sample text 692,C,0.06744649402323988
Sample text 693,C,0.8144042664274712
Sample text 694,C,0.8400073782558609
Sample text 695,C,0.6159634646740776
Sample text 696,A,0.408522769185245
Sample text 697,C,0.22023828153078395
Sample text 698,A,0.06601275259245731
Sample text 699,A,0.8795077300551903
Sample text 700,C,0.1258303426791575
Sample text 701,B,0.1781169880294463
Sample text 702,A,0.6276895079223931
Sample text 703,C,0.6429943855523572
Sample text 704,B,0.9015651521255204
Sample text 705,A,0.44988485121708965
Sample text 706,A,0.862216977451577
Sample text 707,B,0.11379180314381931
Sample text 708,A,0.41835393348487926
Sample text 709,C,0.524147587489477
Sample text 710,A,0.21519866869564863
Sample text 711,B,0.18043179426980516
Sample text 712,B,0.4202234415663616
Sample text 713,B,0.2653927251387661
Sample text 714,A,0.48268618792792195
Sample text 715,B,0.12476503105518477
Sample text 716,B,0.9097347674512035
Sample text 717,A,0.9578501338235248
Sample text 718,C,0.33254458434742384
Sample text 719,B,0.2550941126846419
Sample text 720,C,0.19797603999884472
Sample text 721,C,0.15203980214167812
Sample text 722,A,0.644590654181815
Sample text 723,C,0.8627035289154213
Sample text 724,A,0.19263016431790803
Sample text 725,C,0.5655560912751227
Sample text 726,B,0.0735060834571899
Sample text 727,A,0.2678281872298298
Sample text 728,A,0.09219693976709309
Sample text 729,A,0.34940847934013486
Sample text 730,C,0.47860208619532774
Sample text 731,B,0.9025396471189306
Sample text 732,C,0.20758192678050025
Sample text 733,A,0.5893728461990948
Sample text 734,B,0.5856619620855419
Sample text 735,B,0.8082270553717223
Sample text 736,B,0.5347118393479259
Sample text 737,B,0.6697258177245149
Sample text 738,C,0.5150367197643866
Sample text 739,B,0.8157628335525556
Sample text 740,B,0.9090870453515074
Sample text 741,C,0.7808864742540049
Sample text 742,A,0.45651292758886075
Sample text 743,C,0.6132549948328899
Sample text 744,C,0.5367411141589071
Sample text 745,B,0.3134356941009566
Sample text 746,A,0.29526567447052765
Sample text 747,C,0.23409517704452187
Sample text 748,C,0.8021725328984568
Sample text 749,B,0.3088763534258413
Sample text 750,C,0.9626962985628379
Sample text 751,A,0.32962800311036955
Sample text 752,C,0.5998624947233185
Sample text 753,B,0.542540043133681
Sample text 754,A,0.5670936257689858
Sample text 755,C,0.3106324035245146
Sample text 756,A,0.6628894580906862
Sample text 757,B,0.19011258438562195
Sample text 758,B,0.28052882125181333
Sample text 759,C,0.6844499970490543
Sample text 760,A,0.43277751135933384
Sample text 761,C,0.7665116823785346
Sample text 762,A,0.28026768376663536
Sample text 763,A,0.7290086579237866
Sample text 764,A,0.1589623611598523
Sample text 765,C,0.4973655533802186
Sample text 766,A,0.5172408644736871
Sample text 767,B,0.404008307115585
Sample text 768,C,0.47321468011992796
Sample text 769,B,0.048828699513875584
Sample text 770,B,0.8656915069109866
Sample text 771,B,0.3792476812247835
Sample text 772,C,0.8514360972934243
Sample text 773,C,0.1778655713520233
Sample text 774,C,0.4993065736549127
Sample text 775,B,0.9829324220373931
Sample text 776,C,0.7103357769729475
Sample text 777,C,0.6882042575147652
Sample text 778,B,0.47148527267522355
Sample text 779,B,0.41855245005367414
