lig1,lig2,Label,Label1,Label2,dir_1,dir_2,pre
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.7000000000000011,8.3,7.6,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4283660650253296
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.200000000000001,8.3,8.1,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6455919742584229
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.0,7.47,7.47,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-1.0499999999999998,7.47,8.52,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2779220938682556
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.830000000000001,7.47,8.3,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.07835233211517334
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.2999999999999998,7.47,7.77,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.08597420156002045
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,-0.1299999999999999,7.47,7.6,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,0.7260451912879944
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6299999999999999,7.47,8.1,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6174993515014648
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,1.0499999999999998,8.52,7.47,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.46443986892700195
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,0.0,8.52,8.52,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.2199999999999988,8.52,8.3,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.44607067108154297
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.75,8.52,7.77,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.4435243010520935
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.92,8.52,7.6,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4541231393814087
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.4199999999999999,8.52,8.1,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.42577165365219116
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.830000000000001,8.3,7.47,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.058921247720718384
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2199999999999988,8.3,8.52,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4052842855453491
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.0,8.3,8.3,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.5300000000000011,8.3,7.77,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.07728548347949982
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.7000000000000011,8.3,7.6,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4283660650253296
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.200000000000001,8.3,8.1,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6455919742584229
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.2999999999999998,7.77,7.47,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.04272957146167755
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.75,7.77,8.52,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4375256896018982
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.5300000000000011,7.77,8.3,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.024754047393798828
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.0,7.77,7.77,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.1699999999999999,7.77,7.6,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.0141156911849976
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.33,7.77,8.1,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6711589097976685
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.0,7.47,7.47,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-1.0499999999999998,7.47,8.52,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2779220938682556
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.830000000000001,7.47,8.3,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.07835233211517334
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.2999999999999998,7.47,7.77,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.08597420156002045
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,-0.1299999999999999,7.47,7.6,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,0.7260451912879944
toy_data\lig_eg5_CHEMBL1077204.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6299999999999999,7.47,8.1,case/toy_data\lig_eg5_CHEMBL1077204.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6174993515014648
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,1.0499999999999998,8.52,7.47,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.46443986892700195
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,0.0,8.52,8.52,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.2199999999999988,8.52,8.3,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.44607067108154297
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.75,8.52,7.77,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.4435243010520935
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.92,8.52,7.6,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4541231393814087
toy_data\lig_eg5_CHEMBL1077227.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.4199999999999999,8.52,8.1,case/toy_data\lig_eg5_CHEMBL1077227.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.42577165365219116
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.830000000000001,8.3,7.47,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.058921247720718384
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.2199999999999988,8.3,8.52,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4052842855453491
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,0.0,8.3,8.3,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.5300000000000011,8.3,7.77,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,0.07728548347949982
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.7000000000000011,8.3,7.6,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.4283660650253296
toy_data\lig_eg5_CHEMBL1078691.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,0.200000000000001,8.3,8.1,case/toy_data\lig_eg5_CHEMBL1078691.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6455919742584229
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.2999999999999998,7.77,7.47,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,0.04272957146167755
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.75,7.77,8.52,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-0.4375256896018982
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.5300000000000011,7.77,8.3,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,0.024754047393798828
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,0.0,7.77,7.77,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.1699999999999999,7.77,7.6,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,1.0141156911849976
toy_data\lig_eg5_CHEMBL1078774.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.33,7.77,8.1,case/toy_data\lig_eg5_CHEMBL1078774.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-0.6711589097976685
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1077204.pkl,0.1299999999999999,7.6,7.47,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1077204.pkl,-0.6159653067588806
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1077227.pkl,-0.92,7.6,8.52,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1077227.pkl,-1.5845483541488647
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1078691.pkl,-0.7000000000000011,7.6,8.3,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1078691.pkl,-1.4818443059921265
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1078774.pkl,-0.1699999999999999,7.6,7.77,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1078774.pkl,-0.9877923727035522
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1078998.pkl,0.0,7.6,7.6,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1078998.pkl,-0.07973191142082214
toy_data\lig_eg5_CHEMBL1078998.pkl,toy_data\lig_eg5_CHEMBL1082248.pkl,-0.5,7.6,8.1,case/toy_data\lig_eg5_CHEMBL1078998.pkl,case/toy_data\lig_eg5_CHEMBL1082248.pkl,-1.4929760694503784
